epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9852384558090796,0.969617617541346,0.45977011494252873,0.5229885057471264
2,0.8965505682505094,0.911989849874343,0.4827586206896552,0.632183908045977
3,0.8556834275905902,0.8903584576201165,0.4367816091954023,0.7126436781609196
4,0.8392282586831313,0.8642821558590593,0.5057471264367817,0.7068965517241379
5,0.8163379935117868,0.8505038351848208,0.5172413793103449,0.7413793103448276
6,0.806734548165248,0.8754959257169702,0.5287356321839081,0.7413793103448276
7,0.7902235893102793,0.8614103561160208,0.5229885057471264,0.7413793103448276
8,0.775894256738516,0.8739329240787989,0.4942528735632184,0.7241379310344828
9,0.7645141803301297,0.9236720279715527,0.4942528735632184,0.7126436781609196
10,0.753837512089656,0.896872673226499,0.5172413793103449,0.7126436781609196
11,0.7470354896325332,0.9101570700776989,0.5,0.7241379310344828
12,0.741089247740232,0.9659736896383351,0.5172413793103449,0.7011494252873564
13,0.7278080857717074,0.9424161280708752,0.5057471264367817,0.7126436781609196
