event,regime,n,mean_ret,median_ret,hit_up,hit_down
deal_heavy&deal_only,calm_bull,25,0.004765836283561455,0.005617067428355993,0.6,0.4
deal_heavy&deal_only,neutral,55,0.012309377761711527,0.01844418153257421,0.7272727272727273,0.2727272727272727
deal_heavy&deal_only,oversold,18,0.028248281295913797,0.03458042969607289,0.7222222222222222,0.2777777777777778
deal_heavy&deal_only,risk_off,10,0.06741557469329881,0.05051137416072804,1.0,0.0
deal_only,calm_bull,83,0.006481675578173963,0.007066872393758361,0.7590361445783133,0.24096385542168675
deal_only,neutral,147,0.01006418946239415,0.015222010393814767,0.7142857142857143,0.2857142857142857
deal_only,oversold,39,0.013067389706132956,0.021015729135786643,0.6923076923076923,0.3076923076923077
deal_only,risk_off,26,0.021294577873232898,0.031714244209268605,0.7692307692307693,0.23076923076923078
has_action&deal_only,calm_bull,22,0.004681911663879782,0.005675678103871817,0.7727272727272727,0.22727272727272727
has_action&deal_only,neutral,37,0.013539413830937699,0.019203444126767666,0.8108108108108109,0.1891891891891892
has_action&deal_only,oversold,15,0.032836892357149,0.02980552259731839,0.7333333333333333,0.26666666666666666
has_action&deal_only,risk_off,12,0.04154694716337728,0.056504588026542235,0.75,0.25
has_action&deal_over_tariff,calm_bull,27,0.0015009919600862892,0.005101648993582675,0.6666666666666666,0.3333333333333333
has_action&deal_over_tariff,neutral,47,0.010096611840257843,0.017601103250917793,0.8085106382978723,0.19148936170212766
has_action&deal_over_tariff,oversold,16,0.036808932929497044,0.04230665371764297,0.75,0.25
has_action&deal_over_tariff,risk_off,13,0.04576560826732655,0.06443240946459716,0.7692307692307693,0.23076923076923078
has_action&pre_deal,calm_bull,17,0.0006932418133422282,0.005101648993582675,0.7058823529411765,0.29411764705882354
has_action&pre_deal,neutral,26,0.012592780663385018,0.015164578940160767,0.8076923076923077,0.19230769230769232
has_action&pre_deal,oversold,7,0.07412312722299287,0.06443240946459716,1.0,0.0
has_action&pre_deal,risk_off,6,0.0810107608120948,0.07207224891089414,1.0,0.0
has_attack&deal_only,calm_bull,54,0.00612068578428105,0.007496294290794903,0.7222222222222222,0.2777777777777778
has_attack&deal_only,neutral,107,0.01074487544135284,0.014368998238536212,0.7102803738317757,0.2897196261682243
has_attack&deal_only,oversold,28,0.01659571812205743,0.025410625866552516,0.6785714285714286,0.32142857142857145
has_attack&deal_only,risk_off,16,0.035318396905649786,0.048674226807492005,0.8125,0.1875
has_attack&deal_over_tariff,calm_bull,63,0.0036837793390973434,0.005885317328946815,0.6825396825396826,0.31746031746031744
has_attack&deal_over_tariff,neutral,128,0.009484029623284694,0.014331519618175914,0.71875,0.28125
has_attack&deal_over_tariff,oversold,31,0.018299375343651805,0.021015729135786643,0.6774193548387096,0.3225806451612903
has_attack&deal_over_tariff,risk_off,18,0.036159812099427355,0.048674226807492005,0.7777777777777778,0.2222222222222222
has_attack&pre_relief,calm_bull,5,0.008572505758977255,0.006086226596772715,1.0,0.0
has_attack&pre_relief,neutral,8,0.0026695165037991936,0.006076702220500274,0.75,0.25
has_attack&pre_relief,oversold,9,0.057211366136913654,0.0487716870264967,0.7777777777777778,0.2222222222222222
