epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0469733876978011,0.971473027678097,0.5248868778280543,0.665158371040724
2,0.9180432289041938,0.8726423935652858,0.5565610859728507,0.7692307692307693
3,0.8064993622468755,0.7870792029130512,0.5565610859728507,0.8190045248868778
4,0.7331244650371572,0.7549273932681364,0.5746606334841629,0.8778280542986425
5,0.6887665888842415,0.7355617727089792,0.5565610859728507,0.9366515837104072
6,0.6693678662738698,0.722283000320331,0.5565610859728507,0.9547511312217195
7,0.6397480039673056,0.7098600562341613,0.5339366515837104,0.9728506787330317
8,0.6119194083035311,0.7289659844804134,0.5429864253393665,0.9728506787330317
9,0.5841955829431666,0.7188157530931326,0.5746606334841629,0.9728506787330317
10,0.5719842771476603,0.7285223457608287,0.5520361990950227,0.9773755656108597
11,0.5477405174530764,0.7247413804088783,0.5565610859728507,0.9773755656108597
12,0.5290719521874413,0.7432809941369484,0.5203619909502263,0.9864253393665159
13,0.5106888072375946,0.7746244056731867,0.5610859728506787,0.9864253393665159
14,0.507927834892018,0.7651535504543943,0.5384615384615384,0.9909502262443439
15,0.4830656709199283,0.7862423032657053,0.5882352941176471,0.9909502262443439
