event,n,mean_ret,median_ret,std,hit_up,hit_down,direction,directional_hit,score
has_iran&deal_over_tariff,66,0.0014457237134591233,0.000624656644775623,0.016988664687299267,0.5303030303030303,0.4696969696969697,long,0.5303030303030303,0.006228470060185138
open_deal&deal_only,94,-0.0011593778122935604,-0.0011741970263750012,0.014793348016122696,0.44680851063829785,0.5531914893617021,short,0.5531914893617021,0.006218195921811212
has_russia&open_deal,57,0.0015601071143736263,0.001888620589799661,0.018296110348903594,0.5263157894736842,0.47368421052631576,long,0.5263157894736842,0.006199237060425729
has_iran&short_posts,50,0.0016893627824682556,0.00017490012879389782,0.020166456536861943,0.5,0.5,long,0.5,0.005972799396837389
has_tariff&open_deal,43,0.0014994709507569965,0.004978420274620365,0.021179343162676292,0.5813953488372093,0.4186046511627907,long,0.5813953488372093,0.005716679406142836
pre_tariff&pre_deal,30,0.0018198737222230755,0.00391251894023259,0.022909738480624303,0.5666666666666667,0.43333333333333335,long,0.5666666666666667,0.005648453373677325
posts_low&has_positive,84,0.0011226215444303655,0.0009532709362793934,0.02199432154432223,0.5357142857142857,0.4642857142857143,long,0.5357142857142857,0.005511962361578978
has_tariff&lots_of_excl,136,0.000850501484933996,0.0036019746220744553,0.01870078805416996,0.5514705882352942,0.4485294117647059,long,0.5514705882352942,0.005469742549791868
has_iran&has_night_post,70,0.0013852555548057215,-0.000779052519911283,0.021352691425077838,0.4714285714285714,0.5285714285714286,long,0.4714285714285714,0.0054638003321325155
has_tariff&has_deal,86,-0.0011948648695080698,0.0008809678121389775,0.019796889281846638,0.5116279069767442,0.4883720930232558,short,0.4883720930232558,0.005411514884261629
has_positive&high_emotion,25,-0.0020633260119370077,-0.0015226914680682713,0.0324533469781961,0.48,0.52,short,0.52,0.00536464763103622
has_tariff&has_attack,113,0.0009003842197468809,0.0034148561514755205,0.01892925145545747,0.5575221238938053,0.4424778761061947,long,0.5575221238938053,0.005336164417998794
has_relief&has_market_brag,25,0.001611567980125743,0.005005989966345714,0.034445020870432295,0.64,0.36,long,0.64,0.005157017536402377
sig_potus&short_posts,30,-0.0016519125149597302,-0.0033564223843571828,0.023178459938822824,0.43333333333333335,0.5666666666666667,short,0.5666666666666667,0.005127141902321695
positive_heavy&sig_potus,46,0.0013365333598894802,0.0019015900024274002,0.01869522500034522,0.5434782608695652,0.45652173913043476,long,0.5434782608695652,0.004926527326209552
has_attack&volume_drop,55,-0.0013434409899464237,0.0002421438923576602,0.01869293989190638,0.509090909090909,0.4909090909090909,short,0.4909090909090909,0.004891037745506547
has_positive&volume_drop,116,0.0008948031715234329,7.042718574545859e-06,0.019572145840236376,0.5,0.5,long,0.5,0.00481866254860033
has_attack&sig_potus,54,0.001263068122748481,0.001048153900895188,0.018344383472820348,0.5185185185185185,0.48148148148148145,long,0.5185185185185185,0.004812690417280369
open_deal&exclamation_heavy,133,-0.0007895689781737152,-0.0005174126831096748,0.01701240089053896,0.47368421052631576,0.5263157894736842,short,0.5263157894736842,0.004792501928209805
lots_of_excl&tariff_rising,32,0.0015611007534008792,0.002961977562361273,0.015955838514752275,0.53125,0.46875,long,0.53125,0.004691425947592058
has_deal&sig_potus,27,0.0014972989254512308,0.0032028343498435863,0.01870111146539886,0.5925925925925926,0.4074074074074074,long,0.5925925925925926,0.004610485000888563
has_tariff&attack_heavy,61,0.0009849315015790564,0.00378909309267339,0.020072128973088698,0.5901639344262295,0.4098360655737705,long,0.5901639344262295,0.004539872030752965
