event,regime,n,mean_ret,median_ret,hit_up,hit_down
deal_heavy&deal_only,calm_bull,25,0.032522897004137324,0.03916351710156274,0.76,0.24
deal_heavy&deal_only,neutral,55,0.025878821631480888,0.03236158980530157,0.7818181818181819,0.21818181818181817
deal_heavy&deal_only,oversold,19,0.08943843091280261,0.08365524705427285,0.8421052631578947,0.15789473684210525
deal_heavy&deal_only,risk_off,10,0.13550650164810962,0.13293989923390737,0.9,0.1
deal_over_tariff,calm_bull,95,0.02182856785469273,0.028506718394392117,0.7473684210526316,0.25263157894736843
deal_over_tariff,neutral,168,0.01999803376432415,0.0306137723564871,0.7261904761904762,0.27380952380952384
deal_over_tariff,oversold,47,0.061772363524083426,0.0696266312908076,0.7872340425531915,0.2127659574468085
deal_over_tariff,risk_off,28,0.06824766559350781,0.06691809084834821,0.7142857142857143,0.2857142857142857
deal_over_tariff&deal_only,calm_bull,83,0.023540064695784173,0.028506718394392117,0.7710843373493976,0.2289156626506024
deal_over_tariff&deal_only,neutral,144,0.02199770620521714,0.0306137723564871,0.7430555555555556,0.2569444444444444
deal_over_tariff&deal_only,oversold,42,0.06545392899891052,0.06998252406430738,0.8095238095238095,0.19047619047619047
deal_over_tariff&deal_only,risk_off,26,0.07026201185835745,0.06691809084834821,0.7307692307692307,0.2692307692307692
has_action&pre_deal,calm_bull,17,0.024797492194108924,0.03414670511991735,0.7058823529411765,0.29411764705882354
has_action&pre_deal,neutral,24,0.05158246006298375,0.049165311452601834,0.9166666666666666,0.08333333333333333
has_action&pre_deal,oversold,11,0.09980914662161275,0.0946813619606719,0.9090909090909091,0.09090909090909091
has_action&pre_deal,risk_off,6,0.15041432913222483,0.1453566514308564,1.0,0.0
has_attack&deal_only,calm_bull,54,0.024990199436324485,0.03061215581945398,0.7407407407407407,0.25925925925925924
has_attack&deal_only,neutral,105,0.02063403704410661,0.0297701623486184,0.7619047619047619,0.23809523809523808
has_attack&deal_only,oversold,31,0.0638598965164139,0.07033841683780717,0.8064516129032258,0.1935483870967742
has_attack&deal_only,risk_off,16,0.07679078251293261,0.08543711670739385,0.75,0.25
has_attack&deal_over_tariff,calm_bull,63,0.023435819612308253,0.030642769332380748,0.7301587301587301,0.2698412698412698
has_attack&deal_over_tariff,neutral,125,0.01983106907676088,0.030171369713362317,0.752,0.248
has_attack&deal_over_tariff,oversold,35,0.05995190685659668,0.07033841683780717,0.7714285714285715,0.22857142857142856
has_attack&deal_over_tariff,risk_off,18,0.07293193602821371,0.08543711670739385,0.7222222222222222,0.2777777777777778
has_china&deal_only,calm_bull,21,0.029463710315851963,0.027877160532596035,0.8095238095238095,0.19047619047619047
has_china&deal_only,neutral,55,0.03774159652408178,0.04525633179412303,0.8363636363636363,0.16363636363636364
has_china&deal_only,oversold,17,0.0753074377198938,0.058403067008200304,0.8235294117647058,0.17647058823529413
has_china&deal_only,risk_off,9,0.10513452188973145,0.12364456618629505,0.7777777777777778,0.2222222222222222
has_china&deal_over_tariff,calm_bull,32,0.024460042846881178,0.02925996493248839,0.75,0.25
has_china&deal_over_tariff,neutral,72,0.028395741473470033,0.04292722323860143,0.7777777777777778,0.2222222222222222
has_china&deal_over_tariff,oversold,21,0.06953805090620781,0.058403067008200304,0.8095238095238095,0.19047619047619047
has_china&deal_over_tariff,risk_off,10,0.10561695854229973,0.1168017273008547,0.8,0.2
has_china&has_exclamation,calm_bull,66,0.016420584234153893,0.021593623066626044,0.7121212121212122,0.2878787878787879
has_china&has_exclamation,neutral,173,0.021738584471997356,0.031476751368453515,0.7398843930635838,0.26011560693641617
has_china&has_exclamation,oversold,64,0.04903505961223342,0.05310935563584118,0.734375,0.265625
has_china&has_exclamation,risk_off,31,0.0528244793547545,0.05400369601652222,0.7741935483870968,0.22580645161290322
has_china&has_uppercase_phrase,calm_bull,29,0.015328240847549376,0.02798046826547762,0.6896551724137931,0.3103448275862069
has_china&has_uppercase_phrase,neutral,67,0.023286868758357955,0.034892452252969886,0.7611940298507462,0.23880597014925373
has_china&has_uppercase_phrase,oversold,26,0.08200626795136165,0.08181325238049808,0.8076923076923077,0.19230769230769232
has_china&has_uppercase_phrase,risk_off,14,0.09850947458158262,0.10027612035303912,0.8571428571428571,0.14285714285714285
has_china&short_posts,calm_bull,35,0.029345067650409666,0.030642769332380748,0.8571428571428571,0.14285714285714285
