event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&has_china,calm_bull,25,0.06224360021867497,0.04950515217569729,0.56,0.4
attack_heavy&has_china,neutral,79,0.03340341302307981,0.030612237830529798,0.5949367088607594,0.379746835443038
attack_heavy&has_china,oversold,44,0.04116372262963918,0.044163584239843456,0.8181818181818182,0.18181818181818182
attack_heavy&has_china,risk_off,11,0.0078035209596663095,0.018181886946784687,0.6363636363636364,0.36363636363636365
has_action&has_china,calm_bull,18,0.042951764496825966,0.0073109741929077154,0.5,0.5
has_action&has_china,neutral,38,0.05106947236773346,0.03853394449296921,0.631578947368421,0.3684210526315789
has_action&has_china,oversold,31,0.06044259291019298,0.05639088675343684,0.8709677419354839,0.12903225806451613
has_action&has_china,risk_off,8,0.07842489514391662,0.09091143646455568,0.875,0.125
has_attack&has_china,calm_bull,35,0.06301798274120933,0.04950515217569729,0.5714285714285714,0.4
has_attack&has_china,neutral,118,0.039085154079268984,0.025842239237963915,0.6016949152542372,0.3644067796610169
has_attack&has_china,oversold,74,0.030656355855534907,0.03369556731526602,0.6891891891891891,0.28378378378378377
has_attack&has_china,risk_off,20,0.015121148257474366,0.02297990775083336,0.6,0.4
has_china&has_all_caps,calm_bull,22,0.06654172538635138,0.036437237785021614,0.5,0.45454545454545453
has_china&has_all_caps,neutral,47,0.05159613296047652,0.04509289144459605,0.6808510638297872,0.2978723404255319
has_china&has_all_caps,oversold,26,0.045529941681368626,0.04227944452996779,0.7692307692307693,0.19230769230769232
has_china&has_all_caps,risk_off,10,0.02067191286029376,0.026416082506790672,0.5,0.5
has_china&has_uppercase_phrase,calm_bull,20,0.048121242760607905,-0.01158938307717905,0.45,0.5
has_china&has_uppercase_phrase,neutral,69,0.04750741608923388,0.04123713414202679,0.6521739130434783,0.34782608695652173
has_china&has_uppercase_phrase,oversold,40,0.03149101015467513,0.03004660177270979,0.675,0.3
has_china&has_uppercase_phrase,risk_off,13,0.005317434878164367,-0.003558721739855497,0.46153846153846156,0.5384615384615384
has_china&short_posts,calm_bull,22,0.07349997752453254,0.07826234535364052,0.5454545454545454,0.45454545454545453
has_china&short_posts,neutral,85,0.03932697136360244,0.030488028134857847,0.6588235294117647,0.29411764705882354
has_china&short_posts,oversold,44,0.05120008803398759,0.04173907904631202,0.7045454545454546,0.25
has_china&short_posts,risk_off,14,0.058165677354551394,0.08564225315378826,0.7142857142857143,0.2857142857142857
has_china&volume_drop,calm_bull,5,0.06026966689255624,0.010033510920667954,0.6,0.4
has_china&volume_drop,neutral,14,0.08250796848421657,0.10639008653027127,0.8571428571428571,0.14285714285714285
has_china&volume_drop,oversold,13,0.05290062123363611,0.03183032397184227,0.7692307692307693,0.23076923076923078
has_positive&has_china,calm_bull,42,0.045593855767537515,-0.0098684289988335,0.47619047619047616,0.5
has_positive&has_china,neutral,144,0.03960188775448993,0.030550132982693823,0.6180555555555556,0.3611111111111111
has_positive&has_china,oversold,95,0.02714303047705406,0.02586203007138632,0.6736842105263158,0.30526315789473685
has_positive&has_china,risk_off,27,0.020219856894588627,0.018181886946784687,0.5925925925925926,0.4074074074074074
has_uppercase_phrase&china_streak_3d,neutral,20,0.08927688852777617,0.10955316537331106,0.85,0.15
has_uppercase_phrase&china_streak_3d,oversold,6,0.055873542077137885,0.022384225179931716,0.5,0.5
positive_heavy&has_china,calm_bull,35,0.029315547005599324,-0.020588393149580275,0.42857142857142855,0.5428571428571428
positive_heavy&has_china,neutral,131,0.040599967697832494,0.030612237830529798,0.6183206106870229,0.35877862595419846
positive_heavy&has_china,oversold,82,0.02610752003380448,0.027081588582454907,0.6707317073170732,0.3048780487804878
positive_heavy&has_china,risk_off,26,0.014670535493432954,0.012413127713900018,0.5769230769230769,0.4230769230769231
posts_high&has_china,calm_bull,31,0.03387916005930558,-0.019736857997667,0.45161290322580644,0.5161290322580645
posts_high&has_china,neutral,110,0.03879945563248226,0.03333949473610287,0.5909090909090909,0.39090909090909093
posts_high&has_china,oversold,64,0.037915109713861375,0.03556640964135338,0.734375,0.234375
posts_high&has_china,risk_off,19,0.039614407205895506,0.03763446598916964,0.6842105263157895,0.3157894736842105
posts_very_high&has_china,calm_bull,22,0.04657997963345082,0.009031928271253264,0.5,0.5
posts_very_high&has_china,neutral,78,0.03784709346065571,0.04305932246342681,0.6153846153846154,0.3717948717948718
posts_very_high&has_china,oversold,42,0.046178528974734914,0.05135914730144264,0.7380952380952381,0.23809523809523808
posts_very_high&has_china,risk_off,13,0.03322406498064488,0.03763446598916964,0.6153846153846154,0.38461538461538464
