event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&pre_relief,calm_bull,5,-0.027092897726818645,-0.015250503086167377,0.2,0.8
attack_heavy&pre_relief,neutral,9,0.004603074623124271,0.0063858573573436495,0.5555555555555556,0.4444444444444444
attack_heavy&pre_relief,oversold,12,-0.01728016950172313,-0.010832816421848301,0.3333333333333333,0.6666666666666666
attack_heavy&pre_relief,risk_off,5,-0.038992500443288655,-0.029868560552368417,0.0,1.0
has_deal&pre_relief,calm_bull,7,-0.017525387219342603,-0.00817450982336232,0.42857142857142855,0.5714285714285714
has_deal&pre_relief,neutral,6,0.0006034538442969787,0.0019459914127109568,0.5,0.5
has_deal&pre_relief,oversold,12,-0.015949451814885596,-0.010832816421848301,0.3333333333333333,0.6666666666666666
has_deal&pre_relief,risk_off,5,-0.0389311583071297,-0.029868560552368417,0.0,1.0
posts_high&pre_relief,calm_bull,8,-0.016154383328989358,-0.007365932959939481,0.375,0.625
posts_high&pre_relief,neutral,10,0.0023060877062848983,0.0012688086328238035,0.5,0.5
posts_high&pre_relief,oversold,15,-0.015404461272163949,-0.00988710768585277,0.3333333333333333,0.6666666666666666
posts_high&pre_relief,risk_off,6,-0.04026212123491416,-0.03823939287270506,0.0,1.0
posts_very_high&pre_relief,neutral,8,0.006741150052597164,0.005708674577456496,0.625,0.375
posts_very_high&pre_relief,oversold,10,-0.025615156268374295,-0.018389230716371607,0.2,0.8
posts_very_high&pre_relief,risk_off,5,-0.04593358500855991,-0.0466102251930417,0.0,1.0
