event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&has_china,neutral,69,-0.014945889965141481,-0.036144585234971105,0.2898550724637681,0.6956521739130435
attack_heavy&has_china,oversold,75,-0.035978217869636016,-0.03448279405745802,0.16,0.84
attack_heavy&has_china,risk_off,8,-0.05673410423005436,-0.05926330598599766,0.0,1.0
deal_over_tariff&volume_spike,neutral,37,-0.028064506991209482,-0.025278822112226318,0.13513513513513514,0.8648648648648649
deal_over_tariff&volume_spike,oversold,29,-0.03729643058419264,-0.03824088117318347,0.06896551724137931,0.896551724137931
deal_over_tariff&volume_spike,risk_off,5,-0.05865495914257912,-0.05936069679017608,0.0,1.0
exclamation_heavy&deal_over_tariff,neutral,173,-0.014254035083654443,-0.020074312856373844,0.27167630057803466,0.7283236994219653
exclamation_heavy&deal_over_tariff,oversold,122,-0.025856369096363775,-0.02346570838586487,0.23770491803278687,0.7540983606557377
exclamation_heavy&deal_over_tariff,risk_off,14,-0.05667356685577134,-0.061072504662307736,0.14285714285714285,0.8571428571428571
has_action&has_china,neutral,40,-0.035421734410919614,-0.042522896826583445,0.275,0.725
has_action&has_china,oversold,48,-0.03573968560166762,-0.03266252511114459,0.20833333333333334,0.7916666666666666
has_action&has_china,risk_off,5,-0.05142014932710148,-0.05936069679017608,0.0,1.0
has_attack&china_streak_3d,neutral,34,-0.02939899213275277,-0.028347709621130757,0.2647058823529412,0.7352941176470589
has_attack&china_streak_3d,oversold,24,-0.05300319223993283,-0.05899599785144777,0.08333333333333333,0.9166666666666666
has_attack&deal_only,neutral,109,-0.01790904028062988,-0.020848896521439286,0.23853211009174313,0.7614678899082569
has_attack&deal_only,oversold,85,-0.02862615222990278,-0.0301624399458994,0.21176470588235294,0.7764705882352941
has_attack&deal_only,risk_off,9,-0.05715343315872434,-0.05936069679017608,0.0,1.0
has_attack&deal_over_tariff,neutral,128,-0.020144903115065376,-0.0264553017065845,0.2265625,0.7734375
has_attack&deal_over_tariff,oversold,101,-0.02794219878476065,-0.025257204367418296,0.21782178217821782,0.7722772277227723
has_attack&deal_over_tariff,risk_off,11,-0.06336241060220961,-0.06278431253443939,0.0,1.0
has_attack&has_china,neutral,117,-0.0158976362940421,-0.026760571798949973,0.29914529914529914,0.6923076923076923
has_attack&has_china,oversold,111,-0.03684022210813323,-0.03824088117318347,0.16216216216216217,0.8378378378378378
has_attack&has_china,risk_off,14,-0.06005327104110286,-0.0645761843154285,0.0,1.0
has_attack&open_deal,neutral,39,-0.03389189765478756,-0.03324803110555652,0.15384615384615385,0.8461538461538461
has_attack&open_deal,oversold,32,-0.03234087870305686,-0.027948976526984415,0.125,0.875
has_china,neutral,165,-0.013305398915725236,-0.019294741650384473,0.3212121212121212,0.6727272727272727
has_china,oversold,132,-0.0365016764402377,-0.03884594544112868,0.18181818181818182,0.8181818181818182
has_china,risk_off,18,-0.06340796975605484,-0.06621571803594861,0.0,1.0
has_china&deal_over_tariff,neutral,66,-0.025372166238381448,-0.030673057834550377,0.22727272727272727,0.7727272727272727
has_china&deal_over_tariff,oversold,61,-0.029715596957490195,-0.022031860892886668,0.19672131147540983,0.8032786885245902
has_china&deal_over_tariff,risk_off,8,-0.05926510097293804,-0.06501430520185775,0.0,1.0
has_china&short_posts,neutral,59,-0.019719674117949365,-0.026760571798949973,0.2542372881355932,0.7457627118644068
has_china&short_posts,oversold,89,-0.04240864649408899,-0.03911982392701152,0.12359550561797752,0.8764044943820225
has_china&short_posts,risk_off,13,-0.0642792696994712,-0.07066791361353941,0.0,1.0
has_deal&has_attack,neutral,153,-0.01683445446223526,-0.02205878342632439,0.24183006535947713,0.7516339869281046
