epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9878330333636758,0.9422063180740844,0.4574468085106383,0.648936170212766
2,0.8677367674848421,0.8846749447761698,0.5,0.6170212765957447
3,0.8180140854230995,0.9059238941111463,0.4787234042553192,0.6914893617021277
4,0.798860674217099,0.8946481207583813,0.4734042553191489,0.723404255319149
5,0.7732297181431713,0.8852403950183949,0.48404255319148937,0.75
6,0.7465670456651782,0.9749118013584868,0.43617021276595747,0.7446808510638298
7,0.7293417544964232,0.9304189732734193,0.4787234042553192,0.75
8,0.6951333433552518,0.9966652570886815,0.46808510638297873,0.7340425531914894
9,0.6726883653734551,1.0574159571465025,0.46808510638297873,0.7446808510638298
10,0.6359716376971677,1.0094702243804932,0.48404255319148937,0.7606382978723404
