event,n,mean_ret,median_ret,std,hit_up,hit_down,direction,directional_hit,score
has_china&pre_action,33,0.016922573759615152,0.011044369237466878,0.026361037409672237,0.7575757575757576,0.24242424242424243,long,0.7575757575757576,0.07364604932028017
has_action&deal_over_tariff,93,0.00864854336489793,0.0051353510288811854,0.02223520944638293,0.6881720430107527,0.3118279569892473,long,0.6881720430107527,0.057395978874755095
posts_very_high&pre_action,34,0.013999633669035571,0.006763582934834145,0.02701848512407636,0.6764705882352942,0.3235294117647059,long,0.6764705882352942,0.0552210994353197
pre_deal&volume_spike,43,0.010854470860427918,0.009713866570948637,0.026922623108608962,0.7674418604651163,0.23255813953488372,long,0.7674418604651163,0.05462461250176176
posts_high&pre_action,57,0.010525953608739229,0.00637872946684559,0.024581224742257466,0.6842105263157895,0.3157894736842105,long,0.6842105263157895,0.05437366796058864
has_deal&has_action,106,0.0076621740967759465,0.005354898498187377,0.02192430699382807,0.6792452830188679,0.32075471698113206,long,0.6792452830188679,0.053583561900853324
has_russia&pre_action,35,0.012412788972078778,0.004912602109220954,0.02325328389806777,0.7142857142857143,0.2857142857142857,long,0.7142857142857143,0.052453607063997945
has_action&deal_only,77,0.008690578327264827,0.004309144780059615,0.022488938462597016,0.6753246753246753,0.3246753246753247,long,0.6753246753246753,0.05149993242902227
has_attack&pre_action,64,0.00931293590274302,0.0051760816777012275,0.022851174062277536,0.671875,0.328125,long,0.671875,0.05005703047724373
attack_heavy&has_all_caps,92,0.007867779215184091,0.008329800155024158,0.019700661619696302,0.6630434782608695,0.33695652173913043,long,0.6630434782608695,0.050036633876028525
has_attack&has_all_caps,144,0.006306526252437269,0.007674500754944247,0.023502549378165365,0.6527777777777778,0.3472222222222222,long,0.6527777777777778,0.049401122310758605
pre_deal&pre_action,27,0.013488332596299684,0.008130224908564188,0.023463052906466116,0.7037037037037037,0.2962962962962963,long,0.7037037037037037,0.049320785550821235
has_russia&volume_spike,76,0.008108276386396971,0.008034929344745034,0.024919045775924794,0.6973684210526315,0.3026315789473684,long,0.6973684210526315,0.04929440370668111
has_russia&has_all_caps,70,0.008049181490849823,0.008586735809584689,0.02182617427948922,0.7285714285714285,0.2714285714285714,long,0.7285714285714285,0.04906512119790173
has_night_post&deal_over_tariff,180,0.005909969204652792,0.0035691469518055463,0.022192955511982863,0.6166666666666667,0.38333333333333336,long,0.6166666666666667,0.04889584368017584
attack_heavy&short_posts,132,0.006685087665953014,0.005965273154961648,0.022905308590336758,0.6363636363636364,0.36363636363636365,long,0.6363636363636364,0.04887642441139281
pre_action&has_exclamation,74,0.008750512130771368,0.00502397656905107,0.024212034432816006,0.6486486486486487,0.35135135135135137,long,0.6486486486486487,0.04882686590406328
positive_heavy&pre_action,62,0.009579575279014393,0.004284903471440615,0.024565662170548102,0.6451612903225806,0.3548387096774194,long,0.6451612903225806,0.04866429108170853
