epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.934710541638461,0.8896766294181616,0.502262443438914,0.6380090497737556
2,0.8018231435255571,0.8158322022511408,0.5701357466063348,0.8009049773755657
3,0.7406134295591058,0.7802211990183835,0.5610859728506787,0.8959276018099548
4,0.7164648571753884,0.7587550360692572,0.5475113122171946,0.9547511312217195
5,0.6941262206929253,0.7415800518040204,0.5610859728506787,0.9683257918552036
6,0.680874137763671,0.727276051475991,0.5520361990950227,0.9683257918552036
7,0.670771672891423,0.7178641946067638,0.5475113122171946,0.9819004524886877
8,0.6549385603736428,0.7104038938677688,0.5384615384615384,0.9819004524886877
9,0.6473592332340179,0.7049288647207199,0.5339366515837104,1.0
10,0.6352151011400682,0.7077432409670558,0.5520361990950227,1.0
11,0.6364699060904151,0.7099032310339121,0.5656108597285068,0.995475113122172
12,0.622769209726609,0.7083690819157734,0.5656108597285068,0.9909502262443439
13,0.6150406236317069,0.7112835327424615,0.5520361990950227,0.995475113122172
14,0.6110794205079104,0.717555100022398,0.5656108597285068,0.9909502262443439
15,0.605411006677597,0.7147163764923407,0.5384615384615384,1.0
16,0.5946324226690486,0.7144077921884632,0.5701357466063348,1.0
17,0.5940272337612621,0.7225454651931832,0.5656108597285068,1.0
