event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&pre_deal,calm_bull,16,-0.006082777659817837,-0.007923627805364208,0.375,0.625
attack_heavy&pre_deal,neutral,32,0.003546017359449625,0.005552307146730939,0.59375,0.40625
attack_heavy&pre_deal,oversold,41,0.016204033023978052,0.00810542943366599,0.7317073170731707,0.2682926829268293
attack_heavy&pre_deal,risk_off,7,0.001991726827702513,0.0019193506354597822,0.5714285714285714,0.42857142857142855
deal_heavy,calm_bull,25,-0.006860628290221458,-0.007633643102654797,0.32,0.68
deal_heavy,neutral,51,0.004016323894527092,0.004994087351470444,0.6078431372549019,0.39215686274509803
deal_heavy,oversold,72,0.01127955118535038,0.0078027040145178805,0.6666666666666666,0.3333333333333333
deal_heavy,risk_off,15,0.007750439725288038,0.003236324523338885,0.5333333333333333,0.4666666666666667
deal_heavy&deal_only,calm_bull,9,-0.003304963291616435,-0.006528994031178237,0.3333333333333333,0.6666666666666666
deal_heavy&deal_only,neutral,23,0.0064762744820829835,0.003968180842185642,0.6086956521739131,0.391304347826087
deal_heavy&deal_only,oversold,29,0.01244007542528922,0.015075332614302495,0.7586206896551724,0.2413793103448276
deal_heavy&deal_only,risk_off,5,0.03840224739277487,0.04974492643727535,0.8,0.2
deal_heavy&deal_over_tariff,calm_bull,19,-0.0023179398932696364,-0.0019455893851024753,0.42105263157894735,0.5789473684210527
deal_heavy&deal_over_tariff,neutral,42,0.006549126392904415,0.005456714063210244,0.6666666666666666,0.3333333333333333
deal_heavy&deal_over_tariff,oversold,60,0.010450727301980682,0.008167929546684327,0.65,0.35
deal_heavy&deal_over_tariff,risk_off,12,0.013649281736362808,0.00723346549858328,0.5833333333333334,0.4166666666666667
deal_heavy&has_attack,calm_bull,18,-0.008074451098846809,-0.008652372330491098,0.3333333333333333,0.6666666666666666
deal_heavy&has_attack,neutral,40,0.0023375308402703104,0.003964303028366811,0.575,0.425
deal_heavy&has_attack,oversold,60,0.01332170379790248,0.0078027040145178805,0.6833333333333333,0.31666666666666665
deal_heavy&has_attack,risk_off,13,0.015503083842169064,0.006361501563500571,0.6153846153846154,0.38461538461538464
deal_heavy&has_uppercase_phrase,calm_bull,11,-0.007517650871608464,-0.0096711015583274,0.2727272727272727,0.7272727272727273
deal_heavy&has_uppercase_phrase,neutral,24,0.008441351947415007,0.00458369594482777,0.5833333333333334,0.4166666666666667
deal_heavy&has_uppercase_phrase,oversold,29,0.014929571997610691,0.008230429659702665,0.6896551724137931,0.3103448275862069
deal_heavy&has_uppercase_phrase,risk_off,8,0.015577422780697098,0.0033563705048793024,0.5,0.5
deal_heavy&positive_heavy,calm_bull,22,-0.006058216249703127,-0.004837211014633247,0.36363636363636365,0.6363636363636364
deal_heavy&positive_heavy,neutral,42,0.003477068023348433,0.004481134096828043,0.5952380952380952,0.40476190476190477
deal_heavy&positive_heavy,oversold,66,0.010815960206131825,0.007039528698632558,0.6515151515151515,0.3484848484848485
deal_heavy&positive_heavy,risk_off,15,0.007750439725288038,0.003236324523338885,0.5333333333333333,0.4666666666666667
deal_heavy&pre_deal,calm_bull,15,-0.007849559179283065,-0.007633643102654797,0.26666666666666666,0.7333333333333333
deal_heavy&pre_deal,neutral,34,0.00575076040184949,0.005809810162471285,0.6176470588235294,0.38235294117647056
deal_heavy&pre_deal,oversold,46,0.01563288822856733,0.008534465563531879,0.7391304347826086,0.2608695652173913
deal_heavy&pre_deal,risk_off,8,0.005965795498050555,0.004798913043419728,0.625,0.375
