window,hold,horizon,model_type,target,strategy,baseline,macro_f1,d_macro_f1,precision,d_precision,recall,d_recall,accuracy,d_accuracy,auc,d_auc,sharpe,d_sharpe,cumret,d_cumret,trades,d_trades,baseline_macro_f1,baseline_precision,baseline_recall,baseline_accuracy,baseline_auc,baseline_sharpe,baseline_cumret,baseline_trades,event_days,event_coverage,event_days_macro_f1,d_event_days_macro_f1,event_days_up_precision,d_event_days_up_precision,event_days_up_recall,d_event_days_up_recall,event_days_up_f1,d_event_days_up_f1,event_days_down_precision,d_event_days_down_precision,event_days_down_recall,d_event_days_down_recall,event_days_down_f1,d_event_days_down_f1,event_days_precision,d_event_days_precision,event_days_recall,d_event_days_recall,event_days_accuracy,d_event_days_accuracy,event_days_auc,d_event_days_auc,event_days_sharpe,d_event_days_sharpe,event_days_cumret,d_event_days_cumret,event_days_trade_accuracy,d_event_days_trade_accuracy,event_days_trades,d_event_days_trades,baseline_event_days,baseline_event_days_macro_f1,baseline_event_days_up_precision,baseline_event_days_up_recall,baseline_event_days_up_f1,baseline_event_days_down_precision,baseline_event_days_down_recall,baseline_event_days_down_f1,baseline_event_days_precision,baseline_event_days_recall,baseline_event_days_accuracy,baseline_event_days_auc,baseline_event_days_sharpe,baseline_event_days_cumret,baseline_event_days_trade_accuracy,baseline_event_days_trades,rule_event_days_cumret,rule_event_days_trade_accuracy,rule_event_days_trades,event_day_threshold_cumret,event_day_threshold_trade_accuracy,event_day_threshold_trades,hybrid_event_days_cumret,hybrid_event_days_trade_accuracy,hybrid_event_days_trades
20,10,20d_to_10d,lstm,0050.TW,full_event_market_lstm,market_only_lstm,0.45831009481316226,-0.02998051923810091,0.7802197802197802,-0.0026373626373625836,0.9861111111111112,0.03472222222222232,0.772972972972973,0.01621621621621616,0.7069783197831978,0.019139566395663943,3.8030349395565546,0.41327440373275826,660.7537697498767,387.97042027960316,168,21,0.48829061405126317,0.7828571428571428,0.9513888888888888,0.7567567567567568,0.6878387533875339,3.3897605358237963,272.78334947027355,147,185,1.0,0.45831009481316226,-0.02998051923810091,0.7802197802197802,-0.0026373626373625836,0.9861111111111112,0.03472222222222232,0.8711656441717791,0.012231474892782201,0.3333333333333333,0.033333333333333326,0.024390243902439025,-0.048780487804878044,0.045454545454545456,-0.07219251336898395,0.7802197802197802,-0.0026373626373625836,0.9861111111111112,0.03472222222222232,0.772972972972973,0.01621621621621616,0.7069783197831978,0.019139566395663943,3.803034939556556,0.41327440373275914,660.7537697498751,387.9704202796016,0.8095238095238095,-0.006802721088435382,168,21,185,0.48829061405126317,0.7828571428571428,0.9513888888888888,0.8589341692789969,0.3,0.07317073170731707,0.11764705882352941,0.7828571428571428,0.9513888888888888,0.7567567567567568,0.6878387533875339,3.3897605358237968,272.7833494702735,0.8163265306122449,147,775.9661437650904,0.7783783783783784,185,660.7537697498751,0.8095238095238095,168,842.2728112086002,0.84375,160
20,10,20d_to_10d,lstm,00632R.TW,full_event_market_lstm,market_only_lstm,0.4126984126984127,-0.021552351827581195,0.0,0.0,0.0,0.0,0.7027027027027027,-0.06486486486486487,0.45987553226334754,0.09416966917785785,3.000772298299315,-0.3224257003190014,77.03197300526772,-25.64354927493561,169,5,0.43425076452599387,0.0,0.0,0.7675675675675676,0.3657058630854897,3.3231979986183164,102.67552228020332,164,185,1.0,0.4126984126984127,-0.021552351827581195,0.0,0.0,0.0,0.0,0.0,0.0,0.7514450867052023,-0.01612248086236534,0.9154929577464789,-0.08450704225352113,0.8253968253968254,-0.04310470365516239,0.0,0.0,0.0,0.0,0.7027027027027027,-0.06486486486486487,0.45987553226334754,0.09416966917785785,3.000772298299315,-0.3224257003190023,77.03197300526757,-25.643549274935637,0.7100591715976331,-0.021648145475537617,169,5,185,0.43425076452599387,0.0,0.0,0.0,0.7675675675675676,1.0,0.8685015290519877,0.0,0.0,0.7675675675675676,0.3657058630854897,3.3231979986183173,102.67552228020321,0.7317073170731707,164,265.38657088177695,0.7567567567567568,185,77.03197300526757,0.7100591715976331,169,57.022032366164225,0.7948717948717948,117
20,10,20d_to_10d,lstm,2303.TW,full_event_market_lstm,market_only_lstm,0.2413793103448276,-0.4086382355669749,0.0,-0.7674418604651163,0.0,-0.825,0.3181818181818182,-0.39204545454545453,0.503125,-0.051636904761904745,-0.109620384751207,-0.2768250058430158,-0.03881080964477601,-0.04196941044777491,4,2,0.6500175459118025,0.7674418604651163,0.825,0.7102272727272727,0.5547619047619048,0.16720462109180878,0.003158600802998901,2,176,1.0,0.2413793103448276,-0.4086382355669749,0.0,-0.7674418604651163,0.0,-0.825,0.0,-0.7951807228915663,0.3181818181818182,-0.23500967117988397,1.0,0.5357142857142857,0.4827586206896552,-0.02209574824238364,0.0,-0.7674418604651163,0.0,-0.825,0.3181818181818182,-0.39204545454545453,0.503125,-0.051636904761904745,-0.10962038475120663,-0.27682500584301434,-0.03881080964477601,-0.04196941044777469,0.5,0.0,4,2,176,0.6500175459118025,0.7674418604651163,0.825,0.7951807228915663,0.5531914893617021,0.4642857142857143,0.5048543689320388,0.7674418604651163,0.825,0.7102272727272727,0.5547619047619048,0.1672046210918077,0.003158600802998679,0.5,2,4934.116812791068,0.6818181818181818,176,-0.03881080964477601,0.5,4,101.65502436494423,0.6810344827586207,116
20,10,20d_to_10d,lstm,2308.TW,full_event_market_lstm,market_only_lstm,0.4961730215574749,0.07183091629431698,0.7616279069767442,0.015963167092351127,1.0,0.01526717557251911,0.7657142857142857,0.02857142857142858,0.6556210964607911,0.241498959056211,4.1935472775210965,0.6470252521194202,517432.553555884,407543.7239210172,175,2,0.4243421052631579,0.7456647398843931,0.9847328244274809,0.7371428571428571,0.41412213740458015,3.5465220254016763,109888.82963486678,173,174,0.9942857142857143,0.49572347494168373,0.07188241533903472,0.7602339181286549,0.016047871617027032,1.0,0.01538461538461533,0.8637873754152824,0.016105256209984375,1.0,1.0,0.06818181818181818,0.06818181818181818,0.1276595744680851,0.1276595744680851,0.7602339181286549,0.016047871617027032,1.0,0.01538461538461533,0.764367816091954,0.028735632183908066,0.652972027972028,0.23828671328671336,4.164324488570321,0.6479266138978796,431109.49329096783,339553.50334321155,0.764367816091954,0.03180967655707034,174,2,174,0.423841059602649,0.7441860465116279,0.9846153846153847,0.847682119205298,0.0,0.0,0.0,0.7441860465116279,0.9846153846153847,0.735632183908046,0.41468531468531467,3.516397874672441,91555.98994775627,0.7325581395348837,172,275967.5171788448,0.7471264367816092,174,431109.49329096783,0.764367816091954,174,275967.5171788448,0.7471264367816092,174
20,10,20d_to_10d,lstm,2317.TW,full_event_market_lstm,market_only_lstm,0.5252955459141027,-0.08675573613717935,0.6193548387096774,-0.06814516129032255,0.9230769230769231,0.28846153846153855,0.6235955056179775,0.005617977528089901,0.6651507276507277,0.05509355509355507,1.6050924721207647,0.4948957108318133,41.24344965935108,30.175991484810204,149,1,0.612051282051282,0.6875,0.6346153846153846,0.6179775280898876,0.6100571725571726,1.1101967612889514,11.067458174540873,148,178,1.0,0.5252955459141027,-0.08675573613717935,0.6193548387096774,-0.06814516129032255,0.9230769230769231,0.28846153846153855,0.7413127413127413,0.08131274131274124,0.6521739130434783,0.1155885471898197,0.20270270270270271,-0.3918918918918919,0.30927835051546393,-0.25482421358710017,0.6193548387096774,-0.06814516129032255,0.9230769230769231,0.28846153846153855,0.6235955056179775,0.005617977528089901,0.6651507276507277,0.05509355509355507,1.6050924721207647,0.49489571083181305,41.24344965935096,30.175991484810105,0.6577181208053692,0.06312352621077455,149,1,178,0.612051282051282,0.6875,0.6346153846153846,0.66,0.5365853658536586,0.5945945945945946,0.5641025641025641,0.6875,0.6346153846153846,0.6179775280898876,0.6100571725571726,1.1101967612889516,11.067458174540855,0.5945945945945946,148,33.77823694963675,0.5842696629213483,178,41.24344965935096,0.6577181208053692,149,36.184276964521956,0.5955056179775281,178
20,10,20d_to_10d,lstm,2330.TW,full_event_market_lstm,market_only_lstm,0.47117248062015504,0.09419495383409537,0.7419354838709677,0.058174800110283975,0.6865671641791045,0.08955223880597019,0.5819209039548022,0.09604519774011294,0.6043040610898994,0.28687955570982304,0.5162290193039639,0.5107065711077852,0.695053304381456,0.9561810270167509,40,-94,0.37697752678605967,0.6837606837606838,0.5970149253731343,0.4858757062146893,0.3174245053800764,0.005522448196178759,-0.26112772263529493,134,177,1.0,0.47117248062015504,0.09419495383409537,0.7419354838709677,0.058174800110283975,0.6865671641791045,0.08955223880597019,0.7131782945736435,0.07572809537045622,0.20754716981132076,0.10754716981132076,0.2558139534883721,0.11627906976744187,0.22916666666666666,0.11266181229773461,0.7419354838709677,0.058174800110283975,0.6865671641791045,0.08955223880597019,0.5819209039548022,0.09604519774011294,0.6043040610898994,0.28687955570982304,0.5162290193039643,0.5107065711077855,0.695053304381456,0.9561810270167529,0.625,0.125,40,-94,177,0.37697752678605967,0.6837606837606838,0.5970149253731343,0.6374501992031872,0.1,0.13953488372093023,0.11650485436893204,0.6837606837606838,0.5970149253731343,0.4858757062146893,0.3174245053800764,0.005522448196178755,-0.26112772263529693,0.5,134,1275.3502365495472,0.7570621468926554,177,0.695053304381456,0.625,40,386.89527055217764,0.738562091503268,153
20,10,20d_to_10d,lstm,2376.TW,full_event_market_lstm,market_only_lstm,0.5116547131147541,0.008345761529940376,0.5227272727272727,0.05781499202551832,0.27380952380952384,-0.3571428571428571,0.5591397849462365,0.053763440860215006,0.49031279178338005,-0.01844070961718014,-0.3913269534715675,-0.7826402925503715,-0.158051769516813,-0.2353443263632472,13,6,0.5033089515848137,0.4649122807017544,0.6309523809523809,0.5053763440860215,0.5087535014005602,0.391313339078804,0.07729255684643421,7,20,0.10752688172043011,0.5604395604395604,0.06043956043956045,0.5,0.08333333333333331,0.375,-0.25,0.42857142857142855,-0.07142857142857145,0.6428571428571429,0.017857142857142905,0.75,0.3333333333333333,0.6923076923076923,0.1923076923076923,0.5,0.08333333333333331,0.375,-0.25,0.6,0.09999999999999998,0.53125,0.04166666666666663,-1.3359601584844072,-0.21346294245222452,-0.039396782527016394,-0.032747838767515414,0.0,0.0,2,1,20,0.5,0.4166666666666667,0.625,0.5,0.625,0.4166666666666667,0.5,0.4166666666666667,0.625,0.5,0.48958333333333337,-1.1224972160321827,-0.00664894375950098,0.0,1,0.05278096812739497,0.4,20,-0.039396782527016394,0.0,2,-0.00664894375950098,0.0,1
20,10,20d_to_10d,lstm,2377.TW,full_event_market_lstm,market_only_lstm,0.38192844147968463,-0.013602959486498922,0.27884615384615385,-0.03471316818774445,0.4393939393939394,-0.12121212121212116,0.38461538461538464,-0.01098901098901095,0.3670323928944619,-0.06752873563218392,-1.1938057650929665,-0.6169848376070552,-0.9088311952242651,-0.24524711080899708,138,9,0.39553140096618356,0.3135593220338983,0.5606060606060606,0.3956043956043956,0.4345611285266458,-0.5768209274859113,-0.6635840844152681,129,33,0.1813186813186813,0.2556390977443609,0.04424203892083148,0.1,-0.05384615384615385,0.25,-0.25,0.14285714285714285,-0.09243697478991597,0.5384615384615384,0.10989010989010989,0.28,0.16000000000000003,0.3684210526315789,0.18092105263157893,0.1,-0.05384615384615385,0.25,-0.25,0.2727272727272727,0.06060606060606058,0.215,-0.06499999999999997,-1.9986482529810368,0.3198035882921295,-0.4224071911087125,0.06394783207221355,0.20833333333333334,0.0,24,0,33,0.2113970588235294,0.15384615384615385,0.5,0.23529411764705882,0.42857142857142855,0.12,0.1875,0.15384615384615385,0.5,0.21212121212121213,0.27999999999999997,-2.3184518412731663,-0.48635502318092605,0.20833333333333334,24,0.6363850595211133,0.5757575757575758,33,-0.4224071911087125,0.20833333333333334,24,-0.3182147736986002,0.16666666666666666,12
20,10,20d_to_10d,lstm,2382.TW,full_event_market_lstm,market_only_lstm,0.4849895594427138,-0.05419602133165191,0.575,-0.03761261261261262,0.6699029126213593,0.009708737864077666,0.519774011299435,-0.039548022598870025,0.51928627656783,-0.07320913146155861,0.6309638229203267,0.6950415401710062,1.7902308151074724,1.833650866319648,177,168,0.5391855807743657,0.6126126126126126,0.6601941747572816,0.559322033898305,0.5924954080293886,-0.06407771725067947,-0.043420051212175736,9,177,1.0,0.4849895594427138,-0.05419602133165191,0.575,-0.03761261261261262,0.6699029126213593,0.009708737864077666,0.6188340807174888,-0.016679937974099945,0.40350877192982454,-0.06618819776714518,0.3108108108108108,-0.10810810810810811,0.3511450381679389,-0.09171210468920393,0.575,-0.03761261261261262,0.6699029126213593,0.009708737864077666,0.519774011299435,-0.039548022598870025,0.51928627656783,-0.07320913146155861,0.6309638229203265,0.6950415401710057,1.7902308151074666,1.8336508663196422,0.519774011299435,0.07532956685499059,177,168,177,0.5391855807743657,0.6126126126126126,0.6601941747572816,0.6355140186915887,0.4696969696969697,0.4189189189189189,0.44285714285714284,0.6126126126126126,0.6601941747572816,0.559322033898305,0.5924954080293886,-0.06407771725067919,-0.043420051212175736,0.4444444444444444,9,7.204237783044594,0.5819209039548022,177,1.7902308151074666,0.519774011299435,177,3.7332169398450796,0.6020408163265306,98
20,10,20d_to_10d,lstm,2454.TW,full_event_market_lstm,market_only_lstm,0.4024959742351047,0.01548339073347349,0.5696969696969697,0.10815850815850814,0.8952380952380953,0.6666666666666667,0.5469613259668509,0.1491712707182321,0.4775062656641603,0.015726817042606422,1.5814477631736796,1.4723753516488896,1347.1478835048918,1347.4197440489802,130,73,0.3870125835016312,0.46153846153846156,0.22857142857142856,0.39779005524861877,0.4617794486215539,0.10907241152479011,-0.2718605440884416,57,167,0.9226519337016574,0.40195509097948123,0.010378291212649438,0.5705128205128205,0.11051282051282046,0.9270833333333334,0.6875,0.7063492063492064,0.3912807131985215,0.36363636363636365,-0.012432012432012418,0.056338028169014086,-0.5633802816901408,0.0975609756097561,-0.37052413077322266,0.5705128205128205,0.11051282051282046,0.9270833333333334,0.6875,0.5568862275449101,0.15568862275449097,0.4918573943661972,0.02369424882629112,1.6685364202992052,1.5430614122119921,1441.5637345711777,1441.8059739477321,0.552,0.07051851851851859,125,71,167,0.3915767997668318,0.46,0.23958333333333334,0.3150684931506849,0.37606837606837606,0.6197183098591549,0.46808510638297873,0.46,0.23958333333333334,0.40119760479041916,0.46816314553990607,0.1254750080872132,-0.2422393765543841,0.48148148148148145,54,23048.446017858045,0.5748502994011976,167,1441.5637345711777,0.552,125,1899.8133126619946,0.5609756097560976,123
