window,hold,horizon,model_type,target,strategy,baseline,macro_f1,d_macro_f1,precision,d_precision,recall,d_recall,accuracy,d_accuracy,auc,d_auc,sharpe,d_sharpe,cumret,d_cumret,trades,d_trades,baseline_macro_f1,baseline_precision,baseline_recall,baseline_accuracy,baseline_auc,baseline_sharpe,baseline_cumret,baseline_trades,event_days,event_coverage,event_days_macro_f1,d_event_days_macro_f1,event_days_up_precision,d_event_days_up_precision,event_days_up_recall,d_event_days_up_recall,event_days_up_f1,d_event_days_up_f1,event_days_down_precision,d_event_days_down_precision,event_days_down_recall,d_event_days_down_recall,event_days_down_f1,d_event_days_down_f1,event_days_precision,d_event_days_precision,event_days_recall,d_event_days_recall,event_days_accuracy,d_event_days_accuracy,event_days_auc,d_event_days_auc,event_days_sharpe,d_event_days_sharpe,event_days_cumret,d_event_days_cumret,event_days_trade_accuracy,d_event_days_trade_accuracy,event_days_trades,d_event_days_trades,baseline_event_days,baseline_event_days_macro_f1,baseline_event_days_up_precision,baseline_event_days_up_recall,baseline_event_days_up_f1,baseline_event_days_down_precision,baseline_event_days_down_recall,baseline_event_days_down_f1,baseline_event_days_precision,baseline_event_days_recall,baseline_event_days_accuracy,baseline_event_days_auc,baseline_event_days_sharpe,baseline_event_days_cumret,baseline_event_days_trade_accuracy,baseline_event_days_trades,rule_event_days_cumret,rule_event_days_trade_accuracy,rule_event_days_trades,event_day_threshold_cumret,event_day_threshold_trade_accuracy,event_day_threshold_trades,hybrid_event_days_cumret,hybrid_event_days_trade_accuracy,hybrid_event_days_trades
5,1,5d_to_1d,lstm,0050.TW,full_event_market_lstm,market_only_lstm,0.37447350377118227,-0.11306908251233128,0.5882352941176471,0.028602266594711323,0.09433962264150944,-0.4811320754716981,0.44623655913978494,-0.05376344086021506,0.5178066037735849,0.043278301886792436,-1.9771641300148544,-1.484311901982979,-0.23702021205742274,-0.1298087661035261,61,-125,0.48754258628351355,0.5596330275229358,0.5754716981132075,0.5,0.47452830188679246,-0.4928522280318755,-0.10721144595389664,186,153,0.8225806451612904,0.3108108108108108,-0.19047129619079722,0.0,-0.550561797752809,0.0,-0.5833333333333334,0.0,-0.5664739884393064,0.45098039215686275,-0.0021446078431372473,1.0,0.5797101449275363,0.6216216216216216,0.18553139605771185,0.0,-0.550561797752809,0.0,-0.5833333333333334,0.45098039215686275,-0.05882352941176466,0.52311939268461,0.03105590062111796,-1.881280783685625,-1.9994443445780608,-0.20216564792814073,-0.2004259537905485,0.44,-0.06980392156862741,50,-103,153,0.501282107001608,0.550561797752809,0.5833333333333334,0.5664739884393064,0.453125,0.42028985507246375,0.43609022556390975,0.550561797752809,0.5833333333333334,0.5098039215686274,0.4920634920634921,0.11816356089243578,-0.0017396941375922292,0.5098039215686274,153,0.6866620388336382,0.5490196078431373,153,-0.0009487096103839576,0.0,1,0.6866620388336382,0.5490196078431373,153
5,1,5d_to_1d,lstm,2303.TW,full_event_market_lstm,market_only_lstm,0.4417692307692308,-0.0015555445837859283,0.5490196078431373,0.0543959519291588,0.865979381443299,0.3917525773195877,0.536723163841808,0.09039548022598876,0.46559278350515465,0.028608247422680422,2.1880615432807717,3.5578916637890075,0.5436371820988324,0.6880603756810239,99,87,0.44332477535301673,0.4946236559139785,0.4742268041237113,0.4463276836158192,0.43698453608247423,-1.3698301205082355,-0.14442319358219147,12,160,0.903954802259887,0.39999999999999997,-0.028549001138192254,0.5490196078431373,0.07282913165266114,0.9655172413793104,0.5057471264367817,0.7,0.23216374269005846,0.5714285714285714,0.18984962406015032,0.0547945205479452,-0.3424657534246575,0.1,-0.28926174496644297,0.5490196078431373,0.07282913165266114,0.9655172413793104,0.5057471264367817,0.55,0.11875000000000002,0.46559596913871837,0.034325303101873705,2.268590458617125,3.0058054530005913,0.5329068807144326,0.5827231249111706,0.5510204081632653,0.09647495361781072,98,87,160,0.4285490011381922,0.47619047619047616,0.45977011494252873,0.4678362573099415,0.3815789473684211,0.3972602739726027,0.38926174496644295,0.47619047619047616,0.45977011494252873,0.43125,0.43127066603684466,-0.7372149943834664,-0.049816244196738024,0.45454545454545453,11,1.214772872584709,0.54375,160,0.5329068807144326,0.5510204081632653,98,1.1260276956107083,0.5375,160
5,1,5d_to_1d,lstm,2308.TW,full_event_market_lstm,market_only_lstm,0.44520456069751846,-0.01374331675058349,0.4897959183673469,-0.025829081632653073,0.25806451612903225,-0.4516129032258065,0.4659090909090909,-0.02840909090909094,0.48646197694001814,0.014509651509262811,-0.7471494384946684,-1.8470796157225635,-0.0839365043637269,-0.41923689404267417,12,-129,0.45894787744810195,0.515625,0.7096774193548387,0.4943181818181818,0.4719523254307553,1.099930177227895,0.33530038967894726,141,66,0.375,0.31958762886597936,-0.22968066381694752,0.0,-0.5625,0.0,-0.7941176470588235,0.0,-0.6585365853658537,0.47692307692307695,-0.1341880341880342,0.96875,0.625,0.6391752577319587,0.1991752577319587,0.0,-0.5625,0.0,-0.7941176470588235,0.4696969696969697,-0.10606060606060608,0.5119485294117647,-0.025735294117646967,-0.720411519309884,-2.5404630276659774,-0.05165232936436592,-0.29826715003622584,0.6363636363636364,0.09250398724082931,11,-46,66,0.5492682926829269,0.5625,0.7941176470588235,0.6585365853658537,0.6111111111111112,0.34375,0.44,0.5625,0.7941176470588235,0.5757575757575758,0.5376838235294117,1.8200515083560935,0.2466148206718599,0.543859649122807,57,0.6799078953036413,0.5151515151515151,66,0.0,0.0,0,0.6799078953036413,0.5151515151515151,66
5,1,5d_to_1d,lstm,2317.TW,full_event_market_lstm,market_only_lstm,0.427610658284294,-0.09776451668884967,0.5290322580645161,-0.030967741935483906,0.8541666666666666,0.125,0.5166666666666667,-0.033333333333333326,0.44940476190476186,-0.07105654761904767,1.7212226249671914,0.83656560949916,0.4996703009391379,0.30359951807771113,180,18,0.5253751749731437,0.56,0.7291666666666666,0.55,0.5204613095238095,0.8846570154680313,0.19607078286142676,162,72,0.4,0.3684210526315789,-0.19865338236738445,0.5833333333333334,-0.04931972789115646,1.0,0.26190476190476186,0.7368421052631579,0.05552342394447651,0.0,-0.5217391304347826,0.0,-0.4,0.0,-0.4528301886792453,0.5833333333333334,-0.04931972789115646,1.0,0.26190476190476186,0.5833333333333334,-0.01388888888888884,0.45000000000000007,-0.13492063492063477,3.5411413808898913,2.801406021268114,0.4601149124583672,0.3988547498050261,0.5833333333333334,-0.0357142857142857,72,9,72,0.5670744349989634,0.6326530612244898,0.7380952380952381,0.6813186813186813,0.5217391304347826,0.4,0.4528301886792453,0.6326530612244898,0.7380952380952381,0.5972222222222222,0.5849206349206348,0.7397353596217772,0.06126016265334111,0.6190476190476191,63,0.4601149124583672,0.5833333333333334,72,0.4601149124583672,0.5833333333333334,72,0.4601149124583672,0.5833333333333334,72
5,1,5d_to_1d,lstm,2330.TW,full_event_market_lstm,market_only_lstm,0.31007751937984496,-0.024324190021864478,0.0,-0.5,0.0,-0.030612244897959183,0.449438202247191,0.0,0.5025510204081634,0.0533163265306123,-1.3372452823240693,0.9423865630403818,-0.03140291210136237,0.09993926011445076,3,-9,0.33440170940170943,0.5,0.030612244897959183,0.449438202247191,0.44923469387755105,-2.279631845364451,-0.13134217221581312,12,76,0.42696629213483145,0.3153153153153153,-0.026676026676026643,0.0,-1.0,0.0,-0.024390243902439025,0.0,-0.047619047619047616,0.4605263157894737,-0.0061403508771930015,1.0,0.0,0.6306306306306306,-0.005733005733005725,0.0,-1.0,0.0,-0.024390243902439025,0.4605263157894737,-0.01315789473684209,0.5581881533101045,0.011149825783972056,-2.048572070321783,0.8539928479356633,-0.03140291210136248,0.0551358484675144,0.3333333333333333,0.1333333333333333,3,-2,76,0.34199134199134196,1.0,0.024390243902439025,0.047619047619047616,0.4666666666666667,1.0,0.6363636363636364,1.0,0.024390243902439025,0.47368421052631576,0.5470383275261325,-2.9025649182574464,-0.08653876056887688,0.2,5,0.5273778025861091,0.5394736842105263,76,0.0,0.0,0,0.0,0.0,0
5,1,5d_to_1d,lstm,2376.TW,full_event_market_lstm,market_only_lstm,0.39752168525402726,-0.1396070276172599,0.5833333333333334,0.051223241590214075,0.07526881720430108,-0.5483870967741935,0.5133689839572193,-0.0267379679144385,0.5634866163349348,-0.005833905284831853,0.0,0.0,0.0,0.0,0,0,0.5371287128712872,0.5321100917431193,0.6236559139784946,0.5401069518716578,0.5693205216197667,0.0,0.0,0,4,0.0213903743315508,0.3333333333333333,-0.16666666666666669,0.0,-0.3333333333333333,0.0,-1.0,0.0,-0.5,0.6666666666666666,-0.33333333333333337,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666663,0.0,-0.3333333333333333,0.0,-1.0,0.5,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.5,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.5,0.33333333333333337,0.0,0.0,0.0,0,-0.0353034535785004,0.25,4,-0.04457739255667181,0.5,2,0.0,0.0,0
5,1,5d_to_1d,lstm,2377.TW,full_event_market_lstm,market_only_lstm,0.5009041591320073,0.1212108751552754,0.4722222222222222,0.022855133614627265,0.3953488372093023,-0.4302325581395349,0.5108695652173914,0.0652173913043479,0.49537256763170384,0.028357854769814894,-0.8343176622963094,0.8961745895047065,-0.22915512873254584,0.06974897122170398,184,52,0.37969328397673185,0.44936708860759494,0.8255813953488372,0.44565217391304346,0.46701471286188895,-1.730492251801016,-0.2989040999542498,132,5,0.02717391304347826,0.5833333333333333,0.29761904761904756,0.5,0.09999999999999998,1.0,0.0,0.6666666666666666,0.09523809523809523,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.09999999999999998,1.0,0.0,0.6,0.19999999999999996,0.8333333333333334,0.0,4.312611926898636,0.5528855990894055,0.03403107601199129,0.004381504182338958,0.6,0.09999999999999998,5,1,5,0.2857142857142857,0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.4,1.0,0.4,0.8333333333333334,3.75972632780923,0.029649571829652333,0.5,4,0.025268067647313375,0.4,5,0.012931001372635365,1.0,1,0.029649571829652333,0.5,4
5,1,5d_to_1d,lstm,2382.TW,full_event_market_lstm,market_only_lstm,0.5253333333333333,0.08357706093189965,0.6857142857142857,0.01904761904761909,0.26666666666666666,0.13333333333333333,0.5674157303370787,0.03932584269662931,0.5922979797979797,0.010732323232323204,0.980509240571022,-0.10988750049339113,0.06214142843083437,-0.04722906557511841,14,-15,0.44175627240143367,0.6666666666666666,0.13333333333333333,0.5280898876404494,0.5815656565656565,1.090396741064413,0.10937049400595278,29,1,0.0056179775280898875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,-0.012345679104328156,0.0,1,0.0,0.0,0,-0.012345679104328156,0.0,1
5,1,5d_to_1d,lstm,2454.TW,full_event_market_lstm,market_only_lstm,0.3896492341158343,-0.07283662738975827,0.4074074074074074,-0.10078931390406803,0.34375,-0.30208333333333337,0.3901098901098901,-0.09340659340659341,0.41448643410852715,-0.013444767441860406,-3.566214073676068,-3.450224679973391,-0.7627235086501059,-0.6276026457751597,182,0,0.46248586150559257,0.5081967213114754,0.6458333333333334,0.4835164835164835,0.42793120155038755,-0.11598939370267715,-0.13512086287494618,182,1,0.005494505494505495,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.04411764815449715,0.0882352963089943,1.0,1.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.04411764815449715,0.0,1,-0.04411764815449715,0.0,1,0.04411764815449715,1.0,1,0.0,0.0,0
5,1,5d_to_1d,lstm,3711.TW,full_event_market_lstm,market_only_lstm,0.4388327721661055,-0.03324280438293592,0.49206349206349204,-0.033577533577533625,0.31313131313131315,-0.101010101010101,0.4444444444444444,-0.02777777777777779,0.4494325975807457,-0.06808829031051256,-1.8740110750774985,-2.2012590406898713,-0.48072308942991715,-0.5193676515195563,129,49,0.4720755765490414,0.5256410256410257,0.41414141414141414,0.4722222222222222,0.5175208878912583,0.32724796561237274,0.03864456208963918,80,72,0.4,0.28,-0.26086956521739135,0.0,-0.6774193548387096,0.0,-0.4772727272727273,0.0,-0.56,0.3888888888888889,-0.050135501355013545,1.0,0.3571428571428571,0.56,0.03826086956521746,0.0,-0.6774193548387096,0.0,-0.4772727272727273,0.3888888888888889,-0.15277777777777773,0.5487012987012987,-0.04383116883116889,-3.962212045114131,-5.931457065404766,-0.4951239470039571,-0.7403361134669492,0.3770491803278688,-0.17295081967213122,61,21,72,0.5408695652173914,0.6774193548387096,0.4772727272727273,0.56,0.43902439024390244,0.6428571428571429,0.5217391304347826,0.6774193548387096,0.4772727272727273,0.5416666666666666,0.5925324675324676,1.9692450202906353,0.24521216646299204,0.55,40,0.9349662891287163,0.6111111111111112,72,-0.14610504156219428,0.5263157894736842,19,0.9349662891287163,0.6111111111111112,72
