window,hold,horizon,model_type,target,strategy,baseline,macro_f1,d_macro_f1,precision,d_precision,recall,d_recall,accuracy,d_accuracy,auc,d_auc,sharpe,d_sharpe,cumret,d_cumret,trades,d_trades,baseline_macro_f1,baseline_precision,baseline_recall,baseline_accuracy,baseline_auc,baseline_sharpe,baseline_cumret,baseline_trades,event_days,event_coverage,event_days_macro_f1,d_event_days_macro_f1,event_days_up_precision,d_event_days_up_precision,event_days_up_recall,d_event_days_up_recall,event_days_up_f1,d_event_days_up_f1,event_days_down_precision,d_event_days_down_precision,event_days_down_recall,d_event_days_down_recall,event_days_down_f1,d_event_days_down_f1,event_days_precision,d_event_days_precision,event_days_recall,d_event_days_recall,event_days_accuracy,d_event_days_accuracy,event_days_auc,d_event_days_auc,event_days_sharpe,d_event_days_sharpe,event_days_cumret,d_event_days_cumret,event_days_trade_accuracy,d_event_days_trade_accuracy,event_days_trades,d_event_days_trades,baseline_event_days,baseline_event_days_macro_f1,baseline_event_days_up_precision,baseline_event_days_up_recall,baseline_event_days_up_f1,baseline_event_days_down_precision,baseline_event_days_down_recall,baseline_event_days_down_f1,baseline_event_days_precision,baseline_event_days_recall,baseline_event_days_accuracy,baseline_event_days_auc,baseline_event_days_sharpe,baseline_event_days_cumret,baseline_event_days_trade_accuracy,baseline_event_days_trades,rule_event_days_cumret,rule_event_days_trade_accuracy,rule_event_days_trades,event_day_threshold_cumret,event_day_threshold_trade_accuracy,event_day_threshold_trades,hybrid_event_days_cumret,hybrid_event_days_trade_accuracy,hybrid_event_days_trades
60,20,60d_to_20d,lstm,0050.TW,full_event_market_lstm,market_only_lstm,0.5073627844712182,0.010268756636717224,0.8620689655172413,-0.13793103448275867,0.9493670886075949,0.49999999999999994,0.8260869565217391,0.29891304347826086,0.7234664070107107,-0.016796494644595983,3.157810776016366,2.983296274747513,122626.23096651172,122626.31112887751,182,-2,0.49709402783450096,1.0,0.44936708860759494,0.5271739130434783,0.7402629016553067,0.17451450126885315,-0.08016236578991032,184,184,1.0,0.5073627844712182,0.010268756636717224,0.8620689655172413,-0.13793103448275867,0.9493670886075949,0.49999999999999994,0.9036144578313253,0.28352712158678384,0.2,-0.030088495575221225,0.07692307692307693,-0.9230769230769231,0.1111111111111111,-0.26298960831334933,0.8620689655172413,-0.13793103448275867,0.9493670886075949,0.49999999999999994,0.8260869565217391,0.29891304347826086,0.7234664070107107,-0.016796494644595983,3.157810776016366,2.9832962747475125,122626.23096651166,122626.31112887745,0.8296703296703297,0.30249641662685145,182,-2,184,0.49709402783450096,1.0,0.44936708860759494,0.6200873362445415,0.23008849557522124,1.0,0.37410071942446044,1.0,0.44936708860759494,0.5271739130434783,0.7402629016553067,0.1745145012688532,-0.08016236578991265,0.5271739130434783,184,328593.6008693366,0.8586956521739131,184,122626.23096651166,0.8296703296703297,182,310581.3729899798,0.8579234972677595,183
60,20,60d_to_20d,lstm,00632R.TW,full_event_market_lstm,market_only_lstm,0.46176470588235297,0.009668897499119422,0.0,0.0,0.0,0.0,0.8579234972677595,0.032786885245901565,0.4510869565217391,0.023097826086956486,3.6084748125621764,0.7561062703807613,20704.171670898944,14919.603752615829,183,0,0.45209580838323354,0.0,0.0,0.825136612021858,0.4279891304347826,2.852368542181415,5784.567918283115,183,183,1.0,0.46176470588235297,0.009668897499119422,0.0,0.0,0.0,0.0,0.0,0.0,0.8722222222222222,0.004406130268199249,0.98125,0.03749999999999998,0.9235294117647059,0.019337794998238844,0.0,0.0,0.0,0.0,0.8579234972677595,0.032786885245901565,0.4510869565217391,0.023097826086956486,3.608474812562176,0.7561062703807604,20704.17167089891,14919.60375261581,0.8579234972677595,0.032786885245901565,183,0,183,0.45209580838323354,0.0,0.0,0.0,0.867816091954023,0.94375,0.9041916167664671,0.0,0.0,0.825136612021858,0.4279891304347826,2.8523685421814156,5784.567918283101,0.825136612021858,183,31898.54544310247,0.8743169398907104,183,20704.17167089891,0.8579234972677595,183,23476.784353038798,0.8633879781420765,183
60,20,60d_to_20d,lstm,2303.TW,full_event_market_lstm,market_only_lstm,0.35083277814790137,-0.24057949961123992,0.6052631578947368,-0.12983617985360751,0.19166666666666668,-0.7333333333333334,0.3563218390804598,-0.3620689655172413,0.5381172839506173,-0.022839506172839474,0.0,-1.6295063262977425,0.0,-121745.21641101193,0,-174,0.5914122777591413,0.7350993377483444,0.925,0.7183908045977011,0.5609567901234568,1.6295063262977425,121745.21641101193,174,174,1.0,0.35083277814790137,-0.24057949961123992,0.6052631578947368,-0.12983617985360751,0.19166666666666668,-0.7333333333333334,0.2911392405063291,-0.5280489513755897,0.2867647058823529,-0.32193094629156016,0.7222222222222222,0.46296296296296297,0.4105263157894737,0.04688995215311004,0.6052631578947368,-0.12983617985360751,0.19166666666666668,-0.7333333333333334,0.3563218390804598,-0.3620689655172413,0.5381172839506173,-0.022839506172839474,0.0,-1.629506326297743,0.0,-121745.2164110115,0.0,-0.7183908045977011,0,-174,174,0.5914122777591413,0.7350993377483444,0.925,0.8191881918819188,0.6086956521739131,0.25925925925925924,0.36363636363636365,0.7350993377483444,0.925,0.7183908045977011,0.5609567901234568,1.629506326297743,121745.2164110115,0.7183908045977011,174,1468783.7994480184,0.6896551724137931,174,0.0,0.0,0,0.9028180671650459,1.0,5
60,20,60d_to_20d,lstm,2308.TW,full_event_market_lstm,market_only_lstm,0.5335902161166024,0.10595863716923398,0.8796296296296297,0.05684481950304732,0.6506849315068494,-0.23972602739726023,0.632183908045977,-0.11494252873563215,0.5425636007827789,0.13772015655577302,0.9427684778888695,-1.363596985840644,336.92982733564827,-1330440.0300273793,174,86,0.4276315789473684,0.8227848101265823,0.8904109589041096,0.7471264367816092,0.40484344422700586,2.3063654637295135,1330776.959854715,88,174,1.0,0.5335902161166024,0.10595863716923398,0.8796296296296297,0.05684481950304732,0.6506849315068494,-0.23972602739726023,0.7480314960629921,-0.1072316618317447,0.22727272727272727,0.22727272727272727,0.5357142857142857,0.5357142857142857,0.3191489361702128,0.3191489361702128,0.8796296296296297,0.05684481950304732,0.6506849315068494,-0.23972602739726023,0.632183908045977,-0.11494252873563215,0.5425636007827789,0.13772015655577302,0.9427684778888694,-1.363596985840644,336.9298273356476,-1330440.0300273786,0.632183908045977,-0.25417972831765934,174,86,174,0.4276315789473684,0.8227848101265823,0.8904109589041096,0.8552631578947368,0.0,0.0,0.0,0.8227848101265823,0.8904109589041096,0.7471264367816092,0.40484344422700586,2.3063654637295135,1330776.9598547143,0.8863636363636364,88,170996404801.9506,0.8390804597701149,174,336.9298273356476,0.632183908045977,174,8876497306.164581,0.8242424242424242,165
60,20,60d_to_20d,lstm,2317.TW,full_event_market_lstm,market_only_lstm,0.583974358974359,0.09924958065747763,0.6412213740458015,-0.08100084817642073,0.8155339805825242,0.5631067961165048,0.6271186440677966,0.11864406779661019,0.638283914982944,0.02164786145368658,1.5215320367616514,1.0354736969067204,1140.7811129235452,1139.8815751292238,139,121,0.4847247783168814,0.7222222222222222,0.2524271844660194,0.5084745762711864,0.6166360535292574,0.48605833985493097,0.8995377943213638,18,177,1.0,0.583974358974359,0.09924958065747763,0.6412213740458015,-0.08100084817642073,0.8155339805825242,0.5631067961165048,0.717948717948718,0.3438479985242575,0.5869565217391305,0.13305581251927234,0.36486486486486486,-0.5,0.45,-0.1453488372093023,0.6412213740458015,-0.08100084817642073,0.8155339805825242,0.5631067961165048,0.6271186440677966,0.11864406779661019,0.638283914982944,0.02164786145368658,1.5215320367616514,1.0354736969067204,1140.7811129235452,1139.8815751292238,0.6402877697841727,-0.08193445243804953,139,121,177,0.4847247783168814,0.7222222222222222,0.2524271844660194,0.37410071942446044,0.45390070921985815,0.8648648648648649,0.5953488372093023,0.7222222222222222,0.2524271844660194,0.5084745762711864,0.6166360535292574,0.4860583398549311,0.8995377943213634,0.7222222222222222,18,613.0872869620819,0.5819209039548022,177,1140.7811129235452,0.6402877697841727,139,293.9766781523945,0.5705882352941176,170
60,20,60d_to_20d,lstm,2330.TW,full_event_market_lstm,market_only_lstm,0.3711995577667219,0.03786622443338855,0.835820895522388,0.03254220699779786,0.37583892617449666,0.04697986577181207,0.4057142857142857,0.04571428571428571,0.4610221992772328,-0.00025813113061434745,-0.7072374511330842,0.42565479423879105,-0.9941332654678555,0.004604111159829172,160,25,0.33333333333333337,0.8032786885245902,0.3288590604026846,0.36,0.46128033040784716,-1.1328922453718753,-0.9987373766276847,135,175,1.0,0.3711995577667219,0.03786622443338855,0.835820895522388,0.03254220699779786,0.37583892617449666,0.04697986577181207,0.5185185185185185,0.051851851851851816,0.1388888888888889,0.016081871345029253,0.5769230769230769,0.038461538461538436,0.22388059701492538,0.02388059701492537,0.835820895522388,0.03254220699779786,0.37583892617449666,0.04697986577181207,0.4057142857142857,0.04571428571428571,0.4610221992772328,-0.00025813113061434745,-0.7072374511330843,0.42565479423879116,-0.9941332654678555,0.004604111159829172,0.40625,0.07291666666666669,160,25,175,0.33333333333333337,0.8032786885245902,0.3288590604026846,0.4666666666666667,0.12280701754385964,0.5384615384615384,0.2,0.8032786885245902,0.3288590604026846,0.36,0.46128033040784716,-1.1328922453718755,-0.9987373766276847,0.3333333333333333,135,1189033.660897222,0.8514285714285714,175,-0.9941332654678555,0.40625,160,-0.9685307482306652,0.46511627906976744,172
60,20,60d_to_20d,lstm,2376.TW,full_event_market_lstm,market_only_lstm,0.46638257575757575,-0.034794175218084866,0.5,-0.03398058252427183,0.3979591836734694,-0.16326530612244894,0.4673913043478261,-0.03804347826086957,0.47271001423825343,-0.02491694352159468,0.0,0.0,0.0,0.0,0,0,0.5011767509756606,0.5339805825242718,0.5612244897959183,0.5054347826086957,0.4976269577598481,0.0,0.0,0,115,0.625,0.39836227158996135,-0.11018473695704717,0.48148148148148145,-0.11173885750156937,0.3880597014925373,-0.13432835820895517,0.4297520661157025,-0.1258034894398531,0.32786885245901637,-0.10070257611241218,0.4166666666666667,-0.08333333333333331,0.3669724770642202,-0.09456598447424136,0.48148148148148145,-0.11173885750156937,0.3880597014925373,-0.13432835820895517,0.4,-0.11304347826086958,0.3998756218905472,-0.10136815920398018,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115,0.5085470085470085,0.5932203389830508,0.5223880597014925,0.5555555555555556,0.42857142857142855,0.5,0.46153846153846156,0.5932203389830508,0.5223880597014925,0.5130434782608696,0.5012437810945274,0.0,0.0,0.0,0,4.8699505523064754,0.5826086956521739,115,0.0,0.0,0,0.011921866644697854,0.42857142857142855,14
60,20,60d_to_20d,lstm,2377.TW,full_event_market_lstm,market_only_lstm,0.20431957186544344,0.0016764000592760508,0.23255813953488372,-0.02158550687395608,0.8695652173913043,-0.13043478260869568,0.23756906077348067,-0.01657458563535913,0.6024154589371981,0.10611916264090177,-0.34040579725089154,1.075083177993168,-0.7805961170413838,0.2170802414589582,89,-74,0.2026431718061674,0.2541436464088398,1.0,0.2541436464088398,0.4962962962962963,-1.4154889752440596,-0.997676358500342,163,165,0.9116022099447514,0.20455860233715145,-0.005967713452322221,0.24203821656050956,-0.024628450106157107,0.8636363636363636,-0.13636363636363635,0.3781094527363184,-0.04294317884262894,0.25,0.25,0.01652892561983471,0.01652892561983471,0.031007751937984496,0.031007751937984496,0.24203821656050956,-0.024628450106157107,0.8636363636363636,-0.13636363636363635,0.24242424242424243,-0.024242424242424232,0.5869646882043575,0.09579263711495106,-0.2226944320795652,0.9860321912626095,-0.6440380687885718,0.34804255972408493,0.34523809523809523,0.086734693877551,84,-63,165,0.21052631578947367,0.26666666666666666,1.0,0.42105263157894735,0.0,0.0,0.0,0.26666666666666666,1.0,0.26666666666666666,0.4911720510894065,-1.2087266233421747,-0.9920806285126568,0.2585034013605442,147,18.749352582093124,0.6787878787878788,165,-0.6440380687885718,0.34523809523809523,84,-0.6440380687885718,0.34523809523809523,84
60,20,60d_to_20d,lstm,2382.TW,full_event_market_lstm,market_only_lstm,0.3697478991596639,-0.0670657433870333,0.5263157894736842,-0.0019860973187686426,0.1,-0.18000000000000002,0.4342857142857143,-0.011428571428571455,0.47253333333333336,0.0005333333333333856,-0.15934703290165886,0.4329303928524393,-0.16230000128333666,0.26908458994470763,8,-13,0.4368136425466972,0.5283018867924528,0.28,0.44571428571428573,0.472,-0.5922774257540981,-0.4313845912280443,21,175,1.0,0.3697478991596639,-0.0670657433870333,0.5263157894736842,-0.0019860973187686426,0.1,-0.18000000000000002,0.16806722689075632,-0.1979458450046685,0.4230769230769231,0.01324085750315257,0.88,0.21333333333333337,0.5714285714285714,0.06381435823060189,0.5263157894736842,-0.0019860973187686426,0.1,-0.18000000000000002,0.4342857142857143,-0.011428571428571455,0.47253333333333336,0.0005333333333333856,-0.15934703290165914,0.4329303928524388,-0.16230000128333666,0.2690845899447081,0.125,-0.20833333333333331,8,-13,175,0.4368136425466972,0.5283018867924528,0.28,0.3660130718954248,0.4098360655737705,0.6666666666666666,0.5076142131979695,0.5283018867924528,0.28,0.44571428571428573,0.472,-0.5922774257540979,-0.43138459122804473,0.3333333333333333,21,41.79806691595223,0.5714285714285714,175,-0.16230000128333666,0.125,8,1.1356004701300524,0.45714285714285713,175
60,20,60d_to_20d,lstm,2454.TW,full_event_market_lstm,market_only_lstm,0.47283436579668936,0.02931104973451315,0.6228070175438597,0.020242914979757165,0.6173913043478261,0.208695652173913,0.5139664804469274,0.06703910614525144,0.4332880434782609,0.004755434782608758,1.0401030318876914,0.7802149947956163,31069.334575938396,31070.339147412342,179,0,0.4435233160621762,0.6025641025641025,0.40869565217391307,0.44692737430167595,0.42853260869565213,0.2598880370920751,-1.004571473944512,179,164,0.9162011173184358,0.43919933277731443,0.012431940737625602,0.6126126126126126,0.018018018018017945,0.6355140186915887,0.22429906542056072,0.6238532110091743,0.13766536570530696,0.2641509433962264,-0.03584905660377358,0.24561403508771928,-0.22807017543859648,0.2545454545454545,-0.1128014842300557,0.6126126126126126,0.018018018018017945,0.6355140186915887,0.22429906542056072,0.5,0.06707317073170732,0.3992457779963929,-0.005410723069355583,1.0978860419055991,0.8208576076202575,35141.86124729763,35142.86668509518,0.5,0.06707317073170732,164,0,164,0.42676739203968883,0.5945945945945946,0.411214953271028,0.4861878453038674,0.3,0.47368421052631576,0.3673469387755102,0.5945945945945946,0.411214953271028,0.4329268292682927,0.40465650106574846,0.27702843428534163,-1.0054377975471394,0.4329268292682927,164,5284441.435414778,0.6524390243902439,164,35141.86124729763,0.5,164,165367.18459747708,0.5641025641025641,117
