event,n,mean_ret,median_ret,std,hit_up,hit_down,direction,directional_hit,score
posts_high&has_chips,23,0.001727580874451269,0.0033231157222237684,0.012653917763695767,0.6521739130434783,0.34782608695652173,long,0.6521739130434783,0.005403382706586228
posts_very_high&short_posts,147,0.000760042367838127,0.002353711326488428,0.021600174813074552,0.5850340136054422,0.41496598639455784,long,0.5850340136054422,0.005391102463907177
positive_heavy&china_streak_3d,59,0.0011187637882827612,0.0017621539947350051,0.01341498312309786,0.6271186440677966,0.3728813559322034,long,0.6271186440677966,0.005389073651928605
has_positive&has_uppercase_phrase,280,0.0005585187905447455,0.001305022045297588,0.01609316822486955,0.5678571428571428,0.43214285714285716,long,0.5678571428571428,0.005307083216613892
posts_low&has_uppercase_phrase,26,0.0014932679250255338,0.0017712800024649589,0.010122508190879986,0.6923076923076923,0.3076923076923077,long,0.6923076923076923,0.005271370815272818
has_iran&short_posts,50,0.0011291008835453175,0.0008102211105665003,0.010533334017189238,0.66,0.34,long,0.66,0.005269406283230868
has_china&has_russia,132,0.0008520745665529819,0.0009557002875755227,0.01245804435305428,0.5378787878787878,0.4621212121212121,long,0.5378787878787878,0.0052656135851978664
has_russia&lots_of_excl,278,0.0005622995468643028,0.0007714501957600817,0.012188451420420734,0.5575539568345323,0.44244604316546765,long,0.5575539568345323,0.005227295285740153
has_iran&has_exclamation,120,0.0007502542122317259,0.0014797277218221438,0.009151213587235819,0.6333333333333333,0.36666666666666664,long,0.6333333333333333,0.005205127974766071
open_deal&deal_only,94,-0.001106738279543871,0.0001726538816224643,0.01087757590518568,0.5212765957446809,0.4787234042553192,short,0.4787234042553192,0.005136810190062536
uppercase_phrase_heavy&volume_spike,27,-0.002412957695204509,0.0027098425110787527,0.026134854644133888,0.5925925925925926,0.4074074074074074,short,0.4074074074074074,0.0051081131745215076
positive_heavy&brag_heavy,34,0.001641093530463244,0.00010492695434138888,0.00662949973212468,0.5294117647058824,0.47058823529411764,long,0.5294117647058824,0.00506601393409748
has_attack&pre_relief,22,0.0018241605904505106,0.0023700735286149577,0.04107257935380487,0.5909090909090909,0.4090909090909091,long,0.5909090909090909,0.005055860480212389
exclamation_heavy&tariff_only,56,0.0010941594655846892,0.0019091365857366593,0.010165505743239588,0.6071428571428571,0.39285714285714285,long,0.6071428571428571,0.004971249099580776
attack_heavy&uppercase_phrase_heavy,44,0.0013137850240115343,0.003230538662308269,0.011029274322801291,0.5681818181818182,0.4318181818181818,long,0.5681818181818182,0.0049515136134480895
has_attack&sig_potus,54,-0.0012452998283856709,-0.00048586114580395634,0.010293308498887054,0.46296296296296297,0.5370370370370371,short,0.5370370370370371,0.004914451418516124
deal_heavy&attack_heavy,80,0.0009030136134327308,0.0009211771974801941,0.010058753961227922,0.6,0.4,long,0.6,0.0048460795781839275
has_deal&has_positive,344,0.0004530300003454975,0.0009718834013510147,0.012767409485569835,0.5755813953488372,0.42441860465116277,long,0.5755813953488372,0.004836296646879356
attack_heavy&short_posts,132,0.0007265986417302253,0.0010535548635197678,0.014160362871463286,0.5757575757575758,0.42424242424242425,long,0.5757575757575758,0.004806414358173678
has_positive&volume_drop,112,0.0007472848817461918,0.00114192654543821,0.012181170112514935,0.6071428571428571,0.39285714285714285,long,0.6071428571428571,0.004801601320788355
has_deal&has_all_caps,80,0.0009176100504918905,0.0015389178004793225,0.0107464498112556,0.575,0.425,long,0.575,0.004719228434394827
has_deal&has_russia,138,0.0006427140203181843,0.001531694703040487,0.012030621000399108,0.6231884057971014,0.37681159420289856,long,0.6231884057971014,0.004705184761972162
posts_high&brag_heavy,29,0.00168127007447848,3.398471712534601e-05,0.006921511292388684,0.5172413793103449,0.4827586206896552,long,0.5172413793103449,0.004683060225708578
has_uppercase_phrase&volume_drop,28,0.0015290896869552182,0.0016480859565484174,0.01631324995198881,0.5714285714285714,0.42857142857142855,long,0.5714285714285714,0.004623532621710985
posts_high&has_deal,223,0.0005305750587453395,0.001012017561471401,0.014172254160076277,0.5829596412556054,0.4170403587443946,long,0.5829596412556054,0.0046188914045992785
has_russia&has_exclamation,301,0.0004914353462658346,0.0005038772720600271,0.011973824870076182,0.5415282392026578,0.4584717607973422,long,0.5415282392026578,0.0046171155794932734
has_russia,301,0.0004914353462658346,0.0005038772720600271,0.011973824870076182,0.5415282392026578,0.4584717607973422,long,0.5415282392026578,0.0046171155794932734
