epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0259672203165962,0.9532636727682605,0.5656108597285068,0.5972850678733032
2,0.897152751716063,0.8544399646612314,0.5113122171945701,0.7375565610859729
3,0.814236359800247,0.8085247256637159,0.5067873303167421,0.7963800904977375
4,0.772022272048787,0.7748536901776067,0.5384615384615384,0.8371040723981901
5,0.7401518629833976,0.7524111033564779,0.5475113122171946,0.9095022624434389
6,0.7246554891055919,0.7320653572341436,0.5113122171945701,0.9592760180995475
7,0.7134480708423145,0.7181277819888084,0.5203619909502263,0.9683257918552036
8,0.7065414320338856,0.7144951690915483,0.5475113122171946,0.9683257918552036
9,0.6904896377242186,0.7049464677793408,0.5429864253393665,0.9819004524886877
10,0.6840924203077102,0.697790896730725,0.5610859728506787,0.9819004524886877
11,0.6751667212037479,0.6984622502758492,0.5610859728506787,0.9909502262443439
12,0.6717150597648824,0.698086702446053,0.5565610859728507,0.9909502262443439
13,0.6701350015114973,0.7001967152319343,0.5248868778280543,0.9864253393665159
14,0.6716663484267372,0.6990660628582018,0.5701357466063348,0.9864253393665159
15,0.6676319752784974,0.7045962303472321,0.5520361990950227,0.9773755656108597
16,0.6646502617208715,0.703626207366788,0.5882352941176471,0.9864253393665159
17,0.6560933579735577,0.7131272964348081,0.5384615384615384,0.9819004524886877
18,0.6505164598398667,0.7145906786573418,0.5746606334841629,0.9773755656108597
