epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.013334661271608,0.9491504022519882,0.5251141552511416,0.771689497716895
2,0.8892756724975537,0.8394397148802945,0.5799086757990868,0.8082191780821918
3,0.78075949175054,0.7661455129379551,0.5205479452054794,0.8767123287671232
4,0.710348810799436,0.7338669049685405,0.5251141552511416,0.9269406392694064
5,0.664753710991878,0.721276225836854,0.5251141552511416,0.9452054794520548
6,0.6511893520859868,0.7080222243043386,0.5799086757990868,0.9634703196347032
7,0.6175566723743217,0.714003095343777,0.547945205479452,0.9817351598173516
8,0.5827591126989855,0.7276238137728548,0.54337899543379,0.9908675799086758
9,0.5748705656688106,0.7114258057450595,0.5844748858447488,0.9908675799086758
10,0.5429061140148995,0.7248255351907043,0.5205479452054794,0.9908675799086758
11,0.5381353666148999,0.7596963159569866,0.5844748858447488,0.9908675799086758
12,0.5315242082717352,0.7498886019127554,0.589041095890411,0.9954337899543378
13,0.5087693213901561,0.7787601618461957,0.5981735159817352,0.9954337899543378
14,0.4782057105851225,0.7557094777555771,0.5616438356164384,0.9908675799086758
