epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9771049938887248,0.956058406829834,0.51875,0.675
2,0.8832577635396848,0.9151063442230225,0.45,0.70625
3,0.8223450102556347,0.9446863651275634,0.4375,0.75
4,0.750939160113503,1.018832755088806,0.46875,0.725
5,0.6553650563004246,1.1656972408294677,0.44375,0.73125
6,0.5693971731776006,1.3834388494491576,0.46875,0.7375
7,0.5109101780729955,1.482119584083557,0.48125,0.74375
8,0.463240166747178,1.7216455936431885,0.4125,0.7625
9,0.4053054351028368,1.9100116968154908,0.39375,0.76875
10,0.4027780983029852,2.000101017951965,0.45,0.7625
