Date,0050.TW,00632R.TW,00679B.TW,2303.TW,2308.TW,2317.TW,2330.TW,2376.TW,2377.TW,2382.TW,2454.TW,3711.TW,TSM,TWD=X,^GSPC,^NDX,^SOX,^TNX,^VIX
2021-01-14,28.46778678894043,6.510000228881836,,37.65901565551758,275.1616516113281,95.47953033447266,537.64501953125,61.76348114013672,109.66168975830078,64.08639526367188,610.6838989257812,76.63361358642578,115.95113372802734,28.01799964904785,3795.5400390625,12898.6904296875,3055.639892578125,1.128999948501587,23.25
2021-01-15,28.563350677490234,6.550000190734863,,36.79112243652344,269.316650390625,95.06797790527344,545.818603515625,61.227081298828125,104.96190643310547,63.63718795776367,602.8818969726562,75.85954284667969,114.8324203491211,27.986900329589844,3768.25,12803.9296875,2992.77001953125,1.097000002861023,24.34000015258789
2021-01-18,28.542116165161133,6.559999942779541,,37.470340728759766,260.3244934082031,93.83332824707031,551.2679443359375,60.53740692138672,102.61200714111328,62.289581298828125,598.626220703125,77.79472351074219,114.8324203491211,27.9822998046875,3768.25,12803.9296875,2992.77001953125,1.097000002861023,24.34000015258789
2021-01-19,29.296016693115234,6.420000076293945,,39.99855422973633,264.3709716796875,94.65642547607422,569.4314575195312,61.073814392089844,103.78694915771484,61.84037780761719,623.4507446289062,81.66511535644531,120.39844512939453,27.982200622558594,3798.909912109375,12996.5400390625,3093.320068359375,1.0920000076293945,23.239999771118164
2021-01-20,29.349111557006836,6.480000019073486,,39.31932830810547,264.820556640625,94.24488067626953,587.5951538085938,58.238521575927734,99.8704605102539,60.792232513427734,618.4859008789062,80.89103698730469,119.79325103759766,27.915000915527344,3851.85009765625,13296.4501953125,3085.0400390625,1.090000033378601,21.579999923706055
2021-01-21,30.368471145629883,6.309999942779541,,40.753238677978516,268.8670654296875,96.30261993408203,611.2078247070312,58.315155029296875,101.04541778564453,60.94197463989258,662.4607543945312,81.66511535644531,123.0209732055664,27.889999389648438,3853.070068359375,13404.990234375,3132.169921875,1.1089999675750732,21.31999969482422
2021-01-22,29.82598876953125,6.340000152587891,,42.63996505737305,261.6733093261719,100.0065689086914,589.41162109375,60.230892181396484,104.57025146484375,61.690643310546875,650.403076171875,81.278076171875,118.41780090332031,27.958799362182617,3841.469970703125,13366.400390625,3074.39990234375,1.090999960899353,21.90999984741211
2021-01-25,29.424543380737305,6.380000114440918,,43.16824722290039,265.7198181152344,101.24121856689453,574.880615234375,61.76348114013672,106.52849578857422,63.11312484741211,645.4382934570312,78.95584869384766,119.68323516845703,27.95159912109375,3855.360107421875,13483.2900390625,3079.2099609375,1.0399999618530273,23.190000534057617
2021-01-26,28.827804565429688,6.510000228881836,,41.356990814208984,259.8748474121094,100.41812133789062,560.3495483398438,60.9971923828125,105.35354614257812,62.13984680175781,617.7765502929688,76.16917419433594,116.13453674316406,27.920000076293945,3849.6201171875,13490.1904296875,3031.77001953125,1.0399999618530273,23.020000457763672
2021-01-27,28.871206283569336,6.480000019073486,,41.356990814208984,258.5260314941406,101.24121856689453,558.5331420898438,61.45696258544922,107.31180572509766,62.96338653564453,636.2177124023438,76.09176635742188,111.6322021484375,27.917999267578125,3750.77001953125,13112.650390625,2875.1298828125,1.0140000581741333,37.209999084472656
