event,regime,n,mean_ret,median_ret,hit_up,hit_down
deal_heavy&deal_only,calm_bull,22,0.007181689982851983,0.008328393257412747,0.6818181818181818,0.3181818181818182
deal_heavy&deal_only,neutral,29,-0.0010306429898718312,0.0013020683284656887,0.5172413793103449,0.4827586206896552
deal_heavy&deal_only,oversold,43,0.01027640011612107,0.009216555878687194,0.6976744186046512,0.3023255813953488
deal_heavy&deal_only,risk_off,14,0.02885127460725522,0.015411908494072812,0.9285714285714286,0.07142857142857142
deal_heavy&deal_over_tariff,calm_bull,30,0.002709972914608398,0.003100921733950268,0.6,0.4
deal_heavy&deal_over_tariff,neutral,55,0.0025562687955301964,0.0020160989829713927,0.5818181818181818,0.41818181818181815
deal_heavy&deal_over_tariff,oversold,52,0.009035951074322163,0.009262297301685485,0.7115384615384616,0.28846153846153844
deal_heavy&deal_over_tariff,risk_off,14,0.02885127460725522,0.015411908494072812,0.9285714285714286,0.07142857142857142
deal_heavy&has_attack,calm_bull,24,0.0030448140123425366,0.004672067026012083,0.5833333333333334,0.4166666666666667
deal_heavy&has_attack,neutral,49,0.0033739505893225657,0.0020160989829713927,0.5918367346938775,0.40816326530612246
deal_heavy&has_attack,oversold,46,0.009129556414201212,0.007969702204395301,0.6739130434782609,0.32608695652173914
deal_heavy&has_attack,risk_off,13,0.029748489793240407,0.013636339798697827,0.9230769230769231,0.07692307692307693
deal_heavy&has_russia,calm_bull,11,-0.0015105103725325706,-0.005924102344318616,0.45454545454545453,0.5454545454545454
deal_heavy&has_russia,neutral,28,0.008660259296477842,0.004660431274764787,0.6785714285714286,0.32142857142857145
deal_heavy&has_russia,oversold,23,0.011096623425936593,0.009216555878687194,0.8260869565217391,0.17391304347826086
deal_heavy&has_russia,risk_off,6,0.02997918765773781,0.016236233999678773,1.0,0.0
deal_heavy&has_uppercase_phrase,calm_bull,13,6.221306496798299e-05,-0.0015898762808082,0.46153846153846156,0.5384615384615384
deal_heavy&has_uppercase_phrase,neutral,28,0.01015472173986985,0.004701083696171504,0.6785714285714286,0.32142857142857145
deal_heavy&has_uppercase_phrase,oversold,24,0.004200363116213135,0.01047533882802254,0.625,0.375
deal_heavy&has_uppercase_phrase,risk_off,6,0.02266381185177946,0.012685230788027857,1.0,0.0
deal_heavy&lots_of_excl,calm_bull,31,0.0030603610654737793,0.002617655728322621,0.5806451612903226,0.41935483870967744
deal_heavy&lots_of_excl,neutral,58,0.00273257058166239,0.0020326705087189145,0.603448275862069,0.39655172413793105
deal_heavy&lots_of_excl,oversold,53,0.007987711698115275,0.006722848530103409,0.6792452830188679,0.32075471698113206
deal_heavy&lots_of_excl,risk_off,14,0.027870757240730078,0.012685230788027857,0.9285714285714286,0.07142857142857142
deal_heavy&pre_deal,calm_bull,22,0.0026538447558256354,0.00210754074101982,0.5454545454545454,0.45454545454545453
deal_heavy&pre_deal,neutral,41,0.003675216429738367,0.0020492420344664364,0.6097560975609756,0.3902439024390244
deal_heavy&pre_deal,oversold,34,0.008257790371825672,0.010334409087612295,0.6764705882352942,0.3235294117647059
deal_heavy&pre_deal,risk_off,8,0.032487404068297435,0.015867112977500764,0.875,0.125
has_attack&deal_only,calm_bull,57,0.0036208571720487844,0.0021787841353955173,0.543859649122807,0.45614035087719296
has_attack&deal_only,neutral,63,0.0035614553697122793,0.0020492420344664364,0.5396825396825397,0.4603174603174603
has_attack&deal_only,oversold,84,0.005999361928473769,0.006717129639837616,0.6071428571428571,0.39285714285714285
has_attack&deal_only,risk_off,21,0.014377042964198864,0.011260990529393222,0.8095238095238095,0.19047619047619047
has_attack&deal_over_tariff,calm_bull,63,0.0023703565232228376,0.0018554024733574703,0.5238095238095238,0.47619047619047616
has_attack&deal_over_tariff,neutral,86,0.005010531014531429,0.003576302526833608,0.5813953488372093,0.4186046511627907
has_attack&deal_over_tariff,oversold,89,0.005400460030314317,0.006722848530103409,0.6179775280898876,0.38202247191011235
has_attack&deal_over_tariff,risk_off,21,0.014377042964198864,0.011260990529393222,0.8095238095238095,0.19047619047619047
has_attack&has_chips,calm_bull,9,0.010030633156250116,0.010573979644942444,0.7777777777777778,0.2222222222222222
has_attack&has_chips,neutral,15,0.008492738985846874,0.007025857026516924,0.5333333333333333,0.4666666666666667
has_attack&pre_deal,calm_bull,30,0.004080648760008013,0.004672067026012083,0.5333333333333333,0.4666666666666667
has_attack&pre_deal,neutral,52,0.007535392275529398,0.0020326705087189145,0.5769230769230769,0.4230769230769231
has_attack&pre_deal,oversold,49,0.0026637006544585205,0.004285790109071819,0.5510204081632653,0.4489795918367347
has_attack&pre_deal,risk_off,11,0.014393670457665002,0.008333237492339496,0.7272727272727273,0.2727272727272727
