event,regime,n,mean_ret,median_ret,hit_up,hit_down
has_action&deal_only,calm_bull,21,0.02042958530362999,0.026021166930991102,0.6666666666666666,0.3333333333333333
has_action&deal_only,neutral,32,0.04657813753351325,0.03823586770067433,0.875,0.125
has_action&deal_only,oversold,24,0.037166795975279804,0.04322550352534693,0.6666666666666666,0.3333333333333333
has_action&deal_only,risk_off,12,0.03274849323764565,0.04634920670703335,0.75,0.25
has_action&has_china,calm_bull,21,0.03130619417246013,0.024683935210432884,0.6666666666666666,0.3333333333333333
has_action&has_china,neutral,33,0.041116111989780435,0.03572254529497565,0.8484848484848485,0.15151515151515152
has_action&has_china,oversold,34,0.029543415327540967,0.036573543185763224,0.6470588235294118,0.35294117647058826
has_action&has_china,risk_off,12,0.028338208753980104,0.055427688337846504,0.6666666666666666,0.3333333333333333
has_china&has_all_caps,calm_bull,26,0.024590249763558076,0.014115097952930866,0.6153846153846154,0.38461538461538464
has_china&has_all_caps,neutral,40,0.03968174145832143,0.035413385241990114,0.775,0.225
has_china&has_all_caps,oversold,21,0.04136591342841613,0.05616974689384313,0.7142857142857143,0.2857142857142857
has_china&has_all_caps,risk_off,7,0.050069109689166766,0.05681547198872394,0.8571428571428571,0.14285714285714285
has_china&has_night_post,calm_bull,41,0.0274173231652248,0.018686312900467072,0.6585365853658537,0.34146341463414637
has_china&has_night_post,neutral,87,0.025571106402471098,0.02937450767723182,0.7241379310344828,0.27586206896551724
has_china&has_night_post,oversold,59,0.024896090735334723,0.02257165693529606,0.5932203389830508,0.4067796610169492
has_china&has_night_post,risk_off,17,0.033779470270027166,0.03199231112037304,0.7647058823529411,0.23529411764705882
has_china&has_uppercase_phrase,calm_bull,29,0.02221206990298314,0.02453495808925199,0.6551724137931034,0.3448275862068966
has_china&has_uppercase_phrase,neutral,62,0.03624327617076097,0.029616569317742036,0.7741935483870968,0.22580645161290322
has_china&has_uppercase_phrase,oversold,33,0.03169708203813126,0.030175838951340905,0.6060606060606061,0.3939393939393939
has_china&has_uppercase_phrase,risk_off,13,0.04544058982762278,0.05681547198872394,0.7692307692307693,0.23076923076923078
has_china&short_posts,calm_bull,35,0.01982660939243917,0.007807712109846321,0.5714285714285714,0.42857142857142855
has_china&short_posts,neutral,77,0.036693928238329294,0.02879954044241395,0.7402597402597403,0.2597402597402597
has_china&short_posts,oversold,31,0.02949750753407788,0.028016892326362397,0.7096774193548387,0.2903225806451613
has_china&short_posts,risk_off,13,0.04386604411858196,0.05681547198872394,0.9230769230769231,0.07692307692307693
has_deal&deal_only,calm_bull,82,0.02254736796019624,0.02368793913841183,0.6951219512195121,0.3048780487804878
has_deal&deal_only,neutral,117,0.026503598086819586,0.026519075788908664,0.7350427350427351,0.26495726495726496
has_deal&deal_only,oversold,76,0.01544135251615879,0.011959138820252013,0.5526315789473685,0.4473684210526316
has_deal&deal_only,risk_off,24,0.02943878416514455,0.034938304495126804,0.7916666666666666,0.20833333333333334
has_deal&deal_over_tariff,calm_bull,94,0.018160481704753036,0.020888176265607017,0.6595744680851063,0.3404255319148936
has_deal&deal_over_tariff,neutral,134,0.024038208572976658,0.02534503670562649,0.7313432835820896,0.26865671641791045
has_deal&deal_over_tariff,oversold,88,0.018274826313340275,0.01411538339685281,0.5795454545454546,0.42045454545454547
has_deal&deal_over_tariff,risk_off,25,0.03272050145474518,0.038027031656565846,0.8,0.2
has_deal&has_exclamation,calm_bull,105,0.017820194744872207,0.02034356256791292,0.6666666666666666,0.3333333333333333
has_deal&has_exclamation,neutral,152,0.02248555915981356,0.024368531928457227,0.7105263157894737,0.2894736842105263
has_deal&has_exclamation,oversold,104,0.013396234337207448,0.011624305466527929,0.5673076923076923,0.4326923076923077
has_deal&has_exclamation,risk_off,29,0.023437298509439177,0.030175838951340905,0.7241379310344828,0.27586206896551724
has_deal&has_night_post,calm_bull,63,0.02336085175806816,0.02034356256791292,0.6984126984126984,0.30158730158730157
has_deal&has_night_post,neutral,87,0.028492306940383478,0.02750024443315202,0.7586206896551724,0.2413793103448276
has_deal&has_night_post,oversold,59,0.019035543864293597,0.01570632173918418,0.5932203389830508,0.4067796610169492
has_deal&has_night_post,risk_off,16,0.0315326628147658,0.03553673172207594,0.6875,0.3125
has_deal&short_posts,calm_bull,58,0.020489727210096877,0.018893017051139993,0.6896551724137931,0.3103448275862069
has_deal&short_posts,neutral,80,0.038862745539371725,0.027224492891035346,0.7875,0.2125
has_deal&short_posts,oversold,26,0.025674115539202996,0.043176437798156164,0.7307692307692307,0.2692307692307692
has_deal&short_posts,risk_off,11,0.04232849042597493,0.05817601148878171,0.8181818181818182,0.18181818181818182
has_night_post&deal_only,calm_bull,45,0.030606257583245512,0.026476134190195566,0.7555555555555555,0.24444444444444444
has_night_post&deal_only,neutral,67,0.0370795778588466,0.03510422518900458,0.8059701492537313,0.19402985074626866
has_night_post&deal_only,oversold,39,0.021197747403914044,0.012524445054521438,0.5641025641025641,0.4358974358974359
has_night_post&deal_only,risk_off,14,0.028517067487535224,0.03553673172207594,0.7142857142857143,0.2857142857142857
has_night_post&deal_over_tariff,calm_bull,56,0.02395600539051811,0.019514937734189997,0.6964285714285714,0.30357142857142855
has_night_post&deal_over_tariff,neutral,78,0.034524949990063544,0.030233154504966886,0.8076923076923077,0.19230769230769232
has_night_post&deal_over_tariff,oversold,48,0.024490808978423678,0.024561276899638496,0.6041666666666666,0.3958333333333333
has_night_post&deal_over_tariff,risk_off,15,0.03404804408204356,0.03922388611046412,0.7333333333333333,0.26666666666666666
posts_high&deal_only,calm_bull,54,0.023761496739841514,0.02368793913841183,0.6851851851851852,0.3148148148148148
posts_high&deal_only,neutral,68,0.0391089973021697,0.03285595162034305,0.7941176470588235,0.20588235294117646
posts_high&deal_only,oversold,41,0.015841872852851414,0.012524445054521438,0.5365853658536586,0.4634146341463415
