event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&china_streak_3d,neutral,17,0.020698042982117446,0.01548395075342257,0.6470588235294118,0.35294117647058826
attack_heavy&china_streak_3d,oversold,22,0.0378705355567778,0.013395334744333187,0.7727272727272727,0.22727272727272727
attack_heavy&china_streak_3d,risk_off,9,0.005815085736264029,0.013043602590256054,0.7777777777777778,0.2222222222222222
attack_heavy&has_china,calm_bull,29,0.07469312936585391,0.05447933438398156,0.6896551724137931,0.3103448275862069
attack_heavy&has_china,neutral,52,0.03106497953457801,0.01853167512407039,0.6346153846153846,0.36538461538461536
attack_heavy&has_china,oversold,65,-0.0015922612042211161,-0.002680956566661674,0.49230769230769234,0.5076923076923077
attack_heavy&has_china,risk_off,22,-0.008237320848302143,0.009563154089799575,0.5909090909090909,0.4090909090909091
deal_heavy&deal_only,calm_bull,21,0.06942096521476154,0.0681588526895327,0.7142857142857143,0.2857142857142857
deal_heavy&deal_only,neutral,23,0.03777105818658187,0.027261273763278027,0.6086956521739131,0.391304347826087
deal_heavy&deal_only,oversold,44,0.003198691931892804,0.003794650676850697,0.5454545454545454,0.4318181818181818
deal_heavy&deal_only,risk_off,11,0.05470643128443308,0.06508888838683857,0.9090909090909091,0.09090909090909091
has_action&has_china,calm_bull,19,0.05966828965888112,0.033859937137530105,0.5789473684210527,0.42105263157894735
has_action&has_china,neutral,38,0.04511418330234479,0.028631902264427467,0.6578947368421053,0.34210526315789475
has_action&has_china,oversold,29,0.023411034755001253,0.009999882126073611,0.6206896551724138,0.3793103448275862
has_action&has_china,risk_off,9,0.02040752737570295,0.04252386336686764,0.6666666666666666,0.3333333333333333
has_attack&china_streak_3d,neutral,25,0.026260135078860474,0.016861229114568,0.64,0.36
has_attack&china_streak_3d,oversold,35,0.020739184445505175,0.013679980108828094,0.6857142857142857,0.3142857142857143
has_attack&china_streak_3d,risk_off,14,0.022193982415560348,0.01725669055999446,0.7857142857142857,0.21428571428571427
has_attack&has_china,calm_bull,40,0.07952537805425776,0.05593324631286534,0.65,0.35
has_attack&has_china,neutral,86,0.02533174381119817,0.0148205235247304,0.5813953488372093,0.4186046511627907
has_attack&has_china,oversold,103,-0.0013307380159181972,0.003846084373572589,0.5436893203883495,0.4563106796116505
has_attack&has_china,risk_off,34,0.0011657812549721216,0.01725669055999446,0.6470588235294118,0.35294117647058826
has_china&has_all_caps,calm_bull,19,0.10557690447967193,0.08292683974497295,0.7368421052631579,0.2631578947368421
has_china&has_all_caps,neutral,38,0.03906235176941903,0.024563772604453638,0.631578947368421,0.3684210526315789
has_china&has_all_caps,oversold,31,0.01014655579748901,0.0026665930331903898,0.5483870967741935,0.45161290322580644
has_china&has_all_caps,risk_off,9,0.01327642859390938,0.013043602590256054,0.6666666666666666,0.3333333333333333
has_china&has_russia,calm_bull,22,0.05537694626412662,0.02669159504107632,0.6363636363636364,0.36363636363636365
has_china&has_russia,neutral,44,0.042860664361410006,0.014244553076170785,0.5454545454545454,0.45454545454545453
has_china&has_russia,oversold,51,0.004104068553825998,0.0013005073599894335,0.5294117647058824,0.47058823529411764
has_china&has_russia,risk_off,15,0.005897217206526347,0.020833401011160824,0.6666666666666666,0.3333333333333333
has_china&has_uppercase_phrase,calm_bull,19,0.05933351216284598,0.05447933438398156,0.631578947368421,0.3684210526315789
has_china&has_uppercase_phrase,neutral,59,0.035557462266315044,0.020463913499427555,0.6271186440677966,0.3728813559322034
has_china&has_uppercase_phrase,oversold,50,-0.0022429200069288657,0.0027805212094094145,0.54,0.46
has_china&has_uppercase_phrase,risk_off,14,0.017321246111828854,0.013361791349542074,0.7142857142857143,0.2857142857142857
has_china&pre_action,calm_bull,9,0.05722819967783958,-0.07583559488593705,0.4444444444444444,0.5555555555555556
has_china&pre_action,neutral,23,0.027174886567995934,0.020463913499427555,0.6086956521739131,0.391304347826087
has_china&pre_action,oversold,12,0.06390257450622425,0.03798033228667863,0.75,0.25
has_china&short_posts,calm_bull,26,0.09015431670022427,0.07254820487501557,0.6538461538461539,0.34615384615384615
has_china&short_posts,neutral,78,0.02155626896934499,0.01853167512407039,0.5897435897435898,0.41025641025641024
has_china&short_posts,oversold,48,0.002173065886940053,0.007219173410205504,0.6041666666666666,0.3958333333333333
has_china&short_posts,risk_off,17,0.020883013395312466,0.03910615627721592,0.7647058823529411,0.23529411764705882
has_china&sig_potus,calm_bull,7,0.03618486265197702,-0.017467088621735738,0.42857142857142855,0.5714285714285714
has_china&sig_potus,neutral,13,0.08328139859987808,0.08662422920475299,0.6153846153846154,0.38461538461538464
has_china&sig_potus,oversold,8,0.040373723260536995,0.029376369352089315,0.625,0.375
has_china&uppercase_phrase_heavy,neutral,18,0.042665693153820426,0.02357381404743175,0.7222222222222222,0.2777777777777778
has_china&uppercase_phrase_heavy,oversold,12,0.03161332955412055,0.025589639462711644,0.6666666666666666,0.3333333333333333
has_uppercase_phrase&china_streak_3d,neutral,16,0.03274461594215886,0.04143124992033986,0.75,0.25
has_uppercase_phrase&china_streak_3d,oversold,17,0.035765267536163325,0.013679980108828094,0.7647058823529411,0.23529411764705882
has_uppercase_phrase&china_streak_3d,risk_off,7,0.019421999434145003,0.013043602590256054,0.8571428571428571,0.14285714285714285
posts_high&china_streak_3d,neutral,26,0.035347413369980867,0.024957843213789355,0.6923076923076923,0.3076923076923077
posts_high&china_streak_3d,oversold,23,0.03192054246596793,0.013679980108828094,0.6956521739130435,0.30434782608695654
posts_high&china_streak_3d,risk_off,9,0.03576350084584661,0.020833401011160824,0.8888888888888888,0.1111111111111111
posts_high&has_china,calm_bull,31,0.052692803659012535,0.033859937137530105,0.5806451612903226,0.41935483870967744
posts_high&has_china,neutral,88,0.02527327179526527,0.015905180474657832,0.5795454545454546,0.42045454545454547
posts_high&has_china,oversold,82,-0.0007700401006478833,0.0027805212094094145,0.5365853658536586,0.4634146341463415
posts_high&has_china,risk_off,27,0.0052980024715656975,0.033613610546276096,0.7037037037037037,0.2962962962962963
posts_very_high&has_china,calm_bull,23,0.061961406357531626,0.05447933438398156,0.6521739130434783,0.34782608695652173
posts_very_high&has_china,neutral,56,0.03084268932503378,0.02145387205644944,0.6071428571428571,0.39285714285714285
posts_very_high&has_china,oversold,52,0.002121829299718827,0.006292349991942281,0.5576923076923077,0.4423076923076923
posts_very_high&has_china,risk_off,20,-0.009730419970363207,0.01725669055999446,0.6,0.4
