event,regime,n,mean_ret,median_ret,hit_up,hit_down
china_streak_3d&volume_drop,neutral,7,0.005332912861908766,0.005398263556599225,0.7142857142857143,0.2857142857142857
china_streak_3d&volume_drop,oversold,11,0.019065251417605258,0.012362609029170635,0.8181818181818182,0.18181818181818182
china_streak_3d&volume_drop,risk_off,6,0.01398633472873225,0.009555066533428525,0.6666666666666666,0.3333333333333333
deal_heavy&short_posts,calm_bull,18,0.0031023662119983187,0.0037097809617923083,0.7222222222222222,0.2777777777777778
deal_heavy&short_posts,neutral,24,0.007458925536918765,0.006897381469486263,0.6666666666666666,0.3333333333333333
deal_heavy&short_posts,oversold,22,0.008490803549255556,0.0017127325356259826,0.5,0.5
deal_heavy&short_posts,risk_off,5,0.03536174182861316,0.064705796338975,0.8,0.2
has_relief&deal_only,calm_bull,6,0.006695154858642656,0.007555189182241184,0.8333333333333334,0.16666666666666666
has_relief&deal_only,neutral,8,0.015617878501001617,0.012351690312563002,0.75,0.25
has_relief&deal_only,oversold,8,0.01116467606229754,-0.001392323951318608,0.5,0.5
has_relief&deal_only,risk_off,6,0.02474795396998562,0.02088683741694264,0.8333333333333334,0.16666666666666666
open_tariff&has_all_caps,calm_bull,7,0.01084647026846662,0.009456537525663666,0.8571428571428571,0.14285714285714285
open_tariff&has_all_caps,neutral,9,0.005627167401176612,0.006915511309854905,0.7777777777777778,0.2222222222222222
open_tariff&has_all_caps,oversold,8,0.012020236605640888,0.016402774097950767,0.875,0.125
