epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0145325511372114,0.9614926160198368,0.5068493150684932,0.7031963470319634
2,0.896470059200188,0.8623047653398558,0.5342465753424658,0.7945205479452054
3,0.7950524883445345,0.7712851204828585,0.54337899543379,0.8767123287671232
4,0.7275356746904278,0.73561244304866,0.547945205479452,0.9269406392694064
5,0.6913170156674561,0.7133943043887343,0.5753424657534246,0.9406392694063926
6,0.6504169563495314,0.7029833747371691,0.6255707762557078,0.9680365296803652
7,0.6232797821448637,0.7107801363892752,0.589041095890411,0.9726027397260274
8,0.599916650074862,0.7534702150789025,0.589041095890411,0.9817351598173516
9,0.5798823384177865,0.7199478794450629,0.589041095890411,0.9908675799086758
10,0.5772317458692431,0.7096558460906216,0.5799086757990868,0.9908675799086758
11,0.5468921760503468,0.7436139774104776,0.6118721461187214,0.9908675799086758
12,0.5207366857106434,0.766413605648633,0.5707762557077626,0.9908675799086758
13,0.5063378339709782,0.7956262541143861,0.5616438356164384,0.9908675799086758
14,0.48345331522609963,0.8358327694679504,0.54337899543379,0.9908675799086758
