event,n,mean_ret,median_ret,std,hit_up,hit_down,direction,directional_hit,score
silence_day&volume_drop,146,0.007069368172105347,0.004775803147951452,0.034182681486791815,0.5547945205479452,0.4452054794520548,long,0.5547945205479452,0.0473902708962536
china_streak_3d&volume_drop,21,0.011487265889065689,0.0073528347359357316,0.021304019301368295,0.7142857142857143,0.2857142857142857,long,0.7142857142857143,0.03760090390337694
deal_heavy&short_posts,63,0.006316680529472879,0.0038961828713557356,0.027646782653873433,0.6190476190476191,0.38095238095238093,long,0.6190476190476191,0.03103725075736822
