epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0212929939044544,0.9804501003689237,0.5303030303030303,0.5707070707070707
2,0.9012042999411377,0.9206539904228365,0.51010101010101,0.6767676767676768
3,0.8078344677843432,0.8563577466540866,0.51010101010101,0.7525252525252525
4,0.7330537439830628,0.8136943036859686,0.5252525252525253,0.8181818181818182
5,0.6815737233518547,0.7901073621981072,0.5,0.8434343434343434
6,0.6423301439377309,0.7711694288735438,0.5303030303030303,0.9040404040404041
7,0.6192722821695813,0.7552757696671919,0.4898989898989899,0.9393939393939394
8,0.6092865103260312,0.7479683871221061,0.494949494949495,0.9393939393939394
9,0.588954364146197,0.7519726843544932,0.5353535353535354,0.9646464646464646
10,0.5670480366495176,0.7444169701951923,0.5050505050505051,0.9797979797979798
11,0.5516966635988187,0.7426137966339035,0.5151515151515151,0.9797979797979798
12,0.5542495592583794,0.7533708016077677,0.51010101010101,0.9797979797979798
13,0.5304936257576338,0.7449471583270063,0.4898989898989899,0.9848484848484849
14,0.5192946033828653,0.7405739366406142,0.5151515151515151,0.9797979797979798
15,0.5125341491618691,0.7584603627522787,0.494949494949495,0.9848484848484849
16,0.5027058206867108,0.748393886619144,0.5202020202020202,0.9848484848484849
17,0.49367100478512815,0.7492354331594525,0.494949494949495,0.9848484848484849
18,0.48686693941295794,0.7512877095829357,0.494949494949495,0.9848484848484849
19,0.4747588741621149,0.7689150108231438,0.48484848484848486,0.9848484848484849
20,0.4471606571941813,0.7779963726949211,0.51010101010101,0.98989898989899
21,0.4490162061911584,0.7609974699791031,0.5,0.98989898989899
22,0.43819464593946,0.7678082013371015,0.494949494949495,0.98989898989899
