epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9737577468953668,0.9003052908370938,0.5565610859728507,0.7737556561085973
2,0.8501672202253087,0.8189623140102058,0.5565610859728507,0.8009049773755657
3,0.7675839212489001,0.771911471138173,0.5475113122171946,0.9049773755656109
4,0.7258209379599057,0.752314044879033,0.5656108597285068,0.9502262443438914
5,0.7113052120183241,0.7354591469958897,0.5203619909502263,0.9638009049773756
6,0.6878326124048488,0.7297044760501223,0.5565610859728507,0.9592760180995475
7,0.6888691522220877,0.7198046599577994,0.5656108597285068,0.9773755656108597
8,0.6707446906655867,0.7294208156577063,0.5384615384615384,0.9819004524886877
9,0.6657817014398422,0.744280826182387,0.5475113122171946,0.9819004524886877
10,0.6608512427080124,0.7211844133575578,0.5520361990950227,0.9819004524886877
11,0.6517613150219229,0.7517809182810028,0.5656108597285068,0.9819004524886877
12,0.6368211422374542,0.749544072205125,0.5475113122171946,0.9819004524886877
13,0.6241825866826716,0.755253260221956,0.5610859728506787,0.9819004524886877
14,0.6257282542672387,0.7415750396197738,0.5656108597285068,0.9819004524886877
15,0.6078972108223859,0.8002758177157441,0.5384615384615384,0.9819004524886877
