epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9790226618448893,0.9142905544426482,0.4632768361581921,0.6610169491525424
2,0.8769986322191027,0.8642239840017201,0.536723163841808,0.6836158192090396
3,0.8435308904118008,0.9271622276575552,0.3050847457627119,0.7344632768361582
4,0.8036878813637628,0.9603357119748821,0.3220338983050847,0.7796610169491526
5,0.7836540161238776,0.9355796535136336,0.4632768361581921,0.7401129943502824
6,0.715649581750234,1.105976721661239,0.4519774011299435,0.7796610169491526
7,0.6561451530456544,1.3176609392220018,0.4011299435028249,0.7796610169491526
8,0.5831153951750861,1.1149721724838861,0.6045197740112994,0.7570621468926554
9,0.5445510829819573,1.315735458654199,0.5141242937853108,0.7627118644067796
10,0.540094440513187,1.173556125770181,0.5706214689265536,0.7627118644067796
