event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&has_china,calm_bull,32,0.013302531714769656,0.02467978597979248,0.65625,0.34375
attack_heavy&has_china,neutral,77,0.028629622133272137,0.03180221209658862,0.7402597402597403,0.23376623376623376
attack_heavy&has_china,oversold,33,0.023749609658962074,0.023004117385582612,0.5454545454545454,0.42424242424242425
attack_heavy&has_china,risk_off,12,0.045028446406414534,0.04057082434403303,0.6666666666666666,0.25
deal_heavy&deal_only,calm_bull,18,0.02985456478599532,0.03408896458457966,0.7222222222222222,0.2777777777777778
deal_heavy&deal_only,neutral,38,0.05126766294038305,0.05955082853567295,0.7894736842105263,0.18421052631578946
deal_heavy&deal_only,oversold,31,0.039086790831266004,0.03814258075119259,0.7419354838709677,0.25806451612903225
deal_heavy&deal_only,risk_off,8,0.08519051654143461,0.06759736953422757,0.875,0.0
deal_heavy&deal_over_tariff,calm_bull,28,0.014207879606936341,0.0114642591697931,0.5714285714285714,0.42857142857142855
deal_heavy&deal_over_tariff,neutral,65,0.03600778165085,0.03395587322094484,0.7076923076923077,0.27692307692307694
deal_heavy&deal_over_tariff,oversold,36,0.03976114598999989,0.0360341205249991,0.75,0.25
deal_heavy&deal_over_tariff,risk_off,11,0.09267658758331487,0.09075037941107578,0.9090909090909091,0.0
deal_heavy&has_attack,calm_bull,23,0.0045434389187409925,-0.007812466776107141,0.43478260869565216,0.5652173913043478
deal_heavy&has_attack,neutral,63,0.027918293246719388,0.03180221209658862,0.6825396825396826,0.30158730158730157
deal_heavy&has_attack,oversold,28,0.05272580883005714,0.04586109395376159,0.7857142857142857,0.21428571428571427
deal_heavy&has_attack,risk_off,10,0.10137498351245669,0.11338985573455107,0.9,0.0
deal_heavy&has_night_post,calm_bull,28,0.009279866663957831,0.0034837491843450197,0.5357142857142857,0.4642857142857143
deal_heavy&has_night_post,neutral,70,0.02931154941740772,0.031216531408575277,0.6857142857142857,0.3
deal_heavy&has_night_post,oversold,37,0.03678477927272401,0.033925660298805616,0.7027027027027027,0.2972972972972973
deal_heavy&has_night_post,risk_off,13,0.08060577517800085,0.04529620437712767,0.8461538461538461,0.07692307692307693
deal_heavy&positive_heavy,calm_bull,24,0.005855311386777755,-0.007800380484095426,0.4583333333333333,0.5416666666666666
deal_heavy&positive_heavy,neutral,67,0.03074477220334659,0.03180221209658862,0.6865671641791045,0.29850746268656714
deal_heavy&positive_heavy,oversold,33,0.037190781087440075,0.033285085096445455,0.696969696969697,0.30303030303030304
deal_heavy&positive_heavy,risk_off,12,0.08684853741850951,0.06802329189410172,0.8333333333333334,0.08333333333333333
deal_heavy&short_posts,calm_bull,14,0.027403027769526214,0.03183052523856478,0.7142857142857143,0.2857142857142857
deal_heavy&short_posts,neutral,30,0.037700988288100985,0.035408929197390804,0.7666666666666667,0.23333333333333334
deal_heavy&short_posts,oversold,18,0.07222424207306974,0.05614239114222641,0.8888888888888888,0.1111111111111111
deal_heavy&short_posts,risk_off,7,0.11379697919692491,0.14781014469578935,0.8571428571428571,0.0
deal_only&china_streak_3d,neutral,12,0.05953718376542533,0.056657354074675426,0.9166666666666666,0.08333333333333333
deal_only&china_streak_3d,oversold,11,0.05179910039938398,0.049429798208764586,0.8181818181818182,0.18181818181818182
deal_only&china_streak_3d,risk_off,5,0.06116555125002403,0.04999984187648332,0.8,0.2
deal_over_tariff&china_streak_3d,neutral,17,0.04746891448562487,0.036861985173836764,0.8235294117647058,0.17647058823529413
deal_over_tariff&china_streak_3d,oversold,12,0.0493040074590081,0.04725590653158718,0.8333333333333334,0.16666666666666666
deal_over_tariff&china_streak_3d,risk_off,6,0.05708750754680114,0.04334856545358501,0.8333333333333334,0.16666666666666666
has_action&deal_only,calm_bull,13,0.008683337483852176,0.01335566003191313,0.5384615384615384,0.46153846153846156
has_action&deal_only,neutral,34,0.04937040006081933,0.061230483931049795,0.6764705882352942,0.29411764705882354
has_action&deal_only,oversold,22,0.04017240312040907,0.03184521925952,0.7272727272727273,0.2727272727272727
has_action&deal_only,risk_off,6,0.07382451414606232,0.04020259764953893,1.0,0.0
has_action&deal_over_tariff,calm_bull,18,0.0007177003514289724,-0.006380856594247031,0.4444444444444444,0.5555555555555556
