epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0316211244021738,0.9817609847194017,0.5353535353535354,0.51010101010101
2,0.9365857209745161,0.9512400049151797,0.5353535353535354,0.601010101010101
3,0.8726514836703624,0.9097575298463455,0.5151515151515151,0.702020202020202
4,0.8062559466885427,0.8745317356755035,0.5,0.7575757575757576
5,0.7480464403678194,0.8338933526867568,0.5303030303030303,0.797979797979798
6,0.6996248810225143,0.8339940851384943,0.5202020202020202,0.8282828282828283
7,0.6735461091103686,0.8230454078828445,0.5050505050505051,0.8787878787878788
8,0.6420623110056787,0.8042249727730799,0.5353535353535354,0.898989898989899
9,0.6225598988688322,0.858569015156139,0.5252525252525253,0.9343434343434344
10,0.614719836645736,0.8256670754365246,0.48484848484848486,0.9595959595959596
11,0.6025838467985644,0.847534377165515,0.51010101010101,0.9646464646464646
12,0.5737744203091243,0.8622487470357105,0.51010101010101,0.9444444444444444
13,0.5574515396493191,0.8975187389537541,0.5303030303030303,0.9494949494949495
14,0.5510660279070367,0.945322557531222,0.5151515151515151,0.9747474747474747
15,0.5416238087221567,0.9238048563099871,0.51010101010101,0.9595959595959596
16,0.500558145586918,0.9470718906383322,0.5202020202020202,0.9646464646464646
