event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_only,calm_bull,37,0.007326302567193907,0.010758111466957265,0.6486486486486487,0.35135135135135137
attack_heavy&deal_only,neutral,53,0.012900877869543406,0.022597310036940987,0.6792452830188679,0.32075471698113206
attack_heavy&deal_only,oversold,16,0.01893096785533855,0.01792476399688192,0.5625,0.4375
attack_heavy&deal_only,risk_off,7,0.02453585059005687,0.010262190746524347,0.7142857142857143,0.2857142857142857
attack_heavy&deal_over_tariff,calm_bull,43,0.006495584399989804,0.009069711955194126,0.6511627906976745,0.3488372093023256
attack_heavy&deal_over_tariff,neutral,69,0.010685729381713159,0.018385112773859014,0.6811594202898551,0.3188405797101449
attack_heavy&deal_over_tariff,oversold,18,0.026051603304170598,0.027790593098186767,0.6111111111111112,0.3888888888888889
attack_heavy&deal_over_tariff,risk_off,8,0.03321233363229861,0.021278371451934786,0.75,0.25
deal_heavy&deal_only,calm_bull,25,0.008666476333354586,0.014260870388937974,0.72,0.28
deal_heavy&deal_only,neutral,55,0.009871812313495902,0.012804651749793061,0.7090909090909091,0.2909090909090909
deal_heavy&deal_only,oversold,19,0.026124940393734312,0.032294552157345224,0.631578947368421,0.3684210526315789
deal_heavy&deal_only,risk_off,10,0.04245706334630359,0.040125988834997184,0.7,0.3
deal_heavy&deal_over_tariff,calm_bull,37,0.005710571003118267,0.010758111466957265,0.7297297297297297,0.2702702702702703
deal_heavy&deal_over_tariff,neutral,79,0.0071990526708982224,0.01077917104475934,0.6835443037974683,0.31645569620253167
deal_heavy&deal_over_tariff,oversold,24,0.02453509665890008,0.030061269997308626,0.5833333333333334,0.4166666666666667
deal_heavy&deal_over_tariff,risk_off,12,0.04081924583542304,0.040125988834997184,0.6666666666666666,0.3333333333333333
deal_heavy&short_posts,calm_bull,24,0.00494007293326094,0.004098492997795633,0.6666666666666666,0.3333333333333333
deal_heavy&short_posts,neutral,33,0.009204506131151983,0.01944227968223511,0.7272727272727273,0.2727272727272727
deal_heavy&short_posts,oversold,10,0.05528434887199516,0.05656077700795925,0.8,0.2
deal_heavy&short_posts,risk_off,5,0.08586247880519733,0.08493786714693186,1.0,0.0
deal_over_tariff,calm_bull,95,0.005015789274364256,0.008594432710973487,0.6631578947368421,0.3368421052631579
deal_over_tariff,neutral,168,0.008149269074173534,0.012031783214928482,0.6964285714285714,0.30357142857142855
deal_over_tariff,oversold,47,0.017752016748684714,0.014727554511775098,0.5957446808510638,0.40425531914893614
deal_over_tariff,risk_off,28,0.018655957715382223,0.009179260190593341,0.6071428571428571,0.39285714285714285
deal_over_tariff&deal_only,calm_bull,83,0.005805671834736062,0.009069711955194126,0.6506024096385542,0.3493975903614458
deal_over_tariff&deal_only,neutral,144,0.009328484171544922,0.012586037204112,0.7083333333333334,0.2916666666666667
