epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0509248286629644,1.0310078593074974,0.49238578680203043,0.467005076142132
2,0.976155950539354,1.0188358350453643,0.5076142131979695,0.4416243654822335
3,0.9039247885418399,0.9725559725979258,0.5126903553299492,0.5329949238578681
4,0.8417607047707563,0.9258706618081495,0.5279187817258884,0.766497461928934
5,0.795910424368393,0.894744823124203,0.5329949238578681,0.7868020304568528
6,0.7523268936336904,0.8955367501011959,0.49746192893401014,0.8121827411167513
7,0.7129398883828795,0.8515373395784253,0.5329949238578681,0.8477157360406091
8,0.6807844385432736,0.8723074827097395,0.5076142131979695,0.8426395939086294
9,0.6872916287846036,0.8436425500714839,0.5126903553299492,0.8781725888324873
10,0.6607287540527933,0.8577367947791433,0.5076142131979695,0.8781725888324873
11,0.6415610785645564,0.8350285309825451,0.5279187817258884,0.8781725888324873
12,0.6415345087143534,0.8566828848141704,0.5126903553299492,0.868020304568528
13,0.6101330999590925,0.9169800148397533,0.5126903553299492,0.8578680203045685
14,0.6226485671052611,0.8584949564812753,0.5126903553299492,0.8934010152284264
15,0.5919751023900681,0.9032290586965338,0.5279187817258884,0.9035532994923858
16,0.5929281469704448,0.8470741891618913,0.5329949238578681,0.8984771573604061
17,0.5835849058224959,0.885288868458743,0.5228426395939086,0.8934010152284264
18,0.5745561934899592,0.8678410821759761,0.49238578680203043,0.8934010152284264
19,0.5492660011646252,0.8707500454132933,0.5025380710659898,0.9086294416243654
