epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9712822623503193,0.9270937283833821,0.55,0.6583333333333333
2,0.8303531428915896,0.9127867937088012,0.525,0.7166666666666667
3,0.7151619738561701,0.8816278100013732,0.6333333333333333,0.7
4,0.584674572669895,0.8978918155034383,0.6416666666666667,0.725
5,0.48378314892552726,1.0786174217859903,0.575,0.7166666666666667
6,0.4023516802415347,1.0594975312550863,0.5916666666666667,0.775
7,0.36263232992034256,1.110961095492045,0.5916666666666667,0.7666666666666667
8,0.34639731705875615,1.2597347100575764,0.5916666666666667,0.75
9,0.3042376898849209,1.271567432085673,0.6083333333333333,0.75
10,0.3051573973001194,1.2382214705149333,0.6166666666666667,0.75
11,0.2707236450399235,1.3651967207590738,0.6,0.7416666666666667
