epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0310754087204237,0.983800824844476,0.5151515151515151,0.5202020202020202
2,0.9325399656203746,0.9503074023458693,0.5151515151515151,0.6111111111111112
3,0.8652328365674496,0.9039584741447911,0.51010101010101,0.702020202020202
4,0.7988604661638975,0.8673317721395781,0.5050505050505051,0.7575757575757576
5,0.7401785774311485,0.8302232045115847,0.5454545454545454,0.797979797979798
6,0.6926096672028196,0.8267804480562306,0.5151515151515151,0.8535353535353535
7,0.6791099042455307,0.8320438657144104,0.5252525252525253,0.8888888888888888
8,0.6436425563941099,0.801570960969636,0.5555555555555556,0.9040404040404041
9,0.6273214359047617,0.8470614444125782,0.5151515151515151,0.9343434343434344
10,0.615378250115168,0.8213689610211536,0.5151515151515151,0.9595959595959596
11,0.6127572853401285,0.8534599121170815,0.5151515151515151,0.9595959595959596
12,0.581795863924038,0.8595849293651003,0.5,0.9545454545454546
13,0.5741972483973163,0.8895590937498844,0.5353535353535354,0.9646464646464646
14,0.562807129720727,0.9233557353116045,0.5353535353535354,0.9646464646464646
15,0.5543096458811236,0.8949627623413549,0.5454545454545454,0.9696969696969697
16,0.513655470996484,0.9210890621849985,0.494949494949495,0.9646464646464646
