epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0406042325075593,0.9848052603857858,0.6275510204081632,0.41836734693877553
2,0.9539082509155831,0.9698985742062939,0.5663265306122449,0.39285714285714285
3,0.88122143263358,0.9226442368663087,0.5051020408163265,0.49489795918367346
4,0.8154474739325612,0.8656266757420131,0.5357142857142857,0.6581632653061225
5,0.7656205016280208,0.8221445716157252,0.4897959183673469,0.7397959183673469
6,0.7158764308175565,0.8111035908971514,0.4897959183673469,0.8367346938775511
7,0.676482238447187,0.7922220059803554,0.5,0.8775510204081632
8,0.6638626012674348,0.7904037942691725,0.5102040816326531,0.8826530612244898
9,0.655588374939383,0.8380828560615072,0.4897959183673469,0.9285714285714286
10,0.6378981256891546,0.8353161738843334,0.4744897959183674,0.9336734693877551
11,0.6150667210008572,0.8330198526382446,0.49489795918367346,0.9438775510204082
12,0.6134248450670695,0.9234688671267762,0.4846938775510204,0.9489795918367347
13,0.5852345247797205,0.8940985397416719,0.4846938775510204,0.9540816326530612
14,0.5844341951369078,0.93754708523653,0.4897959183673469,0.9642857142857143
15,0.5537166238992717,0.9932705723509496,0.4744897959183674,0.9642857142857143
16,0.5442159244842855,1.0847902346630485,0.47959183673469385,0.9489795918367347
