event,n,mean_ret,median_ret,std,hit_up,hit_down,direction,directional_hit,score
has_market_brag&has_uppercase_phrase,67,-0.0013956396083554885,0.0016200419004515076,0.020832813180439738,0.5970149253731343,0.40298507462686567,short,0.40298507462686567,0.0046036219178099205
open_tariff&has_night_post,32,-0.0018407775489503453,0.0011024725240308397,0.016128329536111086,0.5625,0.4375,short,0.4375,0.004555692006315594
has_tariff&open_deal,43,0.0011260401102313369,0.002459027265560465,0.013364720543341379,0.6046511627906976,0.3953488372093023,long,0.6046511627906976,0.004464707180633633
positive_heavy&has_iran,94,0.0008278620003074191,0.0010310844477129377,0.010781791239091947,0.5531914893617021,0.44680851063829785,long,0.5531914893617021,0.004440147171654354
pre_relief,31,0.001446311959688742,0.0004381979952645665,0.03391790637400477,0.5483870967741935,0.45161290322580644,long,0.5483870967741935,0.004416010037862163
pre_relief&exclamation_heavy,31,0.001446311959688742,0.0004381979952645665,0.03391790637400477,0.5483870967741935,0.45161290322580644,long,0.5483870967741935,0.004416010037862163
pre_relief&has_exclamation,31,0.001446311959688742,0.0004381979952645665,0.03391790637400477,0.5483870967741935,0.45161290322580644,long,0.5483870967741935,0.004416010037862163
has_relief&pre_relief,31,0.001446311959688742,0.0004381979952645665,0.03391790637400477,0.5483870967741935,0.45161290322580644,long,0.5483870967741935,0.004416010037862163
has_relief&positive_heavy,83,0.0008027759108549884,0.0018057419326282798,0.022709251174975974,0.6024096385542169,0.39759036144578314,long,0.6024096385542169,0.004405805189627372
has_positive&has_chips,30,0.0014169925465999786,0.0012520265242403905,0.01312844356818681,0.5666666666666667,0.43333333333333335,long,0.5666666666666667,0.004398006429007158
posts_very_high&has_tariff,56,-0.0013108937404586265,0.0015893431231394084,0.016256247478293337,0.5535714285714286,0.44642857142857145,short,0.44642857142857145,0.004379388613627448
posts_very_high&has_action,88,0.000803950850561624,0.00246884716367346,0.02461733071718999,0.5681818181818182,0.4318181818181818,long,0.5681818181818182,0.004285072431361014
all_caps_heavy&uppercase_phrase_heavy,21,-0.0032712266846882613,0.008239628641304009,0.037083314289090466,0.7142857142857143,0.2857142857142857,short,0.2857142857142857,0.004283041113698113
all_caps_heavy&short_posts,26,-0.002663666674745875,0.007320395033103999,0.03456899669098673,0.6923076923076923,0.3076923076923077,short,0.3076923076923077,0.004179104108380315
attack_heavy&has_market_brag,73,0.0007854628462480064,0.0020187303064080897,0.01288754542720939,0.6164383561643836,0.3835616438356164,long,0.6164383561643836,0.004136916267216206
attack_heavy&has_iran,51,0.0009786967532535544,0.002679743516029731,0.009622863222560195,0.5882352941176471,0.4117647058823529,long,0.5882352941176471,0.004111348715651482
posts_high&volume_spike,115,0.0006762247056959376,0.0015586443458273092,0.019270029950104982,0.5652173913043478,0.43478260869565216,long,0.5652173913043478,0.004098788131830293
open_deal&has_uppercase_phrase,61,-0.0010952042614069753,0.0005928855181593917,0.013109001975551093,0.5245901639344263,0.47540983606557374,short,0.47540983606557374,0.0040665695590730655
has_iran&has_all_caps,31,0.0012538560664548447,0.0018057419326282798,0.00978923987791494,0.5806451612903226,0.41935483870967744,long,0.5806451612903226,0.004053585555247073
posts_high&has_chips,23,0.0014553332840562695,0.005545201729735938,0.014855960342865631,0.5652173913043478,0.43478260869565216,long,0.5652173913043478,0.003944953570775767
all_caps_heavy&lots_of_excl,32,-0.002023310629530869,0.006822114037384419,0.03115707513265474,0.65625,0.34375,short,0.34375,0.003934415833117274
has_all_caps&all_caps_heavy,32,-0.002023310629530869,0.006822114037384419,0.03115707513265474,0.65625,0.34375,short,0.34375,0.003934415833117274
all_caps_heavy&has_exclamation,32,-0.002023310629530869,0.006822114037384419,0.03115707513265474,0.65625,0.34375,short,0.34375,0.003934415833117274
all_caps_heavy&exclamation_heavy,32,-0.002023310629530869,0.006822114037384419,0.03115707513265474,0.65625,0.34375,short,0.34375,0.003934415833117274
all_caps_heavy,32,-0.002023310629530869,0.006822114037384419,0.03115707513265474,0.65625,0.34375,short,0.34375,0.003934415833117274
pre_deal&open_deal,44,0.0009797226560442176,0.0019917451845861134,0.011115636386382277,0.5909090909090909,0.4090909090909091,long,0.5909090909090909,0.003840167439383468
has_china&pre_tariff,39,0.0009352924185168443,0.002982402735816736,0.012496886936614259,0.6410256410256411,0.358974358974359,long,0.6410256410256411,0.00374416620612493
positive_heavy&tariff_only,44,0.000978219405293937,0.0017247498536342443,0.014611751484872022,0.5681818181818182,0.4318181818181818,long,0.5681818181818182,0.0036868031022779415
has_tariff&has_night_post,93,0.000580311540679574,0.002459027265560465,0.014537735587985575,0.6344086021505376,0.3655913978494624,long,0.6344086021505376,0.0035503547099179195
has_positive&uppercase_phrase_heavy,52,0.0007441322380753948,0.00498219853610582,0.02206154132858594,0.6538461538461539,0.34615384615384615,long,0.6538461538461539,0.003508547537062493
open_deal&lots_of_excl,128,0.0005365916122970138,0.0014461541322695615,0.012258817557834636,0.5703125,0.4296875,long,0.5703125,0.003462276556020252
posts_high&pre_relief,24,0.0011938133152590892,0.0019122361195181847,0.0380870911628614,0.5833333333333334,0.4166666666666667,long,0.5833333333333334,0.0034116057156126393
has_action&volume_spike,53,0.0008215117644655016,0.0018057419326282798,0.025748983331197142,0.5660377358490566,0.4339622641509434,long,0.5660377358490566,0.003385299577723916
has_relief&exclamation_heavy,95,0.0005813572939644919,0.0018057419326282798,0.02185233305363938,0.5894736842105263,0.4105263157894737,long,0.5894736842105263,0.003340175991232493
has_attack&has_market_brag,130,-0.0007166394165301498,0.0015148643159839104,0.016891845891642356,0.5923076923076923,0.4076923076923077,short,0.4076923076923077,0.0033312320402621746
has_relief,96,0.0005726802157120665,0.0015188155953191895,0.021737182766567557,0.5833333333333334,0.4166666666666667,long,0.5833333333333334,0.003273140066656984
has_relief&has_exclamation,96,0.0005726802157120665,0.0015188155953191895,0.021737182766567557,0.5833333333333334,0.4166666666666667,long,0.5833333333333334,0.003273140066656984
posts_very_high&open_tariff,21,-0.0018697856112637771,0.0015586443458273092,0.015348184537939319,0.6190476190476191,0.38095238095238093,short,0.38095238095238093,0.0032641653702687747
all_caps_heavy&has_uppercase_phrase,30,-0.0017861332676651057,0.007030070693753165,0.03208075989870215,0.6666666666666666,0.3333333333333333,short,0.3333333333333333,0.003261018271368637
