event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_only,calm_bull,36,0.017835103880733352,0.015200899838483606,0.7222222222222222,0.2777777777777778
attack_heavy&deal_only,neutral,42,0.026244252885830294,0.024095797697173293,0.7857142857142857,0.21428571428571427
attack_heavy&deal_only,oversold,30,0.017204977670660423,0.015231975148879862,0.7333333333333333,0.26666666666666666
attack_heavy&deal_only,risk_off,10,0.01861379335302903,0.023772042800773385,0.7,0.3
attack_heavy&deal_over_tariff,calm_bull,42,0.014181704284402548,0.008048455091184348,0.6666666666666666,0.3333333333333333
attack_heavy&deal_over_tariff,neutral,55,0.01910815161754078,0.02014946278032781,0.6909090909090909,0.3090909090909091
attack_heavy&deal_over_tariff,oversold,35,0.02052697212938378,0.017048445859744854,0.7428571428571429,0.2571428571428571
attack_heavy&deal_over_tariff,risk_off,11,0.025094455615472987,0.024698727884305605,0.7272727272727273,0.2727272727272727
deal_only&volume_spike,calm_bull,18,0.015620317985024834,0.008599435219253548,0.6666666666666666,0.3333333333333333
deal_only&volume_spike,neutral,23,0.024339312626149558,0.021389096566698518,0.782608695652174,0.21739130434782608
deal_only&volume_spike,oversold,17,0.024860544642882645,0.022845357717241166,0.7058823529411765,0.29411764705882354
deal_only&volume_spike,risk_off,8,0.014786913683248776,0.023772042800773385,0.625,0.375
deal_over_tariff&deal_only,calm_bull,82,0.012781289083739582,0.008177044521261223,0.6585365853658537,0.34146341463414637
deal_over_tariff&deal_only,neutral,117,0.014044180121719266,0.013849524230328703,0.6666666666666666,0.3333333333333333
deal_over_tariff&deal_only,oversold,76,0.010373080079482582,0.008858394009776616,0.6052631578947368,0.39473684210526316
deal_over_tariff&deal_only,risk_off,24,0.027064008692048974,0.0263177590044279,0.6666666666666666,0.3333333333333333
has_action&deal_only,calm_bull,21,0.014654150670288349,0.018970868287353726,0.6666666666666666,0.3333333333333333
has_action&deal_only,neutral,32,0.017858095823449768,0.01602014702629806,0.71875,0.28125
has_action&deal_only,oversold,24,0.02642685667022046,0.023772042800773385,0.6666666666666666,0.3333333333333333
has_action&deal_only,risk_off,12,0.02396433582270464,0.023772042800773385,0.6666666666666666,0.3333333333333333
