epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9903436564068937,0.920749670929379,0.5555555555555556,0.6717171717171717
2,0.8622666423412864,0.8590405685733064,0.5404040404040404,0.7878787878787878
3,0.8195514581745786,0.8405892144549977,0.5050505050505051,0.803030303030303
4,0.8061488434480495,0.8309809246448555,0.5505050505050505,0.797979797979798
5,0.7950591803108674,0.8277129253955803,0.5050505050505051,0.8131313131313131
6,0.7766814270244647,0.8304600522975729,0.4797979797979798,0.8080808080808081
7,0.7727039906600003,0.8329347697171298,0.5050505050505051,0.8181818181818182
8,0.7652599212949368,0.8242365796156604,0.5252525252525253,0.8080808080808081
9,0.7580177704663748,0.8415402619525639,0.5151515151515151,0.8232323232323232
10,0.7470249421095132,0.8541994257406755,0.45454545454545453,0.8080808080808081
11,0.7273546255197648,0.8628680826437594,0.4898989898989899,0.8333333333333334
12,0.7220704478767297,0.8665668217822758,0.5151515151515151,0.8181818181818182
13,0.6983693129514932,0.9041122264332242,0.48484848484848486,0.8080808080808081
14,0.6875870268743949,0.8866693606280317,0.5151515151515151,0.8181818181818182
15,0.6708851676642127,0.9092701011233859,0.4797979797979798,0.8080808080808081
16,0.6682063691605826,0.9217662185129493,0.4595959595959596,0.7929292929292929
