event,regime,n,mean_ret,median_ret,hit_up,hit_down
posts_very_high&deal_only,oversold,54,-0.021512551355656506,-0.0194109896571944,0.16666666666666666,0.7962962962962963
posts_very_high&deal_only,risk_off,6,-0.036819543671306354,-0.0379898761575595,0.16666666666666666,0.8333333333333334
posts_very_high&deal_over_tariff,neutral,47,-0.015715654151528435,-0.017953389297634348,0.23404255319148937,0.7659574468085106
posts_very_high&deal_over_tariff,oversold,67,-0.019213331091880843,-0.017840336825243885,0.208955223880597,0.746268656716418
posts_very_high&deal_over_tariff,risk_off,8,-0.038179806045382805,-0.04226059316761216,0.125,0.875
posts_very_high&has_deal,neutral,59,-0.014710466542745144,-0.01787234367208279,0.23728813559322035,0.7457627118644068
posts_very_high&has_deal,oversold,73,-0.015941517451600926,-0.014336904085998858,0.2465753424657534,0.7123287671232876
posts_very_high&has_deal,risk_off,8,-0.038179806045382805,-0.04226059316761216,0.125,0.875
posts_very_high&open_deal,neutral,21,-0.039768037983664406,-0.030769202554012942,0.09523809523809523,0.9047619047619048
posts_very_high&open_deal,oversold,23,-0.012402704701370336,-0.010556588855263005,0.30434782608695654,0.6086956521739131
pre_deal&short_posts,neutral,33,-0.016683511027104282,-0.01516430555275472,0.15151515151515152,0.8484848484848485
pre_deal&short_posts,oversold,35,-0.02000532643907714,-0.021168500517980027,0.2571428571428571,0.7142857142857143
short_posts&deal_only,neutral,73,-0.007083061861029015,-0.009579964433639843,0.2602739726027397,0.7123287671232876
short_posts&deal_only,oversold,70,-0.020414246816826877,-0.0193414124832354,0.18571428571428572,0.8
short_posts&deal_only,risk_off,8,-0.033990837927332054,-0.026882727745559887,0.125,0.875
