event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_over_tariff,calm_bull,46,0.007752190082001067,0.008691965375907662,0.6304347826086957,0.30434782608695654
attack_heavy&deal_over_tariff,neutral,71,0.01087322922940949,0.007604820827236791,0.5633802816901409,0.39436619718309857
attack_heavy&deal_over_tariff,oversold,31,0.004016694092227143,0.011655255622674998,0.5806451612903226,0.3870967741935484
attack_heavy&deal_over_tariff,risk_off,9,0.013619190408891554,0.014198728704165609,0.6666666666666666,0.3333333333333333
deal_heavy&has_attack,calm_bull,30,0.003500370230605299,0.00627269831820898,0.6333333333333333,0.3333333333333333
deal_heavy&has_attack,neutral,52,0.013364817579530066,0.009427945951238637,0.6538461538461539,0.3269230769230769
deal_heavy&has_attack,oversold,38,0.007160728227044649,0.012499837336609643,0.5789473684210527,0.39473684210526316
deal_heavy&has_attack,risk_off,10,0.037518881404968174,0.03139847947485974,0.9,0.1
has_action&deal_only,calm_bull,17,0.008560034658236156,0.009661864733706338,0.5294117647058824,0.35294117647058826
has_action&deal_only,neutral,32,0.012936536340153022,0.013073229197683722,0.625,0.34375
has_action&deal_only,oversold,23,0.012156767437825905,0.014240643372060546,0.6086956521739131,0.30434782608695654
has_action&deal_only,risk_off,11,0.024120874630008407,0.017006763917577716,0.7272727272727273,0.18181818181818182
has_all_caps&china_streak_3d,neutral,13,0.015141535181775616,0.015999839509189817,0.6923076923076923,0.23076923076923078
has_all_caps&china_streak_3d,oversold,6,0.025557227318953823,0.02464950753332784,1.0,0.0
has_attack&deal_only,calm_bull,61,0.007079825124846781,0.0037736213386150297,0.5737704918032787,0.3770491803278688
has_attack&deal_only,neutral,88,0.00915692958389188,0.008638430558375099,0.5681818181818182,0.36363636363636365
has_attack&deal_only,oversold,52,0.0035641797562261423,0.004243029178951141,0.5384615384615384,0.4230769230769231
has_attack&deal_only,risk_off,20,0.016090552179470287,0.015602746310871662,0.65,0.3
has_attack&deal_over_tariff,calm_bull,70,0.0051763147017284475,0.0033661148268790964,0.5571428571428572,0.4
has_attack&deal_over_tariff,neutral,109,0.009784860520036662,0.008908665869076238,0.5963302752293578,0.3486238532110092
has_attack&deal_over_tariff,oversold,59,0.004730892602166873,0.005102040816326481,0.5423728813559322,0.4067796610169492
has_attack&deal_over_tariff,risk_off,20,0.016090552179470287,0.015602746310871662,0.65,0.3
