event,regime,n,mean_ret,median_ret,hit_up,hit_down
deal_heavy&deal_only,calm_bull,27,0.005530624743507657,0.00623927792983392,0.7037037037037037,0.2962962962962963
deal_heavy&deal_only,neutral,46,0.006280884925854404,0.005656173089150562,0.6739130434782609,0.30434782608695654
deal_heavy&deal_only,oversold,20,0.01253796642589155,0.009973065143666804,0.6,0.4
deal_heavy&deal_only,risk_off,9,0.03731073933471375,0.031649567211543994,0.8888888888888888,0.1111111111111111
deal_heavy&deal_over_tariff,calm_bull,39,0.0011891510971827441,0.003779709061961345,0.6153846153846154,0.38461538461538464
deal_heavy&deal_over_tariff,neutral,75,0.006768182645820051,0.008498606511053497,0.6666666666666666,0.30666666666666664
deal_heavy&deal_over_tariff,oversold,23,0.009818682990269629,0.009940622853102266,0.5652173913043478,0.43478260869565216
deal_heavy&deal_over_tariff,risk_off,9,0.03731073933471375,0.031649567211543994,0.8888888888888888,0.1111111111111111
deal_heavy&has_attack,calm_bull,29,0.0011357722480200762,0.003249112042585045,0.6206896551724138,0.3793103448275862
deal_heavy&has_attack,neutral,68,0.00699319756297662,0.008797745716364602,0.6470588235294118,0.3235294117647059
deal_heavy&has_attack,oversold,21,0.011578716187216129,0.009940622853102266,0.5714285714285714,0.42857142857142855
deal_heavy&has_attack,risk_off,8,0.03966713047638731,0.03508158306805964,0.875,0.125
deal_heavy&has_russia,calm_bull,15,-0.0007999163691728779,0.01029245338486895,0.6,0.4
deal_heavy&has_russia,neutral,38,0.010460666034350816,0.010017565631414649,0.7631578947368421,0.23684210526315788
deal_heavy&has_russia,oversold,8,0.014676485851652779,0.026408937514247555,0.625,0.375
deal_heavy&lots_of_excl,calm_bull,37,0.0022177933435450327,0.0032610828846040274,0.6216216216216216,0.3783783783783784
deal_heavy&lots_of_excl,neutral,80,0.0052549083026691675,0.005656173089150562,0.6375,0.3375
deal_heavy&lots_of_excl,oversold,22,0.01025346288990564,0.007313004371805709,0.5454545454545454,0.45454545454545453
deal_heavy&lots_of_excl,risk_off,9,0.03330668749527599,0.031649567211543994,0.7777777777777778,0.2222222222222222
deal_heavy&short_posts,calm_bull,22,-0.001327111244207207,0.005182660699722397,0.6818181818181818,0.3181818181818182
deal_heavy&short_posts,neutral,34,0.007234608637806711,0.005656173089150562,0.6764705882352942,0.2647058823529412
deal_heavy&short_posts,oversold,9,0.029132510516807947,0.02395942637285775,0.7777777777777778,0.2222222222222222
deal_heavy&short_posts,risk_off,5,0.051767089810193845,0.03851359892457529,1.0,0.0
