event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_over_tariff,calm_bull,43,0.0070635124800794095,0.008329347915896346,0.7441860465116279,0.2558139534883721
attack_heavy&deal_over_tariff,neutral,59,0.00450644258690843,0.0028597151562959056,0.5423728813559322,0.4576271186440678
attack_heavy&deal_over_tariff,oversold,29,0.02091961171640836,0.027696475156138378,0.7586206896551724,0.2413793103448276
attack_heavy&deal_over_tariff,risk_off,10,0.04547412085262812,0.04570485649602807,0.9,0.1
deal_heavy&deal_only,calm_bull,25,0.010379420159724071,0.011393503240088476,0.8,0.2
deal_heavy&deal_only,neutral,43,0.003946359069541167,0.005825324599088022,0.5813953488372093,0.4186046511627907
deal_heavy&deal_only,oversold,31,0.02126413464910547,0.025515447215358922,0.6451612903225806,0.3548387096774194
deal_heavy&deal_only,risk_off,12,0.05392240258001771,0.03920135064343222,0.8333333333333334,0.16666666666666666
deal_heavy&deal_over_tariff,calm_bull,37,0.0067110100951333585,0.008329347915896346,0.7027027027027027,0.2972972972972973
deal_heavy&deal_over_tariff,neutral,58,0.00549910166078219,0.0071410788677104264,0.6206896551724138,0.3793103448275862
deal_heavy&deal_over_tariff,oversold,45,0.014803419462967864,0.0212802306417752,0.6222222222222222,0.37777777777777777
deal_heavy&deal_over_tariff,risk_off,15,0.0488344027817024,0.042140915249405664,0.8,0.2
deal_heavy&has_uppercase_phrase,calm_bull,16,-0.0024984159548738574,0.00391423976845362,0.5625,0.4375
deal_heavy&has_uppercase_phrase,neutral,21,0.012720346851556371,0.007989821603172853,0.7142857142857143,0.2857142857142857
deal_heavy&has_uppercase_phrase,oversold,24,0.023238615330148742,0.02826391758470259,0.625,0.375
deal_heavy&has_uppercase_phrase,risk_off,11,0.06058317411345386,0.04467810211615397,0.9090909090909091,0.09090909090909091
deal_heavy&pre_deal,calm_bull,26,0.008940898072978782,0.01003544848511806,0.7692307692307693,0.23076923076923078
deal_heavy&pre_deal,neutral,34,0.010572924747627247,0.014954977253105128,0.6764705882352942,0.3235294117647059
deal_heavy&pre_deal,oversold,31,0.016646518845062647,0.013165074789272646,0.6129032258064516,0.3870967741935484
deal_heavy&pre_deal,risk_off,9,0.060353322882346995,0.03544473388985714,0.8888888888888888,0.1111111111111111
deal_heavy&short_posts,calm_bull,24,0.006247430787244161,0.007219351243543559,0.6666666666666666,0.3333333333333333
deal_heavy&short_posts,neutral,29,0.002957778882153543,0.00556208902468458,0.5862068965517241,0.41379310344827586
deal_heavy&short_posts,oversold,14,0.050311657211887975,0.035486137631336234,0.8571428571428571,0.14285714285714285
deal_heavy&short_posts,risk_off,7,0.09020427004505116,0.06681264755143634,1.0,0.0
has_all_caps&china_streak_3d,neutral,13,0.024305253542840258,0.01955061807484948,0.7692307692307693,0.23076923076923078
has_attack&china_streak_3d,calm_bull,9,0.003615665989429479,0.011944957789608468,0.7777777777777778,0.2222222222222222
has_attack&china_streak_3d,neutral,22,0.009603375552229383,0.009585519849842017,0.5909090909090909,0.4090909090909091
has_attack&china_streak_3d,oversold,20,0.02553196468842684,0.027546145125126986,0.7,0.3
has_attack&china_streak_3d,risk_off,12,0.04662453796452424,0.04703740663975775,0.8333333333333334,0.16666666666666666
has_attack&deal_only,calm_bull,54,0.008681754757160954,0.009788029350361271,0.7407407407407407,0.24074074074074073
has_attack&deal_only,neutral,91,0.004320366479595576,0.005199532498087578,0.5824175824175825,0.4175824175824176
has_attack&deal_only,oversold,46,0.016036604411315238,0.010939775107752903,0.6086956521739131,0.391304347826087
has_attack&deal_only,risk_off,18,0.036578117802667176,0.035065641566931705,0.6111111111111112,0.3888888888888889
has_attack&deal_over_tariff,calm_bull,63,0.006413243688449273,0.007757717827868715,0.6984126984126984,0.2857142857142857
has_attack&deal_over_tariff,neutral,104,0.004927863956462345,0.005693706811886301,0.5961538461538461,0.40384615384615385
has_attack&deal_over_tariff,oversold,57,0.015332079286189789,0.010575227098683637,0.6140350877192983,0.38596491228070173
has_attack&deal_over_tariff,risk_off,21,0.035421587200634895,0.03544473388985714,0.6190476190476191,0.38095238095238093
has_attack&pre_relief,calm_bull,5,-0.000840834983297345,0.005728554399800911,0.6,0.4
has_attack&pre_relief,neutral,6,0.011360145260850977,0.013868963271859713,0.6666666666666666,0.3333333333333333
has_attack&pre_relief,oversold,11,0.04574177523237823,0.030433836563763306,0.7272727272727273,0.2727272727272727
has_attack&pre_relief,risk_off,6,0.053161441150527323,0.10786348664686873,0.6666666666666666,0.3333333333333333
has_china&china_streak_3d,calm_bull,5,0.010196264996071003,0.010538235354843994,1.0,0.0
has_china&china_streak_3d,neutral,13,0.016240772228851112,0.010815959481206727,0.6153846153846154,0.38461538461538464
has_china&china_streak_3d,oversold,12,0.02513537559089631,0.028026305182036526,0.75,0.25
has_china&china_streak_3d,risk_off,10,0.04066725303963461,0.041162863798780314,1.0,0.0
has_deal&deal_over_tariff,calm_bull,95,0.0042836590202285,0.006299679973011285,0.6210526315789474,0.3684210526315789
has_deal&deal_over_tariff,neutral,140,0.00433548396519146,0.005649418726547006,0.5857142857142857,0.4142857142857143
has_deal&deal_over_tariff,oversold,77,0.0116536186383916,0.010575227098683637,0.6103896103896104,0.38961038961038963
