epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0157637791808687,0.9475528341994438,0.5662100456621004,0.6986301369863014
2,0.8938740278165748,0.8501914445668051,0.6164383561643836,0.776255707762557
3,0.8121732468223983,0.8024607600142423,0.5844748858447488,0.7990867579908676
4,0.7639995241783093,0.7728144335964499,0.5388127853881278,0.817351598173516
5,0.7369737048385983,0.744053856422912,0.5753424657534246,0.8995433789954338
6,0.7196052276547475,0.717295262639381,0.5616438356164384,0.9452054794520548
7,0.7071754296449039,0.709033077438128,0.5844748858447488,0.9771689497716894
8,0.7080447121521309,0.6931667123755364,0.6118721461187214,0.9908675799086758
9,0.6903188061250723,0.6842602921403163,0.6210045662100456,0.9863013698630136
10,0.6807733554047076,0.6791129161233771,0.5753424657534246,0.9954337899543378
11,0.6711151561263313,0.6775928997013667,0.6210045662100456,0.9954337899543378
12,0.6687768100404843,0.6742269856744705,0.634703196347032,0.9954337899543378
13,0.6689700162436483,0.6759773715990319,0.589041095890411,1.0
14,0.666620950848186,0.6789015155949004,0.6073059360730594,1.0
15,0.6658594103662808,0.6765321792532865,0.5981735159817352,1.0
16,0.6532784145542664,0.6838176220519357,0.5707762557077626,1.0
17,0.6650905706970017,0.6749918267607145,0.6164383561643836,1.0
18,0.6485156630594323,0.6935812441725709,0.5570776255707762,0.9954337899543378
19,0.6500636991877793,0.6805098666448027,0.589041095890411,0.9954337899543378
20,0.6427511745343713,0.6965719219212119,0.5707762557077626,0.9954337899543378
