event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_over_tariff,neutral,67,-0.0033659983239969936,-0.004456344879223972,0.34328358208955223,0.6268656716417911
attack_heavy&deal_over_tariff,oversold,69,-0.006604785407124268,-0.0067502117258166905,0.2608695652173913,0.6956521739130435
attack_heavy&deal_over_tariff,risk_off,6,-0.007165597311772316,-0.01025601318851227,0.3333333333333333,0.6666666666666666
deal_heavy&deal_only,neutral,54,-0.008678270310227457,-0.00844317887409729,0.25925925925925924,0.7407407407407407
deal_heavy&deal_only,oversold,35,-0.0063517247669126874,-0.006036163830508867,0.2857142857142857,0.6857142857142857
deal_heavy&deal_only,risk_off,6,-0.006367440099396253,-0.0008821828216654115,0.5,0.5
deal_heavy&deal_over_tariff,neutral,79,-0.0071634004427722124,-0.008881028369184807,0.3037974683544304,0.6962025316455697
deal_heavy&deal_over_tariff,oversold,54,-0.00395384757858988,-0.005886170796606416,0.3148148148148148,0.6481481481481481
deal_heavy&deal_over_tariff,risk_off,8,-0.01006838410251902,-0.006890228436778001,0.375,0.625
deal_heavy&has_attack,neutral,69,-0.007658061383118397,-0.007530077545644498,0.3333333333333333,0.6666666666666666
deal_heavy&has_attack,oversold,47,-0.005002724016971006,-0.0067502117258166905,0.2978723404255319,0.6595744680851063
deal_heavy&has_attack,risk_off,7,-0.011733656537531842,-0.010427568287654454,0.2857142857142857,0.7142857142857143
deal_heavy&has_positive,neutral,86,-0.006043043533773905,-0.007611189092073756,0.3488372093023256,0.6511627906976745
deal_heavy&has_positive,oversold,55,-0.0035007693900587305,-0.0057361777627039645,0.32727272727272727,0.6363636363636364
deal_heavy&has_positive,risk_off,8,-0.01006838410251902,-0.006890228436778001,0.375,0.625
deal_heavy&has_russia,neutral,34,-0.007282490063300569,-0.009513408787672262,0.29411764705882354,0.7058823529411765
deal_heavy&has_russia,oversold,30,-0.006397493250215606,-0.007743903739149793,0.2,0.7666666666666667
deal_heavy&open_deal,neutral,30,-0.015194831297455254,-0.008704792529619365,0.26666666666666666,0.7333333333333333
deal_heavy&open_deal,oversold,20,0.00016637457606345497,-0.003115970816536917,0.35,0.6
deal_heavy&short_posts,neutral,28,-0.014211401818146317,-0.007848815008756393,0.21428571428571427,0.7857142857142857
deal_heavy&short_posts,oversold,33,-0.005341036826996496,-0.0067502117258166905,0.24242424242424243,0.7272727272727273
deal_heavy&short_posts,risk_off,5,-0.006989426355961515,-0.010427568287654454,0.4,0.6
deal_over_tariff&volume_spike,neutral,37,-0.0059159021452266786,-0.004456344879223972,0.32432432432432434,0.6486486486486487
deal_over_tariff&volume_spike,oversold,29,-0.007604168906259812,-0.006993071618176638,0.1724137931034483,0.7931034482758621
deal_over_tariff&volume_spike,risk_off,5,-0.005166889215902182,-0.003352888585901548,0.4,0.6
has_action&deal_only,neutral,35,-0.007419582852703344,-0.004106739722951391,0.2571428571428571,0.6857142857142857
has_action&deal_only,oversold,33,-0.010354190214988158,-0.006036163830508867,0.24242424242424243,0.7575757575757576
has_action&deal_only,risk_off,7,-0.009800869316257375,-0.003352888585901548,0.42857142857142855,0.5714285714285714
has_action&deal_over_tariff,neutral,44,-0.006806299252983688,-0.004878325600385369,0.2727272727272727,0.6818181818181818
has_action&deal_over_tariff,oversold,41,-0.008098376130042448,-0.006036163830508867,0.2682926829268293,0.7317073170731707
has_action&deal_over_tariff,risk_off,8,-0.00987920668768201,-0.006890228436778001,0.375,0.625
has_action&open_deal,neutral,15,-0.020058175029395848,-0.015301537493007333,0.2,0.8
has_action&open_deal,oversold,15,-0.0006981018084625626,-0.004744953784695416,0.3333333333333333,0.6666666666666666
has_attack&deal_only,neutral,109,-0.004300442786157258,-0.003930832522422878,0.3486238532110092,0.6146788990825688
has_attack&deal_only,oversold,85,-0.006822533305507709,-0.0056634058874267534,0.3058823529411765,0.6705882352941176
has_attack&deal_only,risk_off,9,-0.00734663910485362,-0.003352888585901548,0.3333333333333333,0.6666666666666666
has_attack&deal_over_tariff,neutral,128,-0.0047275587344066386,-0.0045430511884599345,0.34375,0.625
has_attack&deal_over_tariff,oversold,101,-0.006337029564460936,-0.006456183760595091,0.297029702970297,0.6732673267326733
has_attack&deal_over_tariff,risk_off,11,-0.00986019856067793,-0.010427568287654454,0.2727272727272727,0.7272727272727273
has_attack&has_china,neutral,117,-0.003916809480944625,-0.004975158999091178,0.3076923076923077,0.6666666666666666
has_attack&has_china,oversold,111,-0.005250461609242735,-0.0057361777627039645,0.3153153153153153,0.6576576576576577
has_attack&has_china,risk_off,14,-0.006642790102483143,-0.004791686808068796,0.35714285714285715,0.6428571428571429
has_deal&attack_heavy,neutral,82,-0.0038325245005126594,-0.0047521278309133885,0.34146341463414637,0.6341463414634146
has_deal&attack_heavy,oversold,75,-0.005767086785656243,-0.0056634058874267534,0.29333333333333333,0.6666666666666666
has_deal&attack_heavy,risk_off,6,-0.007165597311772316,-0.01025601318851227,0.3333333333333333,0.6666666666666666
has_deal&has_action,neutral,54,-0.006414225360379216,-0.004878325600385369,0.2962962962962963,0.6666666666666666
has_deal&has_action,oversold,45,-0.007163223662889819,-0.0057361777627039645,0.3111111111111111,0.6888888888888889
has_deal&has_action,risk_off,8,-0.00987920668768201,-0.006890228436778001,0.375,0.625
has_deal&has_attack,neutral,153,-0.00425339299373759,-0.004474233156233742,0.35947712418300654,0.6143790849673203
has_deal&has_attack,oversold,108,-0.00560060484271875,-0.005491274882176267,0.32407407407407407,0.6481481481481481
has_deal&has_attack,risk_off,11,-0.00986019856067793,-0.010427568287654454,0.2727272727272727,0.7272727272727273
has_deal&has_night_post,neutral,196,-0.0028972942807095744,-0.004281542301087682,0.3622448979591837,0.6122448979591837
has_deal&has_night_post,oversold,125,-0.005005205280576529,-0.0056634058874267534,0.344,0.632
has_deal&has_night_post,risk_off,14,-0.011530929870089104,-0.011537888975329869,0.2857142857142857,0.7142857142857143
has_deal&has_russia,neutral,76,-0.004590159557353727,-0.00553167890498385,0.3026315789473684,0.6578947368421053
has_deal&has_russia,oversold,60,-0.005336108358579148,-0.007224398209788041,0.26666666666666666,0.7
has_deal&short_posts,neutral,80,-0.006167723538322838,-0.006503023181966439,0.2875,0.6875
has_deal&short_posts,oversold,84,-0.006795322572453745,-0.00786262287459566,0.27380952380952384,0.7023809523809523
has_deal&short_posts,risk_off,10,-0.012291190208103275,-0.013793353039388723,0.3,0.7
has_night_post&deal_only,neutral,143,-0.003264718496005376,-0.004106739722951391,0.3356643356643357,0.6293706293706294
has_night_post&deal_only,oversold,97,-0.006696682752792335,-0.006456183760595091,0.31958762886597936,0.6597938144329897
has_night_post&deal_only,risk_off,12,-0.009924215496456066,-0.008000549124453415,0.3333333333333333,0.6666666666666666
has_night_post&deal_over_tariff,neutral,164,-0.0031858519018628417,-0.004465289017728857,0.3475609756097561,0.6219512195121951
has_night_post&deal_over_tariff,oversold,116,-0.005523927839851431,-0.006246173795551979,0.3275862068965517,0.646551724137931
has_night_post&deal_over_tariff,risk_off,14,-0.011530929870089104,-0.011537888975329869,0.2857142857142857,0.7142857142857143
has_russia&deal_over_tariff,neutral,62,-0.004477341593865466,-0.0058210270963565125,0.3064516129032258,0.6451612903225806
has_russia&deal_over_tariff,oversold,55,-0.0060988316565529265,-0.007705492314756812,0.23636363636363636,0.7272727272727273
lots_of_excl&deal_only,neutral,136,-0.0021839125653882823,-0.003233461395290238,0.375,0.5882352941176471
lots_of_excl&deal_only,oversold,101,-0.0067348029949660165,-0.0067502117258166905,0.3069306930693069,0.6732673267326733
