event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_only,calm_bull,29,0.039252186907216505,0.05066343429428288,0.6206896551724138,0.3793103448275862
attack_heavy&deal_only,neutral,34,0.013710685470191249,0.00816059712896422,0.6764705882352942,0.29411764705882354
attack_heavy&deal_only,oversold,53,0.0018067626724513456,0.00962704226779243,0.6037735849056604,0.39622641509433965
attack_heavy&deal_only,risk_off,11,-0.008706737072266364,0.00962704226779243,0.5454545454545454,0.45454545454545453
attack_heavy&deal_over_tariff,calm_bull,35,0.025757647644787007,0.005500532363189814,0.5428571428571428,0.45714285714285713
attack_heavy&deal_over_tariff,neutral,47,0.014297444871095404,0.006195597853197343,0.6170212765957447,0.3617021276595745
attack_heavy&deal_over_tariff,oversold,61,0.005954092591248967,0.01027391121511756,0.6065573770491803,0.39344262295081966
attack_heavy&deal_over_tariff,risk_off,12,-0.009235161605325864,0.0013841773139875446,0.5,0.5
deal_heavy&deal_only,calm_bull,21,0.03993724584457755,0.035028136725700376,0.6666666666666666,0.3333333333333333
deal_heavy&deal_only,neutral,23,0.021149745433743643,0.016574395250820828,0.782608695652174,0.21739130434782608
deal_heavy&deal_only,oversold,44,0.012662290409648495,0.017298242022398602,0.6590909090909091,0.3409090909090909
deal_heavy&deal_only,risk_off,11,0.04464992919942734,0.047337290667230913,1.0,0.0
deal_heavy&deal_over_tariff,calm_bull,31,0.012162370229807706,-0.012087767451359532,0.4838709677419355,0.5161290322580645
deal_heavy&deal_over_tariff,neutral,41,0.014136537341696379,0.007072146448131589,0.6585365853658537,0.34146341463414637
deal_heavy&deal_over_tariff,oversold,61,0.015379905612962062,0.019607818027564727,0.6557377049180327,0.3442622950819672
deal_heavy&deal_over_tariff,risk_off,13,0.041839816984412165,0.047337290667230913,0.9230769230769231,0.07692307692307693
deal_heavy&has_action,calm_bull,11,-0.0012764910647396236,-0.017758097155591512,0.45454545454545453,0.5454545454545454
deal_heavy&has_action,neutral,21,0.025148605292295567,0.01105665416476076,0.7619047619047619,0.23809523809523808
deal_heavy&has_action,oversold,22,0.025370419298603064,0.03388397238724594,0.6818181818181818,0.3181818181818182
deal_heavy&short_posts,calm_bull,17,0.03144396070230283,0.02200352558114771,0.6470588235294118,0.35294117647058826
deal_heavy&short_posts,neutral,28,0.02287992458843446,0.013815524707790794,0.75,0.25
deal_heavy&short_posts,oversold,20,0.029949246423473224,0.027620004524158914,0.75,0.25
deal_heavy&short_posts,risk_off,5,0.05029873665978864,0.0588234126823719,1.0,0.0
has_action&deal_only,calm_bull,15,0.037067142044048214,0.04781283109257406,0.7333333333333333,0.26666666666666666
has_action&deal_only,neutral,21,0.011991029704477851,0.004419875223920178,0.6190476190476191,0.38095238095238093
has_action&deal_only,oversold,33,0.010801570679225804,0.023376681845928893,0.6666666666666666,0.3333333333333333
has_action&deal_only,risk_off,9,-0.0010571588323731174,0.00564969923858305,0.5555555555555556,0.4444444444444444
has_action&deal_over_tariff,calm_bull,20,0.012937179346972466,0.008094519916186704,0.55,0.45
has_action&deal_over_tariff,neutral,29,0.018870281504121532,0.004419875223920178,0.6206896551724138,0.3793103448275862
has_action&deal_over_tariff,oversold,38,0.013738446102246482,0.028031317516393983,0.6842105263157895,0.3157894736842105
has_action&deal_over_tariff,risk_off,9,-0.0010571588323731174,0.00564969923858305,0.5555555555555556,0.4444444444444444
