epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.98838735940831,0.9830328822135925,0.5,0.675
2,0.8660834196424078,0.9765342235565185,0.51875,0.7
3,0.7702725173930448,1.1049473524093627,0.51875,0.71875
4,0.6744523326459088,1.2628955364227294,0.5,0.69375
5,0.5705076686212119,1.44712975025177,0.45625,0.73125
6,0.4759852332261535,1.9908710718154907,0.45625,0.70625
7,0.4097147424241367,2.0527795553207397,0.48125,0.725
8,0.3789540680985213,2.0375924587249754,0.46875,0.70625
9,0.3345718705770304,2.2437381982803344,0.5,0.7125
10,0.307671368339901,2.8004429817199705,0.5,0.725
