event,regime,n,mean_ret,median_ret,hit_up,hit_down
china_streak_3d,calm_bull,10,-0.0034200583039510233,-0.004765425755739461,0.3,0.7
china_streak_3d,neutral,38,0.005435205189102448,0.0039170213986802205,0.6842105263157895,0.3157894736842105
china_streak_3d,oversold,20,0.0154205155022615,0.01686818141358215,0.8,0.2
china_streak_3d,risk_off,13,0.01761525389710776,0.017839226723938673,0.7692307692307693,0.23076923076923078
deal_heavy&has_iran,calm_bull,8,0.005407934749513413,0.0027434330728993706,0.75,0.25
deal_heavy&has_iran,neutral,28,0.005804977404972774,0.007159972420536231,0.6785714285714286,0.32142857142857145
deal_heavy&pre_deal,calm_bull,26,0.0020444725456146753,0.0014330577530529132,0.6923076923076923,0.3076923076923077
deal_heavy&pre_deal,neutral,48,0.004330259380271616,0.005910203232410538,0.6458333333333334,0.3541666666666667
deal_heavy&pre_deal,oversold,15,0.018704210882541837,0.015746801986571635,0.7333333333333333,0.26666666666666666
deal_heavy&pre_deal,risk_off,9,0.04040959014472483,0.023733170985532404,0.8888888888888888,0.1111111111111111
deal_heavy&short_posts,calm_bull,24,0.001901087010012519,0.0013383641417928915,0.7083333333333334,0.2916666666666667
deal_heavy&short_posts,neutral,31,0.003602955924316651,0.005951592792572846,0.7096774193548387,0.2903225806451613
deal_heavy&short_posts,oversold,11,0.02282473515615621,0.015746801986571635,0.6363636363636364,0.36363636363636365
deal_heavy&short_posts,risk_off,7,0.04436475874165651,0.035496271866713336,0.8571428571428571,0.14285714285714285
deal_over_tariff,calm_bull,95,0.0025131817834597742,0.0021395160357062792,0.6947368421052632,0.30526315789473685
deal_over_tariff,neutral,172,0.0024120164535595887,0.004977536616653233,0.6511627906976745,0.3488372093023256
deal_over_tariff,oversold,43,0.0058909393313374,0.00653993579259371,0.5813953488372093,0.4186046511627907
deal_over_tariff,risk_off,28,0.014267094618141336,0.015476961344097706,0.6428571428571429,0.35714285714285715
has_action&deal_only,calm_bull,22,0.001492174601306043,0.0007357933044468412,0.6818181818181818,0.3181818181818182
has_action&deal_only,neutral,37,0.0034262649736279713,0.005306479377497286,0.6216216216216216,0.3783783783783784
has_action&deal_only,oversold,15,0.028951006020537167,0.02094047282251199,0.8666666666666667,0.13333333333333333
has_action&deal_only,risk_off,12,0.039005095322984885,0.024793294378290476,0.9166666666666666,0.08333333333333333
has_action&deal_over_tariff,calm_bull,27,0.0003249215087344873,0.00046692633430556185,0.6296296296296297,0.37037037037037035
has_action&deal_over_tariff,neutral,47,0.003133626317195939,0.006538099818300225,0.6595744680851063,0.3404255319148936
has_action&deal_over_tariff,oversold,16,0.030457357606149114,0.02219191819789268,0.875,0.125
has_action&deal_over_tariff,risk_off,13,0.04008567502047285,0.03174736203264228,0.9230769230769231,0.07692307692307693
has_action&pre_deal,calm_bull,17,-0.0002983506385830781,0.00037576484419066247,0.5882352941176471,0.4117647058823529
has_action&pre_deal,neutral,26,0.0046825286602344245,0.0056869202173642774,0.6923076923076923,0.3076923076923077
has_action&pre_deal,oversold,7,0.045294811858056505,0.028281940984690834,0.8571428571428571,0.14285714285714285
has_action&pre_deal,risk_off,6,0.05033053292432169,0.03362181694967781,0.8333333333333334,0.16666666666666666
has_attack&china_streak_3d,calm_bull,9,-0.0030926980047182554,-0.0031645505144329844,0.3333333333333333,0.6666666666666666
has_attack&china_streak_3d,neutral,26,0.004710747721840662,0.0039374264624086885,0.6538461538461539,0.34615384615384615
has_attack&china_streak_3d,oversold,15,0.016912625646823935,0.015746801986571635,0.8,0.2
has_attack&china_streak_3d,risk_off,9,0.02651238091691573,0.017839226723938673,0.7777777777777778,0.2222222222222222
has_attack&deal_only,calm_bull,54,0.00335126797537962,0.002643857165100627,0.7222222222222222,0.2777777777777778
has_attack&deal_only,neutral,107,0.0021130848404809226,0.004644254203248099,0.6448598130841121,0.35514018691588783
has_attack&deal_only,oversold,28,0.011119047493468823,0.006686117367752598,0.6428571428571429,0.35714285714285715
has_attack&deal_only,risk_off,16,0.026092555851826876,0.016793014355255154,0.75,0.25
