epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.9849958723241633,0.9379488440120921,0.5565610859728507,0.497737556561086
2,0.8793263740080564,0.8489696221653692,0.5248868778280543,0.755656108597285
3,0.7901663989944254,0.7894383490894714,0.5701357466063348,0.8144796380090498
4,0.7368385367852481,0.756442106147697,0.5565610859728507,0.8733031674208145
5,0.6893750877941356,0.7378411392820367,0.579185520361991,0.9366515837104072
6,0.6645269309773164,0.7269495027097641,0.5927601809954751,0.9502262443438914
7,0.6554828386255764,0.7052051910447859,0.6063348416289592,0.9683257918552036
8,0.6313266856785127,0.7183687395639549,0.583710407239819,0.9728506787330317
9,0.5909831163717464,0.7343712068790764,0.583710407239819,0.9728506787330317
10,0.5829612376855656,0.7499067068639385,0.5972850678733032,0.9728506787330317
11,0.5757793017887176,0.750640113968655,0.579185520361991,0.9819004524886877
12,0.5529946899350314,0.7512842446430776,0.583710407239819,0.9819004524886877
13,0.5388908360731155,0.8102852640108825,0.5746606334841629,0.9819004524886877
14,0.54074414879243,0.7549215822198272,0.5972850678733032,0.9864253393665159
15,0.527641660676283,0.7623624901426324,0.5565610859728507,0.9909502262443439
