event,regime,n,mean_ret,median_ret,hit_up,hit_down
deal_heavy&deal_only,calm_bull,19,0.009648431237106885,0.009999754794269178,0.631578947368421,0.3684210526315789
deal_heavy&deal_only,neutral,35,0.03906575361214441,0.05221622556875283,0.5714285714285714,0.42857142857142855
deal_heavy&deal_only,oversold,38,0.05308037374950667,0.057654608331492274,0.7631578947368421,0.23684210526315788
deal_heavy&deal_only,risk_off,9,0.11584312658139294,0.10869555827130095,0.8888888888888888,0.1111111111111111
deal_heavy&deal_over_tariff,calm_bull,26,0.004166440113099177,0.004884241120067467,0.5384615384615384,0.46153846153846156
deal_heavy&deal_over_tariff,neutral,56,0.0353130816958412,0.035282601761342125,0.6428571428571429,0.35714285714285715
deal_heavy&deal_over_tariff,oversold,55,0.05892641730629573,0.06326334911920006,0.7636363636363637,0.23636363636363636
deal_heavy&deal_over_tariff,risk_off,13,0.11991035709425153,0.10869555827130095,0.8461538461538461,0.15384615384615385
deal_heavy&has_action,calm_bull,7,-0.011134004052697235,-0.01764728310654351,0.42857142857142855,0.5714285714285714
deal_heavy&has_action,neutral,20,0.05211627125029843,0.05381898849433697,0.75,0.25
deal_heavy&has_action,oversold,28,0.06785541746376647,0.07901428603010718,0.7857142857142857,0.21428571428571427
deal_heavy&has_action,risk_off,6,0.12540301666051326,0.10846032959756291,1.0,0.0
deal_heavy&has_attack,calm_bull,19,-0.0056019913284080305,-0.019015712793846506,0.47368421052631576,0.5263157894736842
deal_heavy&has_attack,neutral,48,0.027752907113284098,0.046917419251780834,0.6458333333333334,0.3541666666666667
deal_heavy&has_attack,oversold,49,0.05654579776014798,0.06326334911920006,0.7346938775510204,0.2653061224489796
deal_heavy&has_attack,risk_off,12,0.1208677121687682,0.10846032959756291,0.8333333333333334,0.16666666666666666
deal_heavy&has_china,calm_bull,15,0.004041999200729237,0.004333612004634002,0.5333333333333333,0.4666666666666667
deal_heavy&has_china,neutral,39,0.03746874027392614,0.04035876454907905,0.6923076923076923,0.3076923076923077
deal_heavy&has_china,oversold,30,0.0732714214593038,0.06523070983188628,0.8333333333333334,0.16666666666666666
deal_heavy&has_china,risk_off,10,0.10676658774378793,0.10739115197443594,0.9,0.1
deal_heavy&has_night_post,calm_bull,25,0.0051528289262750705,0.004333612004634002,0.52,0.48
deal_heavy&has_night_post,neutral,57,0.03184794262005109,0.03939007769514791,0.6491228070175439,0.3508771929824561
deal_heavy&has_night_post,oversold,57,0.05794233245810539,0.05704324774637071,0.7719298245614035,0.22807017543859648
deal_heavy&has_night_post,risk_off,15,0.1080474899008963,0.10822510092382487,0.8666666666666667,0.13333333333333333
deal_heavy&has_uppercase_phrase,calm_bull,13,-0.004093047865637023,-0.010683718813052856,0.46153846153846156,0.5384615384615384
