event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&has_china,calm_bull,25,0.010709582354144619,0.0034130914839203275,0.52,0.4
attack_heavy&has_china,neutral,79,0.005662268489476025,0.005449466806708658,0.569620253164557,0.4050632911392405
attack_heavy&has_china,oversold,44,0.005845480453674188,0.008613564623975778,0.5454545454545454,0.38636363636363635
attack_heavy&has_china,risk_off,11,-0.0038740284801670063,-0.011278203643423801,0.36363636363636365,0.6363636363636364
china_streak_3d,calm_bull,5,-0.0015906283832996416,0.0040651550550421245,0.6,0.4
china_streak_3d,neutral,45,0.00901855551396364,0.007142987831855185,0.5777777777777777,0.37777777777777777
china_streak_3d,oversold,24,0.009833518173324183,0.008207524436429692,0.5833333333333334,0.4166666666666667
china_streak_3d,risk_off,9,0.01086241942899007,0.017482592512097828,0.6666666666666666,0.3333333333333333
china_streak_3d&volume_drop,neutral,10,0.011820804524890339,0.011281981040966671,0.6,0.3
china_streak_3d&volume_drop,oversold,10,0.019006379904143188,0.01632914713837097,0.6,0.4
china_streak_3d&volume_drop,risk_off,6,0.012097221475716402,0.01632914713837097,0.6666666666666666,0.3333333333333333
deal_heavy&deal_only,calm_bull,13,0.002932772067016638,0.006622405364806072,0.6153846153846154,0.3076923076923077
deal_heavy&deal_only,neutral,41,0.011783987313230574,0.01013520258650269,0.6341463414634146,0.34146341463414637
deal_heavy&deal_only,oversold,35,0.013700190403728156,0.01694901566870821,0.6857142857142857,0.2857142857142857
deal_heavy&deal_only,risk_off,8,0.03878528231269354,0.029710211530285413,1.0,0.0
deal_heavy&deal_over_tariff,calm_bull,20,-0.0009626196338003822,0.006201431136328539,0.6,0.35
deal_heavy&deal_over_tariff,neutral,62,0.007882132273539318,0.007738293783797201,0.5645161290322581,0.4032258064516129
deal_heavy&deal_over_tariff,oversold,49,0.012878845898075109,0.017482592512097828,0.6530612244897959,0.32653061224489793
deal_heavy&deal_over_tariff,risk_off,9,0.040600045608195606,0.03333337068714082,1.0,0.0
deal_heavy&has_action,calm_bull,8,0.003034652825281814,0.01463523388121446,0.625,0.375
deal_heavy&has_action,neutral,24,0.005727961071522254,0.008982119498103902,0.625,0.3333333333333333
deal_heavy&has_action,oversold,22,0.018668719679012746,0.014857490831964526,0.6818181818181818,0.3181818181818182
deal_heavy&has_action,risk_off,5,0.05049228241622372,0.05511815197221215,1.0,0.0
deal_heavy&has_attack,calm_bull,13,-0.0053220686431829384,0.006622405364806072,0.6153846153846154,0.38461538461538464
deal_heavy&has_attack,neutral,55,0.006953916299009582,0.007843102840246363,0.5818181818181818,0.4
deal_heavy&has_attack,oversold,47,0.011438035784204242,0.017482592512097828,0.6808510638297872,0.2978723404255319
deal_heavy&has_attack,risk_off,10,0.024819521091244266,0.021784822442763918,0.9,0.1
deal_heavy&has_positive,calm_bull,20,-0.005243325800825244,0.004596774195885667,0.55,0.4
deal_heavy&has_positive,neutral,66,0.006619164446354612,0.0072531108734593674,0.5757575757575758,0.3939393939393939
deal_heavy&has_positive,oversold,52,0.01063926449733205,0.01721580409040302,0.6346153846153846,0.34615384615384615
deal_heavy&has_positive,risk_off,12,0.025461068097953538,0.021784822442763918,0.8333333333333334,0.16666666666666666
deal_heavy&has_russia,calm_bull,7,-0.015324384111986254,-0.016556360789552138,0.2857142857142857,0.5714285714285714
deal_heavy&has_russia,neutral,29,0.011343005306616348,0.007843102840246363,0.6206896551724138,0.3793103448275862
deal_heavy&has_russia,oversold,26,0.012125536213466164,0.015271863668661179,0.6923076923076923,0.2692307692307692
deal_heavy&has_russia,risk_off,5,0.016994785354956597,0.01276596599522084,0.8,0.2
deal_heavy&pre_action,calm_bull,5,-0.002081583229041373,0.005780456907851006,0.6,0.4
deal_heavy&pre_action,neutral,12,0.007412566844253621,0.01153473647247738,0.75,0.25
deal_heavy&pre_action,oversold,10,0.028746609020394477,0.021157772181157997,0.8,0.2
deal_heavy&pre_deal,calm_bull,14,0.003640506970743624,0.006234771078920676,0.6428571428571429,0.2857142857142857
deal_heavy&pre_deal,neutral,44,0.0048145673924323154,0.006872737019570696,0.5227272727272727,0.45454545454545453
deal_heavy&pre_deal,oversold,34,0.012566750766554162,0.018485829911699114,0.6764705882352942,0.29411764705882354
