epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0065101042150815,0.9282613399341635,0.6063348416289592,0.7013574660633484
2,0.8765689153722264,0.8348367823734543,0.5520361990950227,0.8144796380090498
3,0.7866754953873987,0.752984200667472,0.5520361990950227,0.9321266968325792
4,0.7327557219541009,0.7270168478672321,0.5746606334841629,0.9321266968325792
5,0.7149373355396291,0.7232939703432144,0.5927601809954751,0.9366515837104072
6,0.6992336103622926,0.715008490225848,0.5972850678733032,0.9638009049773756
7,0.6988423731875292,0.7160097754379203,0.5565610859728507,0.9592760180995475
8,0.6852807286588903,0.726027598478136,0.5610859728506787,0.9728506787330317
9,0.6819007876085088,0.7177583464669965,0.5656108597285068,0.9728506787330317
10,0.6732240556395628,0.716297364342806,0.5746606334841629,0.9773755656108597
11,0.6545133858441031,0.7146256455468916,0.5475113122171946,0.9864253393665159
12,0.6469952720371797,0.7291993115822114,0.579185520361991,0.9909502262443439
13,0.6402309334214359,0.7406462306890013,0.5565610859728507,0.9864253393665159
14,0.6351484366279235,0.7312359038521262,0.5475113122171946,0.9864253393665159
15,0.6233464798187827,0.7369661247568433,0.5882352941176471,0.9909502262443439
16,0.602310275776501,0.7625508316501772,0.5475113122171946,0.9909502262443439
17,0.6023769645129933,0.7960954977376429,0.5339366515837104,0.9909502262443439
18,0.5968458622534645,0.7505202546918015,0.5610859728506787,0.9909502262443439
19,0.5874103682563904,0.7705588365032662,0.5565610859728507,0.9864253393665159
