epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0323260311087215,1.0203988771049344,0.4387755102040816,0.4336734693877551
2,0.9217916960112215,0.9809599749895991,0.44387755102040816,0.42857142857142855
3,0.8365428007041058,0.9058365286612997,0.4387755102040816,0.6632653061224489
4,0.7547333812597463,0.8624441404731906,0.42346938775510207,0.8316326530612245
5,0.7117486943861744,0.8302272120300604,0.42346938775510207,0.8775510204081632
6,0.6854964515033215,0.824429237112707,0.4336734693877551,0.9081632653061225
7,0.6542900847168991,0.8255253738286544,0.44387755102040816,0.9387755102040817
8,0.644373120402012,0.835446260413345,0.4336734693877551,0.9489795918367347
9,0.6342381395753496,0.8654821259634835,0.4336734693877551,0.9438775510204082
10,0.6265672672535412,0.884712569567622,0.44387755102040816,0.9642857142857143
11,0.6063620551930565,0.9323389651824017,0.45408163265306123,0.9642857142857143
12,0.6062134918138549,0.9632268316891729,0.4387755102040816,0.9744897959183674
13,0.5865041968593063,0.9954013775806038,0.4489795918367347,0.9693877551020408
14,0.5846266501132812,1.0390386532764047,0.45408163265306123,0.9642857142857143
