event,regime,n,mean_ret,median_ret,hit_up,hit_down
deal_only,calm_bull,83,0.013847936876190965,0.01850800734129221,0.6626506024096386,0.3373493975903614
deal_only,neutral,125,0.015900456421881228,0.023425814763349706,0.712,0.288
deal_only,oversold,63,0.02902716890663901,0.03713900429925476,0.7619047619047619,0.23809523809523808
deal_only,risk_off,29,0.02420350155531185,0.03897050359160126,0.6896551724137931,0.3103448275862069
has_action&deal_only,calm_bull,22,0.010387921673444349,0.018606228403898695,0.6363636363636364,0.36363636363636365
has_action&deal_only,neutral,31,0.027719133302459613,0.03392537840183785,0.7741935483870968,0.22580645161290322
has_action&deal_only,oversold,23,0.03785292813785252,0.05281089954382634,0.7391304347826086,0.2608695652173913
has_action&deal_only,risk_off,10,0.028220846315330107,0.016190764441935235,0.6,0.4
has_attack&deal_only,calm_bull,54,0.01417077834168788,0.02056305424502658,0.6296296296296297,0.37037037037037035
has_attack&deal_only,neutral,91,0.01870713812717178,0.023425814763349706,0.7362637362637363,0.26373626373626374
has_attack&deal_only,oversold,46,0.02959084089595115,0.036218224168810376,0.782608695652174,0.21739130434782608
has_attack&deal_only,risk_off,18,0.024851198253152525,0.026192839548776603,0.7222222222222222,0.2777777777777778
has_attack&deal_over_tariff,calm_bull,63,0.00759106284640264,0.007233535369258526,0.5873015873015873,0.4126984126984127
has_attack&deal_over_tariff,neutral,104,0.01710166272241356,0.020137725871073875,0.7307692307692307,0.2692307692307692
has_attack&deal_over_tariff,oversold,57,0.029419366800236723,0.036199371752258624,0.7719298245614035,0.22807017543859648
has_attack&deal_over_tariff,risk_off,21,0.028386697125792486,0.02236533857344747,0.7619047619047619,0.23809523809523808
has_china&deal_only,calm_bull,21,0.018236223969128808,0.018309514207537347,0.6190476190476191,0.38095238095238093
has_china&deal_only,neutral,47,0.029352468405097646,0.028775692721452195,0.851063829787234,0.14893617021276595
has_china&deal_only,oversold,24,0.04084139647533242,0.03992766983850715,0.7916666666666666,0.20833333333333334
has_china&deal_only,risk_off,10,0.06943831379006396,0.07790063896026567,0.8,0.2
has_china&deal_over_tariff,calm_bull,32,0.002208047986466885,0.0011828715139170498,0.5,0.5
has_china&deal_over_tariff,neutral,58,0.025798310863135353,0.028750239705052527,0.8275862068965517,0.1724137931034483
has_china&deal_over_tariff,oversold,34,0.029342525548028922,0.03812406619520259,0.7058823529411765,0.29411764705882354
has_china&deal_over_tariff,risk_off,12,0.06840140586767408,0.07790063896026567,0.8333333333333334,0.16666666666666666
has_china&has_exclamation,calm_bull,65,0.006211562485294749,0.01218630806436094,0.6,0.4
has_china&has_exclamation,neutral,136,0.013742612765759346,0.01830211456024,0.7058823529411765,0.29411764705882354
has_china&has_exclamation,oversold,103,0.018207097089755986,0.026038262561894898,0.6699029126213593,0.3300970873786408
has_china&has_exclamation,risk_off,40,0.020787495320573945,0.04117426723726214,0.7,0.3
