event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&pre_relief,calm_bull,5,-0.027092897726818645,-0.015250503086167377,0.2,0.8
attack_heavy&pre_relief,neutral,9,0.004603074623124271,0.0063858573573436495,0.5555555555555556,0.4444444444444444
attack_heavy&pre_relief,oversold,12,-0.01728016950172313,-0.010832816421848301,0.3333333333333333,0.6666666666666666
attack_heavy&pre_relief,risk_off,5,-0.038992500443288655,-0.029868560552368417,0.0,1.0
deal_heavy&pre_tariff,calm_bull,6,-0.020733096316946514,-0.007913680164888193,0.3333333333333333,0.6666666666666666
deal_heavy&pre_tariff,neutral,16,-0.00856963385194031,-0.006102664321855467,0.25,0.75
deal_heavy&pre_tariff,oversold,19,-0.0033523314374824106,-0.0014263900369020366,0.47368421052631576,0.5263157894736842
has_deal&pre_relief,calm_bull,7,-0.017525387219342603,-0.00817450982336232,0.42857142857142855,0.5714285714285714
has_deal&pre_relief,neutral,6,0.0006034538442969787,0.0019459914127109568,0.5,0.5
has_deal&pre_relief,oversold,12,-0.015949451814885596,-0.010832816421848301,0.3333333333333333,0.6666666666666666
has_deal&pre_relief,risk_off,5,-0.0389311583071297,-0.029868560552368417,0.0,1.0
has_deal&pre_tariff,calm_bull,11,-0.008482465694625114,0.0010183548303057677,0.5454545454545454,0.45454545454545453
has_deal&pre_tariff,neutral,26,-0.005200468415810775,-0.005126350977664729,0.34615384615384615,0.6538461538461539
has_deal&pre_tariff,oversold,41,-0.006957149924885118,-0.0030958126501707817,0.3902439024390244,0.6097560975609756
has_deal&pre_tariff,risk_off,12,-0.012633023584514633,-0.00014176452769931736,0.5,0.5
has_market_brag&pre_tariff,calm_bull,5,-0.02275015806891052,-0.006557356096516642,0.2,0.8
has_market_brag&pre_tariff,neutral,7,-0.008912641711092708,-0.008510596635781131,0.14285714285714285,0.8571428571428571
has_market_brag&pre_tariff,oversold,20,-0.007733577618361248,-0.0034395826583955014,0.4,0.6
has_tariff&pre_relief,neutral,6,0.002431775221396907,0.0010376767001921139,0.5,0.5
has_tariff&pre_relief,oversold,14,-0.013165547439821037,-0.007101013476442208,0.35714285714285715,0.6428571428571429
has_tariff&pre_relief,risk_off,6,-0.03419636688118932,-0.020886681459526935,0.0,1.0
has_tariff&tariff_heavy,calm_bull,6,-0.018883988535568257,-0.007105103301465354,0.3333333333333333,0.6666666666666666
has_tariff&tariff_heavy,neutral,17,-0.0034100061406590184,-0.005405519305849427,0.4117647058823529,0.5882352941176471
has_tariff&tariff_heavy,oversold,35,-0.0064063730631291295,-0.001428617343969485,0.4,0.6
has_tariff&tariff_heavy,risk_off,8,-0.021454618184460025,-0.010495963932102281,0.25,0.75
positive_heavy&pre_tariff,calm_bull,15,-0.005478224326768048,0.002684555154546464,0.5333333333333333,0.4666666666666667
positive_heavy&pre_tariff,neutral,41,-0.0030418313364103037,-0.0038313486832720622,0.43902439024390244,0.5609756097560976
positive_heavy&pre_tariff,oversold,63,-0.006374614639929765,-0.004762160671660909,0.3333333333333333,0.6666666666666666
positive_heavy&pre_tariff,risk_off,18,-0.00834041482413698,-0.0018482250366757547,0.4444444444444444,0.5555555555555556
posts_high&pre_relief,calm_bull,8,-0.016154383328989358,-0.007365932959939481,0.375,0.625
posts_high&pre_relief,neutral,10,0.0023060877062848983,0.0012688086328238035,0.5,0.5
posts_high&pre_relief,oversold,15,-0.015404461272163949,-0.00988710768585277,0.3333333333333333,0.6666666666666666
posts_high&pre_relief,risk_off,6,-0.04026212123491416,-0.03823939287270506,0.0,1.0
posts_very_high&pre_relief,neutral,8,0.006741150052597164,0.005708674577456496,0.625,0.375
posts_very_high&pre_relief,oversold,10,-0.025615156268374295,-0.018389230716371607,0.2,0.8
posts_very_high&pre_relief,risk_off,5,-0.04593358500855991,-0.0466102251930417,0.0,1.0
pre_tariff&exclamation_heavy,calm_bull,18,-0.0044322562198829685,0.0018514549924261159,0.5555555555555556,0.4444444444444444
pre_tariff&exclamation_heavy,neutral,43,-0.003241061169438925,-0.0038313486832720622,0.4418604651162791,0.5581395348837209
pre_tariff&exclamation_heavy,oversold,73,-0.005584131709815699,-0.004314919267031647,0.3561643835616438,0.6438356164383562
pre_tariff&exclamation_heavy,risk_off,20,-0.007583445622590263,-0.0018482250366757547,0.45,0.55
pre_tariff&pre_deal,calm_bull,9,-0.009405334214997833,0.0010183548303057677,0.5555555555555556,0.4444444444444444
pre_tariff&pre_deal,neutral,14,-0.006294490504175806,-0.0036850096485318007,0.42857142857142855,0.5714285714285714
pre_tariff&pre_deal,oversold,26,-0.00896654977729038,-0.007102949956809046,0.3076923076923077,0.6923076923076923
pre_tariff&pre_deal,risk_off,7,-0.0168874407042493,-0.0014263900369020366,0.42857142857142855,0.5714285714285714
tariff_heavy&has_china,neutral,11,-0.0005185092563329098,-0.0026952779507849467,0.45454545454545453,0.5454545454545454
tariff_heavy&has_china,oversold,18,-0.012174079339050563,-0.008795655462731145,0.3888888888888889,0.6111111111111112
tariff_heavy&has_china,risk_off,5,-0.029882130538621453,-0.02383920273462914,0.4,0.6
tariff_heavy&positive_heavy,calm_bull,5,-0.020929207549003914,-0.006557356096516642,0.4,0.6
tariff_heavy&positive_heavy,neutral,17,-0.0034100061406590184,-0.005405519305849427,0.4117647058823529,0.5882352941176471
tariff_heavy&positive_heavy,oversold,30,-0.007393318790099742,-0.003207883414990287,0.4,0.6
tariff_heavy&positive_heavy,risk_off,7,-0.0243283230955601,-0.019653244057445063,0.2857142857142857,0.7142857142857143
tariff_heavy&pre_tariff,neutral,13,-0.004803424770916178,-0.006195827570772305,0.38461538461538464,0.6153846153846154
tariff_heavy&pre_tariff,oversold,22,-0.009636855274968265,-0.005801308124735449,0.3181818181818182,0.6818181818181818
tariff_heavy&pre_tariff,risk_off,5,-0.02904493880318464,-0.019653244057445063,0.4,0.6
