epoch,train_loss,val_loss,val_acc,val_regime_acc
1,0.955891247548555,0.8782878911241572,0.4734042553191489,0.6595744680851063
2,0.8289263633677834,0.8307743135918962,0.4627659574468085,0.7925531914893617
3,0.7975600590203937,0.8443424333917334,0.46808510638297873,0.7925531914893617
4,0.7665686596067328,0.8624089081236657,0.46808510638297873,0.7978723404255319
5,0.7467949150737964,0.8903322600303812,0.4521276595744681,0.7925531914893617
6,0.7066074346241198,0.9041880698914223,0.4521276595744681,0.7819148936170213
7,0.6780417857672039,0.9470057804533776,0.43617021276595747,0.7446808510638298
8,0.6546723879011054,1.0334353700597236,0.46808510638297873,0.7925531914893617
9,0.6089218880000867,1.0276519136225923,0.4627659574468085,0.7340425531914894
10,0.5957522708491275,1.0667315670784483,0.5053191489361702,0.723404255319149
