epoch,train_loss,val_loss,val_acc,val_regime_acc
1,1.0004849301302496,0.9484852255739238,0.5339366515837104,0.5972850678733032
2,0.866761163148013,0.8798988523526429,0.5339366515837104,0.6470588235294118
3,0.7999527266956268,0.8175654748446262,0.46153846153846156,0.7737556561085973
4,0.7626870732893918,0.7861640507279478,0.502262443438914,0.8552036199095022
5,0.7406328054035412,0.7713539878167718,0.5203619909502263,0.9230769230769231
6,0.7228754188287705,0.7604898055214687,0.49321266968325794,0.9411764705882353
7,0.7135755214461669,0.7505052550885473,0.4751131221719457,0.9638009049773756
8,0.7106346962923672,0.7394839902808763,0.5565610859728507,0.9683257918552036
9,0.6984447256129056,0.7326571485575508,0.497737556561086,0.9683257918552036
10,0.6936119255535106,0.7268909286050236,0.5520361990950227,0.9773755656108597
11,0.6843789355002623,0.7251863967778995,0.5429864253393665,0.9864253393665159
12,0.6771817744096971,0.7326803048271938,0.5067873303167421,0.9864253393665159
13,0.6730460944022725,0.7425988583543182,0.4841628959276018,0.9864253393665159
14,0.6817373794667861,0.7360412985490997,0.5248868778280543,0.9819004524886877
15,0.6601908935582574,0.741063050285184,0.5294117647058824,0.9864253393665159
16,0.6693360391785117,0.7399172648045812,0.5565610859728507,0.9864253393665159
17,0.6599780639225149,0.7403928602443022,0.502262443438914,0.9819004524886877
18,0.6546924694336672,0.7483547143806699,0.5429864253393665,0.9864253393665159
19,0.643645345845962,0.7494530594187085,0.502262443438914,0.9864253393665159
