event,regime,n,mean_ret,median_ret,hit_up,hit_down
attack_heavy&deal_only,calm_bull,38,0.017058358391774584,0.016453981085527092,0.6578947368421053,0.2631578947368421
attack_heavy&deal_only,neutral,55,0.017570814408260173,0.013513329546378516,0.6727272727272727,0.3090909090909091
attack_heavy&deal_only,oversold,27,0.004192367280001365,0.006787340147948351,0.6296296296296297,0.3333333333333333
attack_heavy&deal_only,risk_off,9,0.020325534366562766,0.032454318341577304,0.7777777777777778,0.2222222222222222
attack_heavy&deal_over_tariff,calm_bull,46,0.011220441247398528,0.011129953226710843,0.6086956521739131,0.32608695652173914
attack_heavy&deal_over_tariff,neutral,71,0.01717683932128688,0.01520917491287932,0.704225352112676,0.28169014084507044
attack_heavy&deal_over_tariff,oversold,31,0.0070692310703831494,0.008948668466020937,0.6451612903225806,0.3225806451612903
attack_heavy&deal_over_tariff,risk_off,9,0.020325534366562766,0.032454318341577304,0.7777777777777778,0.2222222222222222
attack_heavy&has_china,calm_bull,35,0.01677389422810521,0.016908122661864367,0.6857142857142857,0.3142857142857143
attack_heavy&has_china,neutral,73,0.012811452123124815,0.01520917491287932,0.6438356164383562,0.3287671232876712
attack_heavy&has_china,oversold,38,0.009504184631488393,0.007779564672362516,0.6842105263157895,0.23684210526315788
attack_heavy&has_china,risk_off,9,0.013167761276936862,0.004405407706212117,0.6666666666666666,0.1111111111111111
has_action&deal_only,calm_bull,17,0.014874196449817448,0.016908122661864367,0.6470588235294118,0.17647058823529413
has_action&deal_only,neutral,32,0.0214418032923076,0.021503972046724495,0.71875,0.28125
has_action&deal_only,oversold,23,0.015200865191831035,0.02083316189043738,0.6956521739130435,0.30434782608695654
has_action&deal_only,risk_off,11,0.027031152332873423,0.032454318341577304,0.9090909090909091,0.09090909090909091
has_all_caps&china_streak_3d,neutral,13,0.022379810381756772,0.022675608301625294,0.7692307692307693,0.15384615384615385
has_all_caps&china_streak_3d,oversold,6,0.04138952855158725,0.03347738741395656,1.0,0.0
has_attack&china_streak_3d,calm_bull,6,0.027629138973498557,0.028223184890009523,0.8333333333333334,0.16666666666666666
has_attack&china_streak_3d,neutral,32,0.011829133834709571,0.006187166798634625,0.65625,0.28125
has_attack&china_streak_3d,oversold,22,0.028053228465802115,0.019756503447663,0.7272727272727273,0.18181818181818182
has_attack&china_streak_3d,risk_off,7,0.0456525278224348,0.039682260196856056,0.8571428571428571,0.0
has_attack&deal_only,calm_bull,61,0.012559423606095198,0.00895541479461559,0.5901639344262295,0.3114754098360656
has_attack&deal_only,neutral,88,0.014895155355022201,0.013059161579035083,0.6704545454545454,0.3068181818181818
has_attack&deal_only,oversold,52,0.007879054897487319,0.007868004306984644,0.5961538461538461,0.38461538461538464
has_attack&deal_only,risk_off,20,0.027559194988762376,0.030801177486968978,0.8,0.2
has_attack&deal_over_tariff,calm_bull,70,0.008425954681508798,0.005384563893199856,0.5571428571428572,0.35714285714285715
has_attack&deal_over_tariff,neutral,109,0.014714725372420388,0.01444611594248757,0.6788990825688074,0.30275229357798167
has_attack&deal_over_tariff,oversold,59,0.0080248467129937,0.008948668466020937,0.5932203389830508,0.3898305084745763
has_attack&deal_over_tariff,risk_off,20,0.027559194988762376,0.030801177486968978,0.8,0.2
has_attack&has_china,calm_bull,48,0.010761976804088203,0.00799188567864828,0.6041666666666666,0.375
has_attack&has_china,neutral,116,0.015263122794346166,0.014811649153345319,0.6637931034482759,0.3103448275862069
has_attack&has_china,oversold,65,0.006537667926421602,0.004405407706212117,0.5692307692307692,0.3384615384615385
has_attack&has_china,risk_off,20,0.019810410315944865,0.020129701334099193,0.7,0.15
has_china&has_uppercase_phrase,calm_bull,26,0.009546375141575046,0.008159301664072749,0.5769230769230769,0.4230769230769231
has_china&has_uppercase_phrase,neutral,75,0.017222284259642062,0.017374530053265724,0.6533333333333333,0.32
has_china&has_uppercase_phrase,oversold,31,0.012620611926821132,0.008948668466020937,0.6774193548387096,0.3225806451612903
has_china&has_uppercase_phrase,risk_off,7,0.030517261056433247,0.04745367430096281,0.8571428571428571,0.14285714285714285
has_china&lots_of_excl,calm_bull,56,0.009237798791607039,0.006395426388410175,0.5892857142857143,0.39285714285714285
has_china&lots_of_excl,neutral,140,0.013829180083822352,0.01439992937970802,0.6428571428571429,0.32857142857142857
has_china&lots_of_excl,oversold,79,0.004216110093889941,0.0034013993477284288,0.5569620253164557,0.3670886075949367
has_china&lots_of_excl,risk_off,23,0.013758581722307551,0.011111366035837733,0.6521739130434783,0.21739130434782608
has_china&short_posts,calm_bull,29,0.007716080214215859,0.00627624465677612,0.5862068965517241,0.3793103448275862
has_china&short_posts,neutral,91,0.019932620449504633,0.01617276756805386,0.6483516483516484,0.34065934065934067
has_china&short_posts,oversold,30,0.0018559155288602747,0.003698237389915593,0.5666666666666667,0.43333333333333335
has_china&short_posts,risk_off,10,0.00895122741094353,0.02178284218870752,0.7,0.3
has_deal&attack_heavy,calm_bull,49,0.012773289594076899,0.014227609075613712,0.6326530612244898,0.30612244897959184
has_deal&attack_heavy,neutral,82,0.015262067916937858,0.013979722744433043,0.6707317073170732,0.2926829268292683
has_deal&attack_heavy,oversold,35,0.006793794100511657,0.006787340147948351,0.6571428571428571,0.3142857142857143
has_deal&attack_heavy,risk_off,9,0.020325534366562766,0.032454318341577304,0.7777777777777778,0.2222222222222222
has_deal&has_all_caps,calm_bull,29,0.018648433616650736,0.01951981370365674,0.7241379310344828,0.27586206896551724
has_deal&has_all_caps,neutral,47,0.018878674180864075,0.017626312409915634,0.6595744680851063,0.2978723404255319
has_deal&has_all_caps,oversold,18,0.009620699992751398,0.004513909328864696,0.5,0.5
has_deal&has_all_caps,risk_off,6,0.02689631240911335,0.029282520168400272,0.6666666666666666,0.3333333333333333
has_deal&has_night_post,calm_bull,83,0.00854978639436353,0.005119383777834496,0.5421686746987951,0.3855421686746988
has_deal&has_night_post,neutral,157,0.013452518504010776,0.01444611594248757,0.6751592356687898,0.2929936305732484
has_deal&has_night_post,oversold,82,0.002037587898307735,0.002198112907517813,0.524390243902439,0.4634146341463415
has_deal&has_night_post,risk_off,29,0.014831899768821977,0.024299151752054993,0.6896551724137931,0.3103448275862069
has_deal&pre_action,calm_bull,8,0.004170230409883194,0.00847972650659018,0.5,0.5
has_deal&pre_action,neutral,28,0.022779813222537748,0.021503972046724495,0.8928571428571429,0.10714285714285714
has_deal&pre_action,oversold,11,0.01733327073938906,0.017241380656916716,0.8181818181818182,0.18181818181818182
has_deal&pre_action,risk_off,6,0.031290003720534365,0.034542102060057256,1.0,0.0
has_deal&short_posts,calm_bull,52,0.006922167413434308,0.004555663237216678,0.5192307692307693,0.38461538461538464
has_deal&short_posts,neutral,83,0.01722022012091963,0.01444611594248757,0.6987951807228916,0.2891566265060241
has_deal&short_posts,oversold,24,0.014264943526846591,0.016784970545922984,0.5833333333333334,0.4166666666666667
has_deal&short_posts,risk_off,10,0.03594089183160831,0.03600736958603601,0.8,0.2
has_night_post&deal_only,calm_bull,67,0.012451199963401754,0.005890868390585835,0.5671641791044776,0.34328358208955223
has_night_post&deal_only,neutral,113,0.014549514543739563,0.013513329546378516,0.6814159292035398,0.2920353982300885
has_night_post&deal_only,oversold,62,0.005291601116298738,0.005931799049772035,0.5806451612903226,0.4032258064516129
has_night_post&deal_only,risk_off,27,0.019218888691136735,0.025821954288390847,0.7407407407407407,0.25925925925925924
